"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","57014","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0147894188","25000.465176121","0.37997887098136","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57015","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.7500883","0.40480351234002","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57016","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot4.5e-3_Vinf150_R16e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.8595379","0.40486431010444","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57017","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot6.7e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.0115894","0.40488337024881","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57018","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1e10_Mdot1e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.9777381","0.4154786459353","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57019","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1e9_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.2702429","0.40506784098756","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57020","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-2_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.8318164","0.41575963726339","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57021","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-2_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0146971671","24999.036107217","0.40524489832074","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57022","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.6517882","0.42046297210241","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57023","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","25000.468319745","0.41980301603292","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57024","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.5566544","0.41637854627385","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57025","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.4148792","0.41979776088287","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57026","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","24998.337258609","0.4156891634137","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57027","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.7354048","0.41650644753782","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57028","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot1e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.5629159","0.41501101542003","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57029","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot1e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.1507616","0.41363839212221","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57030","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.9340874","0.41504599749342","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57031","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","24998.499329667","0.41472598462061","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57032","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.0346777","0.41375575514717","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57033","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.689301","0.40568618106827","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57034","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R16e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","24999.753235336","0.41732333556578","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57035","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.7581029","0.40531225861829","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57036","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L4e9_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.5524853","0.41503683741328","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57037","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L4e9_Mdot3e-3_Vinf150_R16e13_sol_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.072942","0.41403343876207","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57038","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L5.2e9_Mdot3e-3_Vinf150_R16e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0120729149","24999.0215149","0.41417103575015","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
"14764","","Computed-IIn","0","0","Computed-IIn","","57039","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L5e9_Mdot3e-3_Vinf150_R16e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.7673074","0.41501565631047","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:33:05"
