"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","57079","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot7e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.4009202","0.41452079857143","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57080","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.6385755","0.41428421745986","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57081","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R32e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","25000.789391358","0.41399444732936","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57082","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.9845131","0.41310910786541","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57083","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.0324356","0.40496900746421","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57084","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R32e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01486101335","24999.245069151","0.40465767736726","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57085","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.3979394","0.4048730328298","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57086","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.0084862","0.4148583698494","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57087","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R32e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01457832125","25000.205630923","0.4143210931196","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57088","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.7234185","0.41333028169077","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57089","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R32e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.01486101335","25000.125347924","0.4047309172712","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57090","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","25000.3984607","0.40512245241524","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57091","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L8e8_Mdot3e-3_Vinf150_R32e13_cno.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0148610134","24999.1470905","0.4052532674292","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
"14764","","Computed-IIn","0","0","Computed-IIn","","57092","2019-07-01 00:00:00.00","2458665.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L8e9_Mdot3e-3_Vinf150_R32e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.5170452","0.41343119765222","Boian et al. 2020","2020arXiv200107651B",""," Ioana Boian","2020-05-27 23:43:50"
