WAVE,FLUX,ERR,SKYBACK
3648.073,7.9883955E-17,9.89646E-18,7.1830346E-17
3653.5964,8.744811E-17,1.0005129E-17,8.177106E-17
3659.1199,1.05493176E-16,9.969694E-18,6.9909097E-17
3664.6433,1.1248468E-16,9.790535E-18,5.8317365E-17
3670.1667,1.0286737E-16,9.3602435E-18,4.3583217E-17
3675.6902,8.824134E-17,9.213786E-18,6.1530306E-17
3681.2136,8.063157E-17,8.902072E-18,5.308318E-17
3686.737,5.894562E-17,8.588344E-18,6.506546E-17
3692.2605,6.092914E-17,8.71438E-18,8.6990806E-17
3697.784,6.0025354E-17,8.54951E-18,8.4162755E-17
3703.3074,6.015644E-17,8.420685E-18,8.306374E-17
3708.8308,6.0825634E-17,8.149852E-18,6.716768E-17
3714.3542,8.970645E-17,8.4394235E-18,6.985433E-17
3719.8777,8.726075E-17,8.455078E-18,8.473183E-17
3725.4011,1.1199995E-16,8.7821145E-18,9.9658985E-17
3730.9246,1.3880643E-16,9.001355E-18,1.0319758E-16
3736.448,1.529132E-16,9.014604E-18,9.953949E-17
3741.9714,1.7225192E-16,8.948223E-18,7.8595744E-17
3747.4949,2.0790556E-16,9.049453E-18,5.7615644E-17
3753.0183,2.075881E-16,9.052706E-18,6.82903E-17
3758.5417,2.1447466E-16,8.978455E-18,6.302633E-17
3764.0652,2.1716378E-16,8.9410085E-18,6.810665E-17
3769.5886,2.4287624E-16,8.9923565E-18,5.118207E-17
3775.112,2.1716438E-16,8.828145E-18,7.394462E-17
3780.6355,2.1577266E-16,8.681346E-18,6.897888E-17
3786.159,1.7018311E-16,8.234958E-18,8.065572E-17
3791.6824,1.6621072E-16,8.022711E-18,6.9532465E-17
3797.2058,1.6192663E-16,7.932752E-18,7.261118E-17
3802.7292,1.8690358E-16,8.059976E-18,6.544079E-17
3808.2527,2.0620255E-16,8.143629E-18,6.0321815E-17
3813.7761,2.2509819E-16,8.393201E-18,7.917352E-17
3819.2996,2.1965061E-16,8.35159E-18,9.106816E-17
3824.823,2.9338167E-16,8.809802E-18,7.155784E-17
3830.3464,2.8139102E-16,8.759556E-18,8.855959E-17
3835.8699,2.7696908E-16,8.620883E-18,8.302008E-17
3841.3933,2.5730225E-16,8.251584E-18,6.615564E-17
3846.9167,2.149298E-16,7.8349456E-18,6.966767E-17
3852.4402,1.7003895E-16,7.323422E-18,6.831933E-17
3857.9636,1.1745947E-16,6.650784E-18,6.0356246E-17
3863.487,9.08305E-17,6.2797273E-18,5.978322E-17
3869.0105,7.997762E-17,6.05555E-18,5.5005787E-17
3874.534,6.874803E-17,5.82296E-18,4.9079322E-17
3880.0574,5.3582993E-17,5.5826333E-18,5.1260882E-17
3885.5808,6.582197E-17,5.659787E-18,4.6023476E-17
3891.1042,6.934227E-17,5.774671E-18,5.823492E-17
3896.6277,6.992727E-17,5.8139676E-18,6.7753993E-17
3902.1511,8.5918185E-17,6.0141134E-18,7.405719E-17
3907.6746,8.795646E-17,6.0526906E-18,8.003162E-17
3913.198,8.3095785E-17,6.0182725E-18,8.7622726E-17
3918.7214,1.1958305E-16,6.1933126E-18,6.69789E-17
3924.2449,1.2936062E-16,6.221895E-18,6.023678E-17
3929.7683,1.4997651E-16,6.419457E-18,6.281422E-17
3935.2917,1.7428158E-16,6.657668E-18,6.784067E-17
3940.8152,2.433589E-16,7.215588E-18,6.32865E-17
3946.3386,2.81418E-16,7.554502E-18,7.285434E-17
3951.862,3.549439E-16,8.0195855E-18,6.0753915E-17
3957.3857,4.183444E-16,8.479778E-18,6.724046E-17
3962.9092,4.524961E-16,8.665374E-18,6.657533E-17
3968.4326,4.7099383E-16,8.718767E-18,6.500212E-17
3973.956,4.691551E-16,8.638462E-18,5.972016E-17
3979.4795,4.561771E-16,8.492144E-18,5.6438566E-17
3985.003,4.6128117E-16,8.492137E-18,5.75972E-17
3990.5264,4.4308646E-16,8.389784E-18,6.7485444E-17
3996.0498,4.6170554E-16,8.4769635E-18,6.758177E-17
4001.5732,4.493406E-16,8.416441E-18,7.866826E-17
4007.0967,4.387379E-16,8.326474E-18,8.179289E-17
4012.62,4.0837788E-16,8.1447206E-18,9.2038E-17
4018.1436,3.9042594E-16,8.021575E-18,9.7788604E-17
4023.667,3.9093723E-16,7.913396E-18,8.353096E-17
4029.1904,3.817452E-16,7.833704E-18,8.649723E-17
4034.7139,3.725832E-16,7.71377E-18,8.3715125E-17
4040.2373,3.6029748E-16,7.6142124E-18,8.6827554E-17
4045.7607,3.4962606E-16,7.542755E-18,9.325627E-17
4051.2842,3.3562249E-16,7.398818E-18,9.087396E-17
4056.8076,3.5000405E-16,7.510473E-18,9.714575E-17
4062.331,3.3952453E-16,7.4015575E-18,9.598562E-17
4067.8545,3.3849742E-16,7.395389E-18,1.0090636E-16
4073.378,3.4974755E-16,7.446159E-18,1.0119244E-16
4078.9014,3.8193568E-16,7.601198E-18,9.489932E-17
4084.4248,4.2935367E-16,7.879675E-18,9.349975E-17
4089.9482,4.718123E-16,8.075069E-18,8.549938E-17
4095.4717,4.9347345E-16,8.185465E-18,8.635357E-17
4100.995,4.9869E-16,8.172908E-18,8.272493E-17
4106.5186,5.076402E-16,8.192917E-18,8.1807805E-17
4112.042,5.296409E-16,8.268996E-18,7.604668E-17
4117.5654,5.178374E-16,8.1709935E-18,7.614815E-17
4123.089,4.885951E-16,8.028983E-18,8.760344E-17
4128.6123,4.2536062E-16,7.640255E-18,9.1589494E-17
4134.1357,3.8371402E-16,7.3420386E-18,8.983346E-17
4139.659,3.584204E-16,7.088827E-18,7.937276E-17
4145.1826,3.3430916E-16,6.923698E-18,8.2654765E-17
4150.706,3.6359554E-16,7.108204E-18,8.433627E-17
4156.2295,3.7959506E-16,7.256027E-18,9.532438E-17
4161.753,4.4531873E-16,7.673637E-18,9.9329363E-17
4167.2764,4.7328977E-16,7.817129E-18,9.881022E-17
4172.8,4.710512E-16,7.811882E-18,1.0406933E-16
4178.323,4.4813734E-16,7.563065E-18,8.6175074E-17
4183.8467,4.1670736E-16,7.389193E-18,9.3572755E-17
4189.37,3.9558358E-16,7.176886E-18,8.2324303E-17
