WAVE,FLUX,ERR,SKYBACK
3647.93,2.2770538E-16,1.0854841E-17,6.8467625E-17
3653.4534,2.47179E-16,1.092235E-17,6.626396E-17
3658.977,2.519134E-16,1.0658249E-17,4.8421595E-17
3664.5005,2.5923697E-16,1.0669274E-17,5.645455E-17
3670.024,2.2715105E-16,1.0184258E-17,5.6186514E-17
3675.5474,2.1214675E-16,9.840256E-18,5.13799E-17
3681.071,2.0211781E-16,9.64649E-18,5.596093E-17
3686.5945,1.9834923E-16,9.434131E-18,5.2301178E-17
3692.118,1.9135967E-16,9.287497E-18,5.715409E-17
3697.6416,1.7860864E-16,9.114142E-18,6.780554E-17
3703.165,1.984316E-16,9.134042E-18,5.662441E-17
3708.6885,1.7388062E-16,8.777338E-18,5.8845927E-17
3714.2122,2.372838E-16,9.317069E-18,5.3962907E-17
3719.7356,2.6027877E-16,9.509327E-18,6.082114E-17
3725.259,2.9659854E-16,9.889795E-18,7.7271156E-17
3730.7825,3.4129882E-16,1.0261094E-17,8.529477E-17
3736.3062,3.831341E-16,1.0444525E-17,7.636186E-17
3741.8296,4.2702962E-16,1.06908445E-17,6.588723E-17
3747.353,3.9345962E-16,1.0289474E-17,6.357532E-17
3752.8767,4.444515E-16,1.0545498E-17,5.4962194E-17
3758.4001,4.5862324E-16,1.0518944E-17,4.6478217E-17
3763.9236,4.765873E-16,1.0646557E-17,5.9375845E-17
3769.4473,5.03513E-16,1.0689687E-17,4.890765E-17
3774.9707,4.7480257E-16,1.0471573E-17,6.288234E-17
3780.4941,4.518823E-16,1.023031E-17,6.5630574E-17
3786.0176,4.545191E-16,1.00694425E-17,5.2885078E-17
3791.5413,4.4858425E-16,9.9273204E-18,4.9733758E-17
3797.0647,4.472788E-16,9.900832E-18,5.979765E-17
3802.5881,4.661895E-16,9.922712E-18,5.4062804E-17
3808.1118,4.925305E-16,1.0023367E-17,4.8543253E-17
3813.6353,4.616858E-16,9.83174E-18,6.628712E-17
3819.1587,4.922855E-16,9.974066E-18,6.571286E-17
3824.6821,5.0925606E-16,1.0033538E-17,6.590544E-17
3830.2058,4.5139715E-16,9.5891E-18,7.441523E-17
3835.7292,4.5422105E-16,9.4127645E-18,5.34101E-17
3841.2527,3.9071975E-16,8.903234E-18,5.9933285E-17
3846.7764,3.0713335E-16,8.1729316E-18,6.223349E-17
3852.2998,2.4883377E-16,7.545452E-18,5.534181E-17
3857.8232,2.116971E-16,7.086588E-18,4.769967E-17
3863.347,1.6387291E-16,6.6281064E-18,5.761199E-17
3868.8704,1.6100433E-16,6.4826012E-18,5.0131443E-17
3874.3938,1.6370152E-16,6.4545197E-18,4.7885324E-17
3879.9172,1.6286698E-16,6.37456E-18,4.4575046E-17
3885.441,1.5818596E-16,6.3044902E-18,4.7305847E-17
3890.9644,1.9705772E-16,6.6007594E-18,4.1968673E-17
3896.4878,1.7706481E-16,6.477002E-18,5.635498E-17
3902.0115,2.0531369E-16,6.7298108E-18,5.8962427E-17
3907.535,2.083827E-16,6.8022234E-18,6.9598606E-17
3913.0583,2.413437E-16,7.048791E-18,6.8106094E-17
3918.5818,2.732201E-16,7.2460476E-18,6.2822634E-17
3924.1055,3.4830582E-16,7.712821E-18,4.881747E-17
3929.629,4.0492103E-16,8.157635E-18,5.808866E-17
3935.1523,4.7337336E-16,8.579801E-18,5.683965E-17
3940.676,5.7360865E-16,9.2077875E-18,5.8677334E-17
3946.1995,6.6002E-16,9.687093E-18,5.864233E-17
3951.723,7.25812E-16,1.0030061E-17,5.999257E-17
3957.2466,7.909539E-16,1.03223314E-17,5.591249E-17
3962.77,8.009166E-16,1.031061E-17,5.2289246E-17
3968.2935,8.0905024E-16,1.0321974E-17,5.5492755E-17
3973.817,8.022243E-16,1.021816E-17,5.089237E-17
3979.3406,7.9582176E-16,1.0148472E-17,5.273536E-17
3984.864,8.0518534E-16,1.0143504E-17,5.120804E-17
3990.3875,8.0846367E-16,1.0149787E-17,5.673998E-17
3995.9111,7.9293925E-16,1.0089415E-17,6.9662855E-17
4001.4346,7.712536E-16,9.946166E-18,7.153316E-17
