# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# DATA_QUALITY_ID: 7
# RA: 346.4852499999999
# DEC: 14.3577
# OBS_DATE: 2021-08-13 07:45:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# TRANSIENT_ID: 87799
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

 
3261.531 4.71387e+00 6.43014e-01
3264.062 2.20541e+00 6.04158e-01
3266.593 1.73022e+00 6.60902e-01
3269.124 1.17612e+00 3.83981e-01
3271.655 1.50035e+00 5.05576e-01
3274.186 1.85864e+00 5.14399e-01
3276.717 1.07149e+00 5.88926e-01
3279.248 9.45008e-01 5.36798e-01
3281.779 1.31301e+00 3.89246e-01
3284.310 2.59592e+00 4.89832e-01
3286.841 2.18184e+00 4.80200e-01
3289.372 1.38603e+00 4.49089e-01
3291.903 2.00130e+00 5.79664e-01
3294.434 -5.84887e-01 4.99653e-01
3296.965 6.17123e-01 5.92234e-01
3299.496 2.09858e+00 4.74392e-01
3302.027 2.83176e+00 5.38048e-01
3304.558 7.20315e-01 4.80972e-01
3307.089 1.87685e+00 4.95782e-01
3309.620 2.06242e+00 3.87545e-01
3312.151 1.19469e+00 3.43886e-01
3314.682 1.61022e+00 3.85085e-01
3317.213 2.11163e+00 4.34841e-01
3319.744 1.76412e+00 3.41491e-01
3322.275 2.07301e+00 3.34092e-01
3324.806 1.65592e+00 3.24527e-01
3327.337 2.41798e+00 3.94123e-01
3329.868 3.39011e+00 4.64609e-01
3332.399 4.19063e-01 3.39465e-01
3334.930 5.16736e-01 3.87424e-01
3337.461 7.76470e-01 3.42053e-01
3339.993 2.06741e+00 3.85212e-01
3342.524 8.47528e-01 3.41113e-01
3345.055 1.62988e+00 3.29680e-01
3347.586 1.53363e+00 4.03714e-01
3350.117 1.45952e+00 3.55695e-01
3352.648 1.87019e+00 3.80415e-01
3355.179 1.28438e+00 3.30869e-01
3357.710 1.17780e+00 3.21200e-01
3360.241 9.14134e-01 2.88679e-01
3362.772 2.16169e+00 3.27372e-01
3365.303 2.96283e+00 3.28412e-01
3367.834 1.05270e+00 2.84321e-01
3370.365 1.01942e+00 3.11622e-01
3372.896 1.38461e+00 2.63019e-01
3375.427 1.57918e+00 3.58221e-01
3377.958 1.58042e+00 2.73925e-01
3380.489 1.87228e+00 2.40805e-01
3383.020 1.30805e+00 2.05774e-01
3385.551 1.21798e+00 1.91206e-01
3388.082 1.62588e+00 2.05252e-01
3390.613 1.46573e+00 2.20601e-01
3393.144 8.04992e-01 1.85333e-01
3395.675 8.84751e-01 1.66328e-01
3398.206 1.14842e+00 1.67116e-01
3400.737 1.68733e+00 2.02174e-01
3403.268 1.00076e+00 1.63383e-01
3405.799 9.34536e-01 1.81180e-01
3408.330 1.21530e+00 1.92055e-01
3410.861 1.49037e+00 1.77341e-01
3413.392 1.67052e+00 2.20580e-01
3415.923 1.46617e+00 2.30826e-01
3418.454 1.61884e+00 1.99411e-01
3420.985 1.64883e+00 2.09898e-01
3423.516 1.44071e+00 1.90119e-01
3426.047 1.47576e+00 2.04484e-01
3428.578 1.87385e+00 2.27182e-01
3431.109 1.43406e+00 1.96134e-01
3433.640 1.18691e+00 1.69194e-01
3436.171 1.23464e+00 1.88627e-01
3438.702 1.26690e+00 1.67041e-01
3441.233 9.60404e-01 1.48095e-01
3443.764 1.48023e+00 1.57086e-01
3446.295 1.29942e+00 1.81994e-01
3448.826 1.23090e+00 1.61146e-01
3451.357 1.66058e+00 1.62714e-01
3453.888 1.24708e+00 1.55411e-01
3456.419 1.76076e+00 1.61229e-01
3458.950 1.80419e+00 1.56149e-01
3461.481 1.23328e+00 1.38526e-01
3464.012 1.23683e+00 1.46588e-01
3466.543 1.47590e+00 1.36237e-01
3469.074 8.80010e-01 1.36722e-01
3471.605 1.27412e+00 1.38369e-01
3474.136 1.31652e+00 1.35081e-01
3476.667 1.24519e+00 1.42142e-01
3479.198 1.33749e+00 1.29028e-01
3481.729 1.56962e+00 1.45408e-01
3484.260 1.66024e+00 1.47142e-01
3486.791 1.30271e+00 1.50167e-01
3489.322 1.42908e+00 1.40782e-01
3491.853 1.57895e+00 1.36686e-01
3494.384 1.17305e+00 1.26505e-01
3496.916 9.96947e-01 1.30092e-01
3499.447 1.12439e+00 1.42636e-01
3501.978 1.34893e+00 1.36701e-01
3504.509 1.37989e+00 1.34267e-01
