"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","56980","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-2_Vinf150_R8e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.945948","0.42654873975281","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:18:28"
"14764","","Computed-IIn","0","0","Computed-IIn","","56981","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot3e-3_Vinf150_R8e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.7073713","0.41395595005597","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:18:28"
"14764","","Computed-IIn","0","0","Computed-IIn","","56982","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-3_Vinf150_R8e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.8060706","0.41394672186243","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:18:28"
"14764","","Computed-IIn","0","0","Computed-IIn","","56983","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-2_Vinf150_R8e13_cno_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.9615824","0.41740073167767","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:18:28"
"14764","","Computed-IIn","0","0","Computed-IIn","","56984","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-2_Vinf150_R8e13_he_0.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.1771901","0.4256060663802","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56985","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot1e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.9478453","0.41480792847741","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56986","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.5e9_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.0562624","0.41485104304508","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56987","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-2_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","504.09207108","25000.6788918","0.51029240330632","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56988","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.6452475","0.41358210309796","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
"14764","","Computed-IIn","0","0","Computed-IIn","","56989","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot3e-3_Vinf150_R8e13_he.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.7824217","0.44942392351951","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 22:24:48"
