#WAVE FLUX ERR SKYBACK
3341.461 1.0547835E-14 1.025861E-16 -1.2780864E-16
3345.5408 1.0636466E-14 1.01313684E-16 -1.1019965E-16
3349.6206 1.0520332E-14 9.928266E-17 -8.8639E-17
3353.7007 1.0576499E-14 9.797572E-17 -8.7334794E-17
3357.7805 1.0648695E-14 9.656798E-17 -1.2597134E-16
3361.8604 1.0759143E-14 9.5648774E-17 -9.977306E-17
3365.9402 1.0848864E-14 9.452979E-17 -1.1660457E-16
3370.0203 1.08762774E-14 9.3201616E-17 -1.2389919E-16
3374.1 1.0760904E-14 9.140729E-17 -1.2742475E-16
3378.18 1.0588908E-14 8.941192E-17 -1.2736556E-16
3382.26 1.0610734E-14 8.8356965E-17 -1.0691085E-16
3386.3398 1.0512148E-14 8.6928556E-17 -7.573203E-17
3390.4197 1.07461325E-14 8.670537E-17 -7.0291506E-17
3394.4998 1.08686245E-14 8.593319E-17 -1.0097063E-16
3398.5796 1.0758987E-14 8.450701E-17 -8.1770086E-17
3402.6594 1.0755044E-14 8.336141E-17 -1.03782705E-16
3406.7395 1.09321765E-14 8.3140625E-17 -6.489655E-17
3410.8193 1.0965939E-14 8.2272E-17 -6.0796604E-17
3414.8992 1.1112439E-14 8.186244E-17 -5.14379E-17
3418.9792 1.1053542E-14 8.06991E-17 -6.0135256E-17
3423.059 1.1192975E-14 8.010561E-17 -1.0093766E-16
3427.139 1.1252597E-14 7.953953E-17 -6.910527E-17
3431.2188 1.1128078E-14 7.8327486E-17 -5.558328E-17
3435.2988 1.1332069E-14 7.8264395E-17 -2.8237746E-17
3439.3787 1.15537174E-14 7.805346E-17 -5.676283E-17
3443.4585 1.1559002E-14 7.7407323E-17 -2.4605275E-17
3447.5386 1.15727765E-14 7.665249E-17 -2.946256E-17
3451.6184 1.1533947E-14 7.5692955E-17 -4.7765985E-17
3455.6982 1.1739053E-14 7.5591636E-17 -5.754789E-17
3459.7783 1.1658564E-14 7.472182E-17 -2.9764622E-17
3463.8582 1.17221745E-14 7.4263574E-17 -2.1871592E-17
3467.938 1.1651498E-14 7.351037E-17 1.9016404E-17
3472.018 1.1794797E-14 7.314254E-17 -2.4188865E-17
3476.098 1.1755623E-14 7.232911E-17 -4.0958096E-17
3480.1777 1.18294885E-14 7.1952716E-17 -3.4363792E-17
3484.2578 1.1820123E-14 7.137747E-17 -1.6768652E-17
3488.3376 1.1705517E-14 7.0518934E-17 2.2474698E-18
3492.4175 1.1823854E-14 7.0126017E-17 -4.594713E-17
3496.4973 1.1849194E-14 6.9699324E-17 -2.931095E-17
3500.5774 1.1608276E-14 6.841225E-17 -4.7675372E-17
3504.6572 1.1598177E-14 6.792068E-17 -2.4985285E-17
3508.737 1.1537611E-14 6.724638E-17 -1.938391E-17
3512.8171 1.1702184E-14 6.714947E-17 -3.576055E-17
3516.897 1.1604141E-14 6.636941E-17 -3.6569248E-17
3520.9768 1.1552878E-14 6.5742595E-17 -3.9067502E-17
3525.057 1.1531214E-14 6.523332E-17 -2.9936292E-17
3529.1367 1.1625455E-14 6.509539E-17 -5.9992606E-18
3533.2166 1.1631317E-14 6.4663183E-17 -3.1951404E-18
3537.2966 1.1573834E-14 6.417297E-17 3.186454E-17
3541.3765 1.177245E-14 6.420839E-17 1.4661148E-17
3545.4563 1.1749737E-14 6.3658913E-17 -3.7630402E-18
3549.5364 1.16832245E-14 6.30721E-17 -3.6033427E-18
3553.6162 1.1691216E-14 6.267965E-17 8.763621E-19
3557.696 1.1677129E-14 6.221027E-17 -1.1574755E-17
3561.776 1.1570785E-14 6.1988154E-17 -5.8806205E-18
3565.856 1.1488659E-14 6.131253E-17 -2.5957192E-17
3569.9358 1.1385715E-14 6.0644786E-17 -2.8365105E-17
3574.0156 1.1336316E-14 6.0111195E-17 -3.5600368E-17
3578.0957 1.1238352E-14 5.950486E-17 -2.371569E-17
3582.1755 1.1216986E-14 5.904588E-17 -3.2749463E-17
3586.2554 1.12216695E-14 5.87536E-17 -6.8017304E-18
3590.3354 1.1136854E-14 5.814295E-17 -1.6453857E-17
3594.4153 1.1161101E-14 5.781902E-17 -2.3479259E-17
3598.495 1.1046452E-14 5.681097E-17 -1.0798637E-18
3602.5752 1.11189905E-14 5.6600475E-17 -1.2848348E-17
3606.655 1.1160442E-14 5.635927E-17 -7.779074E-18
3610.7349 1.10836955E-14 5.584087E-17 -2.85171E-18
3614.815 1.1193224E-14 5.5766955E-17 -1.5946171E-18
