#WAVE FLUX ERR SKYBACK
5987.344 4.9679943E-15 2.5045123E-17 3.7244985E-17
5991.5566 5.014762E-15 2.5150048E-17 3.7988835E-17
5995.7686 4.976945E-15 2.5038645E-17 3.7708755E-17
5999.981 4.9440513E-15 2.4929903E-17 3.4806612E-17
6004.193 4.9561215E-15 2.4960062E-17 4.0993814E-17
6008.405 4.981783E-15 2.499264E-17 3.808464E-17
6012.617 4.8796048E-15 2.47166E-17 3.5701913E-17
6016.829 4.9147414E-15 2.478364E-17 3.5612673E-17
6021.0415 4.92289E-15 2.4788242E-17 3.6142386E-17
6025.2534 4.8817588E-15 2.466962E-17 3.757034E-17
6029.4653 4.8960965E-15 2.468456E-17 3.6441564E-17
6033.6777 4.8867283E-15 2.464258E-17 3.668277E-17
6037.8896 4.846397E-15 2.4522732E-17 3.604192E-17
6042.102 4.862849E-15 2.4540773E-17 3.406085E-17
6046.314 4.8488194E-15 2.4492586E-17 3.5862945E-17
6050.526 4.8802544E-15 2.4548962E-17 3.5001254E-17
6054.7383 4.8348437E-15 2.4425697E-17 3.668268E-17
6058.95 4.8596004E-15 2.4464174E-17 3.5239247E-17
6063.1626 4.835858E-15 2.4384576E-17 3.3754362E-17
6067.3745 4.854252E-15 2.4405378E-17 3.1083866E-17
6071.5864 4.820516E-15 2.4309257E-17 3.392923E-17
6075.799 4.862513E-15 2.4393677E-17 3.304705E-17
6080.0107 4.8518843E-15 2.4339131E-17 2.9168867E-17
6084.2227 4.8180564E-15 2.4248523E-17 3.3345146E-17
6088.435 4.8075684E-15 2.4209568E-17 3.4771682E-17
6092.647 4.766496E-15 2.4090512E-17 3.4403993E-17
6096.8594 4.7467345E-15 2.4016714E-17 3.1003325E-17
6101.0713 4.7426162E-15 2.4006843E-17 3.711191E-17
6105.283 4.726067E-15 2.393969E-17 3.3917704E-17
6109.4956 4.7149543E-15 2.3898154E-17 3.3466947E-17
6113.7075 4.702085E-15 2.3854693E-17 3.483224E-17
6117.92 4.6951638E-15 2.3823812E-17 3.4815446E-17
6122.132 4.705327E-15 2.3832961E-17 3.4091177E-17
6126.3438 4.6851946E-15 2.3779308E-17 3.811399E-17
6130.556 4.665152E-15 2.3705362E-17 3.3967695E-17
6134.768 4.7018833E-15 2.3774708E-17 3.1737802E-17
6138.9805 4.668244E-15 2.3695022E-17 3.7372152E-17
6143.1924 4.6914474E-15 2.3732207E-17 3.5795222E-17
6147.4043 4.699281E-15 2.3739541E-17 3.562165E-17
6151.6167 4.688285E-15 2.3687584E-17 3.150859E-17
6155.8286 4.7146807E-15 2.3743983E-17 3.3844515E-17
6160.041 4.7148776E-15 2.3729964E-17 3.2858238E-17
6164.253 4.6584906E-15 2.3597516E-17 3.9799736E-17
6168.465 4.6640366E-15 2.3598619E-17 4.0184093E-17
6172.6772 4.7195088E-15 2.3697424E-17 3.2470214E-17
6176.889 4.6669305E-15 2.355808E-17 3.351444E-17
6181.1016 4.6701128E-15 2.355116E-17 3.363489E-17
6185.3135 4.6481924E-15 2.3483457E-17 3.332656E-17
6189.5254 4.6098692E-15 2.3380639E-17 3.564861E-17
6193.738 4.53012E-15 2.3175877E-17 3.8646123E-17
6197.9497 4.5264572E-15 2.3145359E-17 3.5786265E-17
6202.162 4.493802E-15 2.3047824E-17 3.4812697E-17
