#WAVE FLUX ERR SKYBACK
5986.954 6.358913E-15 2.2331326E-17 2.582818E-17
5991.1665 6.4129936E-15 2.2406917E-17 2.2837084E-17
5995.3784 6.3700367E-15 2.2319705E-17 2.3894485E-17
5999.5903 6.3143236E-15 2.2203867E-17 2.0237473E-17
6003.8022 6.306137E-15 2.217397E-17 1.9727801E-17
6008.014 6.236728E-15 2.2049578E-17 2.4701183E-17
6012.226 6.291937E-15 2.2129078E-17 2.412368E-17
6016.438 6.2938876E-15 2.2115168E-17 2.2893193E-17
6020.65 6.2548165E-15 2.2028167E-17 2.1100534E-17
6024.8623 6.2325294E-15 2.1980088E-17 2.3421462E-17
6029.074 6.2426396E-15 2.1988532E-17 2.666154E-17
6033.286 6.217419E-15 2.1914142E-17 1.8191047E-17
6037.498 6.2151474E-15 2.1905538E-17 2.388451E-17
6041.71 6.186736E-15 2.1836526E-17 2.1270867E-17
6045.922 6.165189E-15 2.178391E-17 2.1056632E-17
6050.134 6.1834976E-15 2.1801392E-17 2.14809E-17
6054.3457 6.137449E-15 2.1712214E-17 2.3797918E-17
6058.5576 6.128067E-15 2.168118E-17 2.4324591E-17
6062.77 6.1039308E-15 2.1620663E-17 2.1803516E-17
6066.982 6.1255902E-15 2.1651352E-17 2.591376E-17
6071.194 6.1194272E-15 2.1617882E-17 2.2500196E-17
6075.406 6.1220916E-15 2.159792E-17 1.7569922E-17
6079.6177 6.082712E-15 2.1517506E-17 1.9306255E-17
6083.8296 6.0979414E-15 2.1531487E-17 2.1377613E-17
6088.0415 6.082163E-15 2.1488288E-17 2.1400792E-17
6092.2534 6.0332683E-15 2.139331E-17 2.3304462E-17
6096.466 5.9915456E-15 2.1299088E-17 1.9970762E-17
6100.6777 6.0017527E-15 2.130798E-17 2.2072569E-17
6104.8896 6.027018E-15 2.1336002E-17 2.1069093E-17
6109.1016 5.9649195E-15 2.1218797E-17 2.3190399E-17
6113.3135 6.028385E-15 2.1309063E-17 1.9207448E-17
6117.5254 6.010322E-15 2.1268082E-17 2.0680743E-17
6121.7373 5.9922664E-15 2.1225263E-17 2.1901663E-17
6125.949 5.9702728E-15 2.1178085E-17 2.3918649E-17
6130.1616 5.9749746E-15 2.1170071E-17 2.1922794E-17
6134.3735 5.9774925E-15 2.1170832E-17 2.6142468E-17
6138.5854 5.9282E-15 2.1070696E-17 2.5144876E-17
6142.7974 5.9383616E-15 2.1072709E-17 2.3705934E-17
6147.0093 5.892581E-15 2.0971963E-17 1.8981773E-17
6151.221 5.883412E-15 2.0946197E-17 2.1008925E-17
6155.433 5.8696406E-15 2.0908065E-17 1.9574008E-17
6159.645 5.856276E-15 2.0881356E-17 2.4662967E-17
6163.857 5.8256457E-15 2.0816965E-17 2.4378836E-17
