WAVE,FLUX,ERR,SKYBACK
9350.466,8.6236615E-16,1.3506557E-17,6.665752E-17
9357.406,8.645754E-16,1.3120819E-17,7.137298E-17
9364.347,8.4977723E-16,1.2708352E-17,6.624702E-17
9371.287,8.454346E-16,1.25336615E-17,5.703163E-17
9378.228,8.647508E-16,1.30729485E-17,5.131979E-17
9385.168,8.484247E-16,1.1887118E-17,5.069105E-17
9392.108,9.328631E-16,1.2422215E-17,5.049242E-17
9399.049,8.945893E-16,1.220508E-17,5.0206545E-17
9405.989,8.811992E-16,1.2100233E-17,5.1284278E-17
9412.931,8.3145167E-16,1.2028833E-17,5.724484E-17
9419.871,8.1212725E-16,1.23169005E-17,5.968288E-17
9426.812,8.736006E-16,1.33851794E-17,6.1339876E-17
9433.752,7.9393065E-16,1.2140661E-17,5.723314E-17
9440.692,8.5013436E-16,1.2530215E-17,5.603536E-17
9447.633,8.4769215E-16,1.2336072E-17,5.671741E-17
9454.573,8.6028393E-16,1.229406E-17,5.671107E-17
9461.514,8.960482E-16,1.3306602E-17,6.083438E-17
9468.454,8.8150994E-16,1.2113119E-17,5.159386E-17
9475.395,8.592027E-16,1.255895E-17,5.2340528E-17
9482.335,9.233845E-16,1.3086866E-17,5.49314E-17
9489.275,8.794971E-16,1.2710819E-17,5.6499745E-17
9496.216,9.194814E-16,1.2868849E-17,5.364524E-17
9503.156,9.086774E-16,1.2722832E-17,5.568756E-17
9510.098,9.728453E-16,1.32967745E-17,5.4041632E-17
9517.038,9.25088E-16,1.2854712E-17,4.973797E-17
9523.979,9.84313E-16,1.3373525E-17,5.0513872E-17
9530.919,9.723343E-16,1.3429705E-17,5.1835386E-17
9537.859,9.720581E-16,1.3272918E-17,5.4250687E-17
9544.8,1.0011167E-15,1.3332513E-17,5.010079E-17
9551.74,9.44917E-16,1.2909614E-17,5.3480863E-17
9558.681,9.3283E-16,1.282422E-17,5.1956164E-17
9565.621,9.443186E-16,1.2559276E-17,4.5835368E-17
9572.562,9.185518E-16,1.2641471E-17,4.821806E-17
9579.502,9.068766E-16,1.2280656E-17,4.3388482E-17
9586.442,9.088835E-16,1.2170738E-17,4.4249147E-17
9593.383,8.8245306E-16,1.1790989E-17,4.3949962E-17
9600.323,8.8100294E-16,1.1775774E-17,4.378788E-17
9607.264,9.036937E-16,1.1744395E-17,4.4634325E-17
9614.205,9.176247E-16,1.187415E-17,4.192426E-17
9621.1455,8.887774E-16,1.16915155E-17,4.0340543E-17
9628.086,8.728636E-16,1.1525838E-17,4.1499473E-17
9635.026,8.491673E-16,1.1257341E-17,3.9783066E-17
9641.967,8.7652325E-16,1.1326675E-17,4.0725063E-17
9648.907,8.534975E-16,1.1051289E-17,3.9155206E-17
9655.848,8.195776E-16,1.0675021E-17,3.7330178E-17
9662.788,8.191347E-16,1.0688277E-17,4.2587225E-17
9669.729,8.435601E-16,1.06776394E-17,4.3988046E-17
9676.669,8.105567E-16,1.033851E-17,4.0164727E-17
9683.609,8.0886787E-16,1.0281634E-17,4.4023307E-17
9690.55,8.1567007E-16,1.0159956E-17,4.1387214E-17
9697.49,8.020342E-16,1.010181E-17,4.2197792E-17
9704.431,7.9374404E-16,9.9594845E-18,4.107249E-17
9711.371,7.900292E-16,1.0001706E-17,3.954072E-17
9718.3125,7.801228E-16,9.89145E-18,4.1501048E-17
9725.253,8.1023254E-16,1.03966065E-17,3.9539965E-17
9732.193,7.7755475E-16,9.963542E-18,4.0293486E-17
9739.134,7.824081E-16,9.8734544E-18,3.588893E-17
9746.074,7.529428E-16,9.9349305E-18,3.823115E-17
9753.015,7.254999E-16,1.1087066E-17,3.5678755E-17
9759.955,7.6417565E-16,9.629155E-18,3.6982196E-17
9766.8955,7.120882E-16,8.8392595E-18,3.8228585E-17
9773.836,7.287053E-16,9.6209865E-18,4.5491317E-17
9780.776,7.448946E-16,9.025175E-18,4.493244E-17
9787.717,7.552769E-16,9.235837E-18,4.092847E-17
9794.657,7.319511E-16,8.9589384E-18,3.9577118E-17
9801.598,7.2398384E-16,9.158451E-18,3.818048E-17
9808.538,7.1028774E-16,8.953326E-18,3.6428836E-17
9815.4795,7.143982E-16,8.872318E-18,3.6357907E-17
9822.42,6.9224906E-16,8.960167E-18,3.8192385E-17
9829.36,7.1894357E-16,8.799152E-18,3.195101E-17
9836.301,6.87645E-16,8.861406E-18,3.518922E-17
9843.241,6.8872164E-16,8.72382E-18,3.8604238E-17
9850.182,7.0862115E-16,8.851158E-18,3.7079387E-17
9857.122,6.933012E-16,8.787368E-18,3.6214454E-17
9864.0625,7.1001144E-16,8.523274E-18,3.6463693E-17
9871.003,7.1453015E-16,8.968435E-18,3.6416484E-17
9877.943,6.860376E-16,8.7568954E-18,3.5524764E-17
9884.884,6.897497E-16,8.632395E-18,3.59409E-17
9891.824,6.952835E-16,8.657455E-18,3.793638E-17
9898.765,6.697753E-16,8.4356284E-18,3.8003748E-17
9905.705,6.583374E-16,8.4303055E-18,3.6438338E-17
9912.6455,6.3471075E-16,8.242618E-18,3.4269358E-17
9919.587,6.602386E-16,8.363615E-18,3.7987796E-17
9926.527,6.4961567E-16,8.455812E-18,4.1560542E-17
9933.468,6.8094646E-16,8.431525E-18,4.462991E-17
9940.408,6.6251116E-16,8.494547E-18,4.6125818E-17
9947.349,6.6054816E-16,8.228518E-18,4.178726E-17
9954.289,6.768449E-16,8.0307475E-18,3.7244188E-17
9961.2295,6.9806304E-16,8.556994E-18,3.3903926E-17
9968.17,7.076393E-16,8.65142E-18,3.609534E-17
9975.11,7.2003206E-16,8.662036E-18,3.0718202E-17
9982.051,7.3832823E-16,8.8893535E-18,3.3372807E-17
9988.991,7.534172E-16,8.990558E-18,3.6804214E-17
9995.932,7.4779727E-16,8.675894E-18,3.8792504E-17
10002.872,7.264948E-16,8.75176E-18,4.199265E-17
10009.8125,7.6107096E-16,8.9069295E-18,4.063041E-17
10016.754,7.819712E-16,8.967138E-18,3.872845E-17
10023.694,8.0216217E-16,9.560673E-18,3.4231497E-17
