   0.000000000E+00   0.500000000E+04  -0.365583832E+01  -0.486392732E+01  -0.558962302E+01  -0.586466232E+01  -0.598784032E+01  -0.450967832E+01  -0.453764832E+01  -0.535066432E+01  -0.637675032E+01  -0.587145032E+01  -0.523738321E+00   0.480947168E+01  -0.229958321E+00  -0.133626832E+01   0.250411679E+00
   0.100001096E+05   0.500000000E+04  -0.415292704E+01  -0.536101604E+01  -0.608671174E+01  -0.636175104E+01  -0.648492904E+01  -0.500676704E+01  -0.503473704E+01  -0.584775304E+01  -0.687383904E+01  -0.636853904E+01  -0.102082704E+01   0.431238296E+01  -0.727047037E+00  -0.183335704E+01  -0.246677037E+00
   0.200001372E+05   0.500000000E+04  -0.409174028E+01  -0.529982928E+01  -0.602552498E+01  -0.630056428E+01  -0.642374228E+01  -0.494558028E+01  -0.497355028E+01  -0.578656628E+01  -0.681265228E+01  -0.630735228E+01  -0.959640282E+00   0.437356972E+01  -0.665860282E+00  -0.177217028E+01  -0.185490282E+00
   0.300000891E+05   0.500000000E+04  -0.405248799E+01  -0.526057699E+01  -0.598627269E+01  -0.626131199E+01  -0.638448999E+01  -0.490632799E+01  -0.493429799E+01  -0.574731399E+01  -0.677339999E+01  -0.626809999E+01  -0.920387991E+00   0.441282201E+01  -0.626607991E+00  -0.173291799E+01  -0.146237991E+00
   0.400001091E+05   0.500000000E+04  -0.403838116E+01  -0.524647016E+01  -0.597216586E+01  -0.624720516E+01  -0.637038316E+01  -0.489222116E+01  -0.492019116E+01  -0.573320716E+01  -0.675929316E+01  -0.625399316E+01  -0.906281158E+00   0.442692884E+01  -0.612501158E+00  -0.171881116E+01  -0.132131158E+00
   0.500000939E+05   0.500000000E+04  -0.403374665E+01  -0.524183565E+01  -0.596753135E+01  -0.624257065E+01  -0.636574865E+01  -0.488758665E+01  -0.491555665E+01  -0.572857265E+01  -0.675465865E+01  -0.624935865E+01  -0.901646652E+00   0.443156335E+01  -0.607866652E+00  -0.171417665E+01  -0.127496652E+00
   0.600002272E+05   0.500000000E+04  -0.403172076E+01  -0.523980976E+01  -0.596550546E+01  -0.624054476E+01  -0.636372276E+01  -0.488556076E+01  -0.491353076E+01  -0.572654676E+01  -0.675263276E+01  -0.624733276E+01  -0.899620757E+00   0.443358924E+01  -0.605840757E+00  -0.171215076E+01  -0.125470757E+00
   0.700000670E+05   0.500000000E+04  -0.402990377E+01  -0.523799277E+01  -0.596368847E+01  -0.623872777E+01  -0.636190577E+01  -0.488374377E+01  -0.491171377E+01  -0.572472977E+01  -0.675081577E+01  -0.624551577E+01  -0.897803766E+00   0.443540623E+01  -0.604023766E+00  -0.171033377E+01  -0.123653766E+00
   0.800001668E+05   0.500000000E+04  -0.402743494E+01  -0.523552394E+01  -0.596121964E+01  -0.623625894E+01  -0.635943694E+01  -0.488127494E+01  -0.490924494E+01  -0.572226094E+01  -0.674834694E+01  -0.624304694E+01  -0.895334943E+00   0.443787506E+01  -0.601554943E+00  -0.170786494E+01  -0.121184943E+00
   0.900000248E+05   0.500000000E+04  -0.402396941E+01  -0.523205841E+01  -0.595775411E+01  -0.623279341E+01  -0.635597141E+01  -0.487780941E+01  -0.490577941E+01  -0.571879541E+01  -0.674488141E+01  -0.623958141E+01  -0.891869413E+00   0.444134059E+01  -0.598089413E+00  -0.170439941E+01  -0.117719413E+00
   0.100000142E+06   0.500000000E+04  -0.401950435E+01  -0.522759335E+01  -0.595328905E+01  -0.622832835E+01  -0.635150635E+01  -0.487334435E+01  -0.490131435E+01  -0.571433035E+01  -0.674041635E+01  -0.623511635E+01  -0.887404353E+00   0.444580565E+01  -0.593624353E+00  -0.169993435E+01  -0.113254353E+00
   0.110000021E+06   0.500000000E+04  -0.401418432E+01  -0.522227332E+01  -0.594796902E+01  -0.622300832E+01  -0.634618632E+01  -0.486802432E+01  -0.489599432E+01  -0.570901032E+01  -0.673509632E+01  -0.622979632E+01  -0.882084320E+00   0.445112568E+01  -0.588304320E+00  -0.169461432E+01  -0.107934320E+00
   0.120000060E+06   0.500000000E+04  -0.400820827E+01  -0.521629727E+01  -0.594199297E+01  -0.621703227E+01  -0.634021027E+01  -0.486204827E+01  -0.489001827E+01  -0.570303427E+01  -0.672912027E+01  -0.622382027E+01  -0.876108268E+00   0.445710173E+01  -0.582328268E+00  -0.168863827E+01  -0.101958268E+00
   0.130000238E+06   0.500000000E+04  -0.400178230E+01  -0.520987130E+01  -0.593556700E+01  -0.621060630E+01  -0.633378430E+01  -0.485562230E+01  -0.488359230E+01  -0.569660830E+01  -0.672269430E+01  -0.621739430E+01  -0.869682302E+00   0.446352770E+01  -0.575902302E+00  -0.168221230E+01  -0.955323022E-01
   0.140000146E+06   0.500000000E+04  -0.399505748E+01  -0.520314648E+01  -0.592884218E+01  -0.620388148E+01  -0.632705948E+01  -0.484889748E+01  -0.487686748E+01  -0.568988348E+01  -0.671596948E+01  -0.621066948E+01  -0.862957483E+00   0.447025252E+01  -0.569177483E+00  -0.167548748E+01  -0.888074828E-01
   0.150000100E+06   0.500000000E+04  -0.398816288E+01  -0.519625188E+01  -0.592194758E+01  -0.619698688E+01  -0.632016488E+01  -0.484200288E+01  -0.486997288E+01  -0.568298888E+01  -0.670907488E+01  -0.620377488E+01  -0.856062884E+00   0.447714712E+01  -0.562282884E+00  -0.166859288E+01  -0.819128843E-01
   0.160000068E+06   0.500000000E+04  -0.398118355E+01  -0.518927255E+01  -0.591496825E+01  -0.619000755E+01  -0.631318555E+01  -0.483502355E+01  -0.486299355E+01  -0.567600955E+01  -0.670209555E+01  -0.619679555E+01  -0.849083545E+00   0.448412645E+01  -0.555303545E+00  -0.166161355E+01  -0.749335453E-01
   0.170000211E+06   0.500000000E+04  -0.397419103E+01  -0.518228003E+01  -0.590797573E+01  -0.618301503E+01  -0.630619303E+01  -0.482803103E+01  -0.485600103E+01  -0.566901703E+01  -0.669510303E+01  -0.618980303E+01  -0.842091026E+00   0.449111897E+01  -0.548311026E+00  -0.165462103E+01  -0.679410258E-01
   0.180000149E+06   0.500000000E+04  -0.396722538E+01  -0.517531438E+01  -0.590101008E+01  -0.617604938E+01  -0.629922738E+01  -0.482106538E+01  -0.484903538E+01  -0.566205138E+01  -0.668813738E+01  -0.618283738E+01  -0.835125385E+00   0.449808462E+01  -0.541345385E+00  -0.164765538E+01  -0.609753846E-01
   0.190000145E+06   0.500000000E+04  -0.396034373E+01  -0.516843273E+01  -0.589412843E+01  -0.616916773E+01  -0.629234573E+01  -0.481418373E+01  -0.484215373E+01  -0.565516973E+01  -0.668125573E+01  -0.617595573E+01  -0.828243727E+00   0.450496627E+01  -0.534463727E+00  -0.164077373E+01  -0.540937267E-01
   0.200000121E+06   0.500000000E+04  -0.395356748E+01  -0.516165648E+01  -0.588735218E+01  -0.616239148E+01  -0.628556948E+01  -0.480740748E+01  -0.483537748E+01  -0.564839348E+01  -0.667447948E+01  -0.616917948E+01  -0.821467477E+00   0.451174252E+01  -0.527687477E+00  -0.163399748E+01  -0.473174767E-01
   0.210000209E+06   0.500000000E+04  -0.394692256E+01  -0.515501156E+01  -0.588070726E+01  -0.615574656E+01  -0.627892456E+01  -0.480076256E+01  -0.482873256E+01  -0.564174856E+01  -0.666783456E+01  -0.616253456E+01  -0.814822556E+00   0.451838744E+01  -0.521042556E+00  -0.162735256E+01  -0.406725560E-01
   0.220000092E+06   0.500000000E+04  -0.394040314E+01  -0.514849214E+01  -0.587418784E+01  -0.614922714E+01  -0.627240514E+01  -0.479424314E+01  -0.482221314E+01  -0.563522914E+01  -0.666131514E+01  -0.615601514E+01  -0.808303138E+00   0.452490686E+01  -0.514523138E+00  -0.162083314E+01  -0.341531376E-01
   0.230000198E+06   0.538963095E+04  -0.851001132E+01  -0.958280564E+01  -0.102098604E+02  -0.104314026E+02  -0.105150455E+02  -0.935653327E+01  -0.928483022E+01  -0.100102228E+02  -0.109265580E+02  -0.104774514E+02  -0.563607688E+01  -0.733787021E+00  -0.537818579E+01  -0.637071186E+01  -0.485931636E+01
   0.240000036E+06   0.500000000E+04  -0.829193223E+01  -0.950002123E+01  -0.102257169E+02  -0.105007562E+02  -0.106239342E+02  -0.914577223E+01  -0.917374223E+01  -0.998675823E+01  -0.110128442E+02  -0.105075442E+02  -0.515983223E+01   0.173377767E+00  -0.486605223E+01  -0.597236223E+01  -0.438568223E+01
   0.250000024E+06   0.500000000E+04  -0.861523126E+01  -0.982332026E+01  -0.105490160E+02  -0.108240553E+02  -0.109472333E+02  -0.946907126E+01  -0.949704126E+01  -0.103100573E+02  -0.113361433E+02  -0.108308433E+02  -0.548313126E+01  -0.149921255E+00  -0.518935126E+01  -0.629566126E+01  -0.470898126E+01
   0.260000186E+06   0.511645635E+04  -0.905567999E+01  -0.102233309E+02  -0.109195439E+02  -0.111785936E+02  -0.112899550E+02  -0.990733270E+01  -0.990551154E+01  -0.106923379E+02  -0.116856206E+02  -0.111971162E+02  -0.600074280E+01  -0.796330024E+00  -0.571768959E+01  -0.678999084E+01  -0.522581254E+01
   0.270000101E+06   0.535654203E+04  -0.958740806E+01  -0.106716921E+02  -0.113071238E+02  -0.115332092E+02  -0.116202096E+02  -0.104345515E+02  -0.103713130E+02  -0.111041469E+02  -0.120298026E+02  -0.115759238E+02  -0.669154924E+01  -0.175266403E+01  -0.643061033E+01  -0.743279936E+01  -0.591501041E+01
   0.280000246E+06   0.567292215E+04  -0.101997048E+02  -0.111741297E+02  -0.117294650E+02  -0.119121108E+02  -0.119670087E+02  -0.110409060E+02  -0.108967331E+02  -0.115584168E+02  -0.123949549E+02  -0.119867051E+02  -0.751347632E+01  -0.292449804E+01  -0.728167918E+01  -0.819147573E+01  -0.673481775E+01
   0.290000189E+06   0.616760445E+04  -0.109803123E+02  -0.118002341E+02  -0.122425727E+02  -0.123643276E+02  -0.123743268E+02  -0.118132555E+02  -0.115552053E+02  -0.121164310E+02  -0.128279633E+02  -0.124838833E+02  -0.859367014E+01  -0.449889464E+01  -0.840206981E+01  -0.918572681E+01  -0.782242052E+01
   0.300000188E+06   0.917501942E+04  -0.133945916E+02  -0.136753665E+02  -0.137181668E+02  -0.136314556E+02  -0.134899663E+02  -0.142005264E+02  -0.135437488E+02  -0.137480873E+02  -0.140304701E+02  -0.139095317E+02  -0.121509823E+02  -0.982924162E+01  -0.120809571E+02  -0.124730704E+02  -0.115875057E+02
   0.310000043E+06   0.124030106E+05  -0.146767825E+02  -0.146891815E+02  -0.145320774E+02  -0.143431797E+02  -0.141286721E+02  -0.154702678E+02  -0.146138063E+02  -0.146380823E+02  -0.147111509E+02  -0.147004825E+02  -0.140726865E+02  -0.126824851E+02  -0.140472007E+02  -0.142629463E+02  -0.137160853E+02
   0.320000193E+06   0.155677797E+05  -0.154447103E+02  -0.153117239E+02  -0.150458426E+02  -0.148016465E+02  -0.145466529E+02  -0.162317519E+02  -0.152666803E+02  -0.151927588E+02  -0.151529186E+02  -0.152022082E+02  -0.152126844E+02  -0.143519193E+02  -0.152051720E+02  -0.153164186E+02  -0.149960900E+02
   0.330000070E+06   0.187838461E+05  -0.159827064E+02  -0.157576909E+02  -0.154224873E+02  -0.151431943E+02  -0.148620853E+02  -0.167657798E+02  -0.157318088E+02  -0.155953726E+02  -0.154837496E+02  -0.155713645E+02  -0.159962883E+02  -0.154822645E+02  -0.159973960E+02  -0.160283649E+02  -0.158777413E+02
   0.340000063E+06   0.219414433E+05  -0.163819129E+02  -0.160959513E+02  -0.157145126E+02  -0.154117844E+02  -0.151158068E+02  -0.171624191E+02  -0.160827552E+02  -0.159046721E+02  -0.157451509E+02  -0.158584528E+02  -0.165622988E+02  -0.162829121E+02  -0.165679415E+02  -0.165465223E+02  -0.165119068E+02
   0.350000128E+06   0.250297487E+05  -0.166836935E+02  -0.163548732E+02  -0.159407123E+02  -0.156213596E+02  -0.153145765E+02  -0.174624106E+02  -0.163505943E+02  -0.161430896E+02  -0.159495986E+02  -0.160811747E+02  -0.169830446E+02  -0.168705559E+02  -0.169913028E+02  -0.169343409E+02  -0.169825274E+02
   0.360000095E+06   0.278563985E+05  -0.169146302E+02  -0.165559560E+02  -0.161188630E+02  -0.157878629E+02  -0.154725850E+02  -0.176921177E+02  -0.165578974E+02  -0.163298123E+02  -0.161124824E+02  -0.162569235E+02  -0.172975073E+02  -0.173018334E+02  -0.173072998E+02  -0.172268139E+02  -0.173325001E+02
   0.370000128E+06   0.304388951E+05  -0.170981007E+02  -0.167175676E+02  -0.162635837E+02  -0.159240026E+02  -0.156023595E+02  -0.178747003E+02  -0.167240754E+02  -0.164808536E+02  -0.162459601E+02  -0.163998860E+02  -0.175424082E+02  -0.176323668E+02  -0.175531742E+02  -0.174562233E+02  -0.176037192E+02
   0.380000000E+06   0.327149631E+05  -0.172442264E+02  -0.168475734E+02  -0.163810985E+02  -0.160351453E+02  -0.157087954E+02  -0.180201662E+02  -0.168574500E+02  -0.166030412E+02  -0.163551290E+02  -0.165161024E+02  -0.177339205E+02  -0.178869366E+02  -0.177453192E+02  -0.176365388E+02  -0.178147617E+02
   0.390000039E+06   0.346673579E+05  -0.173623870E+02  -0.169538030E+02  -0.164780399E+02  -0.161273583E+02  -0.157975305E+02  -0.181378435E+02  -0.169661672E+02  -0.167034611E+02  -0.164458578E+02  -0.166120796E+02  -0.178857250E+02  -0.180853606E+02  -0.178975518E+02  -0.177802123E+02  -0.179810965E+02
   0.400000248E+06   0.361891754E+05  -0.174541153E+02  -0.170372105E+02  -0.165549557E+02  -0.162009598E+02  -0.158687079E+02  -0.182292456E+02  -0.170513129E+02  -0.167828076E+02  -0.165184206E+02  -0.166883281E+02  -0.180009394E+02  -0.182330102E+02  -0.180130316E+02  -0.178898876E+02  -0.181064599E+02
   0.410000056E+06   0.367467865E+05  -0.174989524E+02  -0.170792038E+02  -0.165947241E+02  -0.162395907E+02  -0.159065080E+02  -0.182739656E+02  -0.170939029E+02  -0.168234068E+02  -0.165567002E+02  -0.167278679E+02  -0.180538061E+02  -0.182969623E+02  -0.180659931E+02  -0.179408919E+02  -0.181628061E+02
   0.420000127E+06   0.361076592E+05  -0.174881772E+02  -0.170716881E+02  -0.165897586E+02  -0.162359289E+02  -0.159037985E+02  -0.182633246E+02  -0.170857033E+02  -0.168174890E+02  -0.165534411E+02  -0.167231644E+02  -0.180338275E+02  -0.182642777E+02  -0.180459058E+02  -0.179230479E+02  -0.181388393E+02
   0.430000243E+06   0.344922833E+05  -0.174286438E+02  -0.170210735E+02  -0.165460982E+02  -0.161958210E+02  -0.158662891E+02  -0.182041406E+02  -0.170332241E+02  -0.167712252E+02  -0.165144466E+02  -0.166802219E+02  -0.179491228E+02  -0.181448035E+02  -0.179609163E+02  -0.178442929E+02  -0.180432583E+02
   0.440000058E+06   0.319964603E+05  -0.173133424E+02  -0.169214476E+02  -0.164586670E+02  -0.161145970E+02  -0.157896343E+02  -0.180894834E+02  -0.169303323E+02  -0.166792297E+02  -0.164351700E+02  -0.165940591E+02  -0.177896316E+02  -0.179240533E+02  -0.178008507E+02  -0.176955491E+02  -0.178647012E+02
   0.450000009E+06   0.288862483E+05  -0.171400622E+02  -0.167721146E+02  -0.163278749E+02  -0.159932419E+02  -0.156752754E+02  -0.179171731E+02  -0.167759930E+02  -0.165415026E+02  -0.163167348E+02  -0.164651868E+02  -0.175489607E+02  -0.175895964E+02  -0.175591840E+02  -0.174716241E+02  -0.175950847E+02
   0.460000018E+06   0.257746307E+05  -0.169311397E+02  -0.165937980E+02  -0.161731044E+02  -0.158504296E+02  -0.155413150E+02  -0.177095082E+02  -0.165912993E+02  -0.163779175E+02  -0.161776406E+02  -0.163128740E+02  -0.172543047E+02  -0.171751494E+02  -0.172630172E+02  -0.171992471E+02  -0.172638732E+02
   0.470000008E+06   0.232342336E+05  -0.167293380E+02  -0.164239402E+02  -0.160276937E+02  -0.157174529E+02  -0.154167718E+02  -0.175090323E+02  -0.164147925E+02  -0.162233843E+02  -0.160484888E+02  -0.161700537E+02  -0.169635144E+02  -0.167596557E+02  -0.169703988E+02  -0.169326439E+02  -0.169355662E+02
   0.480000055E+06   0.219483584E+05  -0.166255339E+02  -0.163394556E+02  -0.159579281E+02  -0.156551548E+02  -0.153591498E+02  -0.174060352E+02  -0.163262838E+02  -0.161481208E+02  -0.159885076E+02  -0.161018589E+02  -0.168062415E+02  -0.165273067E+02  -0.168118921E+02  -0.167903737E+02  -0.167559808E+02
   0.490000099E+06   0.209181354E+05  -0.165387015E+02  -0.162701722E+02  -0.159019812E+02  -0.156059839E+02  -0.153141131E+02  -0.173199355E+02  -0.162533413E+02  -0.160871941E+02  -0.159414065E+02  -0.160473357E+02  -0.166710681E+02  -0.163242172E+02  -0.166755151E+02  -0.166689430E+02  -0.166010798E+02
   0.500000034E+06   0.200973899E+05  -0.164683607E+02  -0.162152779E+02  -0.158588071E+02  -0.155687520E+02  -0.152805828E+02  -0.172502464E+02  -0.161952296E+02  -0.160396372E+02  -0.159060049E+02  -0.160054091E+02  -0.165583851E+02  -0.161519727E+02  -0.165616995E+02  -0.165684398E+02  -0.164711693E+02
   0.510000068E+06   0.193328600E+05  -0.163984941E+02  -0.161613141E+02  -0.158169016E+02  -0.155329488E+02  -0.152486812E+02  -0.171810515E+02  -0.161379620E+02  -0.159932288E+02  -0.158720733E+02  -0.159647924E+02  -0.164451335E+02  -0.159776619E+02  -0.164472194E+02  -0.164676413E+02  -0.163401290E+02
   0.520000123E+06   0.186909731E+05  -0.163390389E+02  -0.161162337E+02  -0.157827000E+02  -0.155042522E+02  -0.152237579E+02  -0.171222065E+02  -0.160898909E+02  -0.159549603E+02  -0.158450674E+02  -0.159317564E+02  -0.163466406E+02  -0.158241895E+02  -0.163475626E+02  -0.163804689E+02  -0.162256501E+02
   0.530000117E+06   0.181596368E+05  -0.162985359E+02  -0.160883765E+02  -0.157643962E+02  -0.154907835E+02  -0.152138067E+02  -0.170822428E+02  -0.160593983E+02  -0.159330806E+02  -0.158330866E+02  -0.159144781E+02  -0.162719249E+02  -0.157012603E+02  -0.162717841E+02  -0.163157741E+02  -0.161369549E+02
   0.540000228E+06   0.178742256E+05  -0.163008267E+02  -0.160978671E+02  -0.157793204E+02  -0.155084559E+02  -0.152338075E+02  -0.170848420E+02  -0.160673890E+02  -0.159459708E+02  -0.158516046E+02  -0.159299871E+02  -0.162548163E+02  -0.156568021E+02  -0.162540532E+02  -0.163044348E+02  -0.161119749E+02
   0.550000205E+06   0.175233674E+05  -0.162917778E+02  -0.160983040E+02  -0.157869078E+02  -0.155196571E+02  -0.152485559E+02  -0.170762011E+02  -0.160658506E+02  -0.159508811E+02  -0.158639181E+02  -0.159383464E+02  -0.162203253E+02  -0.155864253E+02  -0.162187166E+02  -0.162776388E+02  -0.160672424E+02
   0.560000067E+06   0.171070028E+05  -0.162695779E+02  -0.160873610E+02  -0.157844502E+02  -0.155214881E+02  -0.152545963E+02  -0.170544854E+02  -0.160525634E+02  -0.159452467E+02  -0.158670689E+02  -0.159368048E+02  -0.161679331E+02  -0.154914473E+02  -0.161653210E+02  -0.162343783E+02  -0.160026965E+02
   0.570000050E+06   0.166946030E+05  -0.162442186E+02  -0.160743371E+02  -0.157807137E+02  -0.155224543E+02  -0.152588890E+02  -0.170296592E+02  -0.160369734E+02  -0.159380307E+02  -0.158694677E+02  -0.159340733E+02  -0.161097289E+02  -0.153868607E+02  -0.161059428E+02  -0.161857271E+02  -0.159314497E+02
   0.580000035E+06   0.162746286E+05  -0.162139759E+02  -0.160570796E+02  -0.157732290E+02  -0.155199211E+02  -0.152594426E+02  -0.169999784E+02  -0.160170155E+02  -0.159268838E+02  -0.158684380E+02  -0.159276470E+02  -0.160449891E+02  -0.152733870E+02  -0.160399430E+02  -0.161308970E+02  -0.158530691E+02
   0.590000056E+06   0.158689327E+05  -0.161823593E+02  -0.160386298E+02  -0.157646810E+02  -0.155163922E+02  -0.152589833E+02  -0.169689329E+02  -0.159958253E+02  -0.159146238E+02  -0.158664296E+02  -0.159201717E+02  -0.159785388E+02  -0.151576945E+02  -0.159721707E+02  -0.160743674E+02  -0.157729213E+02
   0.600000240E+06   0.154829990E+05  -0.161500778E+02  -0.160201158E+02  -0.157565057E+02  -0.155134617E+02  -0.152591481E+02  -0.169372511E+02  -0.159744419E+02  -0.159025698E+02  -0.158650814E+02  -0.159131176E+02  -0.159101115E+02  -0.150381079E+02  -0.159022769E+02  -0.160160713E+02  -0.156904268E+02
   0.610000231E+06   0.151193421E+05  -0.161189994E+02  -0.160020101E+02  -0.157481420E+02  -0.155100402E+02  -0.152586430E+02  -0.169067378E+02  -0.159536324E+02  -0.158905514E+02  -0.158631509E+02  -0.159058103E+02  -0.158449737E+02  -0.149247637E+02  -0.158357572E+02  -0.159604799E+02  -0.156120337E+02
   0.620000092E+06   0.147783799E+05  -0.160881932E+02  -0.159846662E+02  -0.157408911E+02  -0.155079127E+02  -0.152601056E+02  -0.168765220E+02  -0.159334822E+02  -0.158795108E+02  -0.158625705E+02  -0.158996639E+02  -0.157791530E+02  -0.148093015E+02  -0.157684148E+02  -0.159039364E+02  -0.155327278E+02
   0.630000268E+06   0.144603020E+05  -0.160588004E+02  -0.159684848E+02  -0.157346070E+02  -0.155066543E+02  -0.152626259E+02  -0.168477104E+02  -0.159145466E+02  -0.158695091E+02  -0.158628303E+02  -0.158944673E+02  -0.157155481E+02  -0.146971547E+02  -0.157032767E+02  -0.158491502E+02  -0.154560117E+02
   0.640000237E+06   0.141609720E+05  -0.160309876E+02  -0.159531046E+02  -0.157285408E+02  -0.155053174E+02  -0.152648451E+02  -0.168204445E+02  -0.158965745E+02  -0.158599442E+02  -0.158629221E+02  -0.158894244E+02  -0.156555396E+02  -0.145914655E+02  -0.156418254E+02  -0.157974406E+02  -0.153836648E+02
   0.650000135E+06   0.138799770E+05  -0.160038377E+02  -0.159385056E+02  -0.157233346E+02  -0.155048854E+02  -0.152680178E+02  -0.167938494E+02  -0.158793579E+02  -0.158512079E+02  -0.158639315E+02  -0.158852565E+02  -0.155961314E+02  -0.144862101E+02  -0.155808984E+02  -0.157456837E+02  -0.153120283E+02
   0.660000156E+06   0.136152467E+05  -0.159769061E+02  -0.159245101E+02  -0.157190086E+02  -0.155054800E+02  -0.152723450E+02  -0.167674928E+02  -0.158626631E+02  -0.158432456E+02  -0.158660107E+02  -0.158820066E+02  -0.155362377E+02  -0.143793771E+02  -0.155193661E+02  -0.156928223E+02  -0.152397982E+02
   0.670000229E+06   0.133656789E+05  -0.159516185E+02  -0.159114176E+02  -0.157150318E+02  -0.155061419E+02  -0.152765259E+02  -0.167427472E+02  -0.158470261E+02  -0.158358408E+02  -0.158680722E+02  -0.158790443E+02  -0.154798759E+02  -0.142787644E+02  -0.154614595E+02  -0.156430900E+02  -0.151718065E+02
   0.680000099E+06   0.131301799E+05  -0.159279138E+02  -0.158992206E+02  -0.157114366E+02  -0.155069240E+02  -0.152806285E+02  -0.167195541E+02  -0.158324279E+02  -0.158290108E+02  -0.158701749E+02  -0.158764065E+02  -0.154268488E+02  -0.141839810E+02  -0.154069746E+02  -0.155963187E+02  -0.151078052E+02
   0.690000118E+06   0.129075238E+05  -0.159044370E+02  -0.158874850E+02  -0.157084719E+02  -0.155084229E+02  -0.152855046E+02  -0.166966020E+02  -0.158182411E+02  -0.158227428E+02  -0.158730220E+02  -0.158744211E+02  -0.153737139E+02  -0.140885169E+02  -0.153522895E+02  -0.155493267E+02  -0.150437258E+02
   0.700000044E+06   0.126964898E+05  -0.158806922E+02  -0.158760175E+02  -0.157061687E+02  -0.155107842E+02  -0.152913840E+02  -0.166734095E+02  -0.158042089E+02  -0.158169820E+02  -0.158767939E+02  -0.158731452E+02  -0.153192778E+02  -0.139901582E+02  -0.152961545E+02  -0.155010173E+02  -0.149781576E+02
   0.710000099E+06   0.124959741E+05  -0.158582684E+02  -0.158652591E+02  -0.157041179E+02  -0.155131654E+02  -0.152971080E+02  -0.166515104E+02  -0.157910137E+02  -0.158116460E+02  -0.158805153E+02  -0.158720705E+02  -0.152676924E+02  -0.138968395E+02  -0.152429550E+02  -0.154552533E+02  -0.149159950E+02
