# INSTRUMENT_ID: 71
# OBS_GROUP_ID: 65
# UNIT_ID: None
# RA: 213.9260333333333
# DEC: 26.629177777777777
# OBS_DATE: 2010-08-22 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 88212
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
5735.198,1.19770e-15,-9.90000e+01
5738.582,1.20612e-15,-9.90000e+01
5741.965,1.09092e-15,-9.90000e+01
5745.348,1.05622e-15,-9.90000e+01
5748.731,1.13071e-15,-9.90000e+01
5752.114,1.08290e-15,-9.90000e+01
5755.498,1.06938e-15,-9.90000e+01
5758.881,1.15701e-15,-9.90000e+01
5762.264,1.09505e-15,-9.90000e+01
5765.647,1.00791e-15,-9.90000e+01
5769.031,1.11610e-15,-9.90000e+01
5772.414,1.09787e-15,-9.90000e+01
5775.797,1.05239e-15,-9.90000e+01
5779.180,1.09463e-15,-9.90000e+01
5782.563,1.05625e-15,-9.90000e+01
5785.947,1.06618e-15,-9.90000e+01
5789.330,1.04746e-15,-9.90000e+01
5792.713,1.08520e-15,-9.90000e+01
5796.096,1.10453e-15,-9.90000e+01
5799.479,1.01116e-15,-9.90000e+01
5802.863,1.04912e-15,-9.90000e+01
5806.246,1.12212e-15,-9.90000e+01
5809.629,1.09131e-15,-9.90000e+01
5813.012,1.18281e-15,-9.90000e+01
5816.396,1.15921e-15,-9.90000e+01
5819.779,1.12885e-15,-9.90000e+01
5823.162,1.15148e-15,-9.90000e+01
5826.545,1.21536e-15,-9.90000e+01
5829.928,1.06926e-15,-9.90000e+01
5833.312,1.09711e-15,-9.90000e+01
5836.695,1.09969e-15,-9.90000e+01
5840.078,1.11473e-15,-9.90000e+01
5843.461,1.12648e-15,-9.90000e+01
5846.844,1.10199e-15,-9.90000e+01
5850.228,1.07555e-15,-9.90000e+01
5853.611,1.11183e-15,-9.90000e+01
5856.994,1.17740e-15,-9.90000e+01
5860.377,1.13362e-15,-9.90000e+01
5863.761,1.11234e-15,-9.90000e+01
5867.144,1.09135e-15,-9.90000e+01
5870.527,1.06895e-15,-9.90000e+01
5873.910,1.12819e-15,-9.90000e+01
5877.293,1.06168e-15,-9.90000e+01
5880.677,1.01316e-15,-9.90000e+01
5884.060,9.88571e-16,-9.90000e+01
5887.443,1.13066e-15,-9.90000e+01
5890.826,1.06865e-15,-9.90000e+01
5894.209,9.84765e-16,-9.90000e+01
5897.593,1.04266e-15,-9.90000e+01
5900.976,1.11090e-15,-9.90000e+01
5904.359,1.02950e-15,-9.90000e+01
5907.742,9.89443e-16,-9.90000e+01
5911.126,9.09664e-16,-9.90000e+01
5914.509,8.95709e-16,-9.90000e+01
5917.892,9.48398e-16,-9.90000e+01
5921.275,9.17953e-16,-9.90000e+01
5924.658,9.59231e-16,-9.90000e+01
5928.042,1.06358e-15,-9.90000e+01
5931.425,1.04122e-15,-9.90000e+01
5934.808,1.01176e-15,-9.90000e+01
5938.191,1.08958e-15,-9.90000e+01
5941.574,1.04117e-15,-9.90000e+01
5944.958,9.20722e-16,-9.90000e+01
5948.341,9.71827e-16,-9.90000e+01
5951.724,1.03282e-15,-9.90000e+01
5955.107,9.79661e-16,-9.90000e+01
5958.491,1.01082e-15,-9.90000e+01
5961.874,1.03076e-15,-9.90000e+01
5965.257,9.59919e-16,-9.90000e+01
5968.640,1.04044e-15,-9.90000e+01
5972.023,1.10713e-15,-9.90000e+01
5975.407,1.07391e-15,-9.90000e+01
5978.790,1.10743e-15,-9.90000e+01
5982.173,9.83688e-16,-9.90000e+01
5985.556,1.00071e-15,-9.90000e+01
5988.939,1.02949e-15,-9.90000e+01
5992.323,9.60900e-16,-9.90000e+01
5995.706,1.03484e-15,-9.90000e+01
5999.089,1.05436e-15,-9.90000e+01
6002.472,1.00183e-15,-9.90000e+01
6005.856,1.05711e-15,-9.90000e+01
6009.239,1.06499e-15,-9.90000e+01
6012.622,1.04627e-15,-9.90000e+01
6016.005,1.04753e-15,-9.90000e+01
6019.388,9.79640e-16,-9.90000e+01
6022.772,1.00238e-15,-9.90000e+01
6026.155,1.07753e-15,-9.90000e+01
6029.538,1.11285e-15,-9.90000e+01
6032.921,1.16100e-15,-9.90000e+01
6036.304,1.10993e-15,-9.90000e+01
6039.688,1.07300e-15,-9.90000e+01
6043.071,1.00226e-15,-9.90000e+01
6046.454,1.03526e-15,-9.90000e+01
6049.837,1.01290e-15,-9.90000e+01
6053.221,9.70535e-16,-9.90000e+01
6056.604,1.03068e-15,-9.90000e+01
6059.987,1.02423e-15,-9.90000e+01
6063.370,9.81881e-16,-9.90000e+01
6066.753,1.10869e-15,-9.90000e+01
6070.137,1.18191e-15,-9.90000e+01
6073.520,1.18023e-15,-9.90000e+01
6076.903,1.18616e-15,-9.90000e+01
6080.286,1.09922e-15,-9.90000e+01
6083.669,1.02333e-15,-9.90000e+01
6087.053,1.00561e-15,-9.90000e+01
6090.436,9.96400e-16,-9.90000e+01
6093.819,1.07396e-15,-9.90000e+01
6097.202,1.13838e-15,-9.90000e+01
6100.586,1.07939e-15,-9.90000e+01
6103.969,1.01547e-15,-9.90000e+01
6107.352,9.68395e-16,-9.90000e+01
6110.735,1.00662e-15,-9.90000e+01
6114.118,1.06779e-15,-9.90000e+01
6117.502,1.07628e-15,-9.90000e+01
6120.885,1.12741e-15,-9.90000e+01
6124.268,1.09772e-15,-9.90000e+01
6127.651,1.10420e-15,-9.90000e+01
6131.034,1.14010e-15,-9.90000e+01
6134.418,9.89897e-16,-9.90000e+01
6137.801,1.01813e-15,-9.90000e+01
6141.184,1.15288e-15,-9.90000e+01
6144.567,1.16477e-15,-9.90000e+01
6147.951,1.11273e-15,-9.90000e+01
6151.334,1.06306e-15,-9.90000e+01
6154.717,1.05995e-15,-9.90000e+01
6158.100,1.05395e-15,-9.90000e+01
6161.483,1.09284e-15,-9.90000e+01
6164.867,1.07245e-15,-9.90000e+01
6168.250,1.02356e-15,-9.90000e+01
6171.633,1.03886e-15,-9.90000e+01
6175.016,1.08361e-15,-9.90000e+01
6178.399,1.10873e-15,-9.90000e+01
6181.783,1.05621e-15,-9.90000e+01
6185.166,1.08285e-15,-9.90000e+01
6188.549,1.04922e-15,-9.90000e+01
6191.932,1.01347e-15,-9.90000e+01
6195.316,1.04785e-15,-9.90000e+01
6198.699,1.05666e-15,-9.90000e+01
6202.082,9.97166e-16,-9.90000e+01
6205.465,1.07747e-15,-9.90000e+01
6208.848,1.16370e-15,-9.90000e+01
6212.232,1.08269e-15,-9.90000e+01
6215.615,1.06746e-15,-9.90000e+01
6218.998,1.05781e-15,-9.90000e+01
6222.381,9.35916e-16,-9.90000e+01
6225.764,9.62419e-16,-9.90000e+01
6229.148,1.07819e-15,-9.90000e+01
6232.531,1.07113e-15,-9.90000e+01
6235.914,1.03246e-15,-9.90000e+01
6239.297,9.88586e-16,-9.90000e+01
6242.681,1.04593e-15,-9.90000e+01
6246.064,9.56910e-16,-9.90000e+01
6249.447,9.14124e-16,-9.90000e+01
6252.830,1.05620e-15,-9.90000e+01
6256.213,1.02773e-15,-9.90000e+01
6259.597,9.50493e-16,-9.90000e+01
6262.980,8.91323e-16,-9.90000e+01
6266.363,8.88980e-16,-9.90000e+01
6269.746,9.40626e-16,-9.90000e+01
6273.129,9.19548e-16,-9.90000e+01
6276.513,9.19422e-16,-9.90000e+01
6279.896,9.88738e-16,-9.90000e+01
6283.279,9.79075e-16,-9.90000e+01
6286.662,8.92291e-16,-9.90000e+01
6290.046,9.01742e-16,-9.90000e+01
6293.429,9.79302e-16,-9.90000e+01
6296.812,9.66180e-16,-9.90000e+01
6300.195,1.07250e-15,-9.90000e+01
6303.578,1.06114e-15,-9.90000e+01
6306.962,9.73082e-16,-9.90000e+01
6310.345,9.66646e-16,-9.90000e+01
6313.728,9.47668e-16,-9.90000e+01
6317.111,9.52928e-16,-9.90000e+01
6320.494,8.87593e-16,-9.90000e+01
6323.878,1.00174e-15,-9.90000e+01
6327.261,1.10842e-15,-9.90000e+01
6330.644,1.04391e-15,-9.90000e+01
6334.027,9.46058e-16,-9.90000e+01
6337.410,8.96699e-16,-9.90000e+01
6340.794,1.01369e-15,-9.90000e+01
6344.177,1.06742e-15,-9.90000e+01
6347.560,9.72576e-16,-9.90000e+01
6350.943,9.59985e-16,-9.90000e+01
6354.327,8.68872e-16,-9.90000e+01
6357.710,8.26823e-16,-9.90000e+01
6361.093,9.83527e-16,-9.90000e+01
6364.476,9.89547e-16,-9.90000e+01
6367.859,9.52402e-16,-9.90000e+01
6371.243,1.05165e-15,-9.90000e+01
6374.626,9.56585e-16,-9.90000e+01
6378.009,9.96376e-16,-9.90000e+01
6381.392,9.87376e-16,-9.90000e+01
6384.775,9.21041e-16,-9.90000e+01
6388.159,9.14874e-16,-9.90000e+01
6391.542,8.96140e-16,-9.90000e+01
6394.925,8.74389e-16,-9.90000e+01
6398.308,8.33360e-16,-9.90000e+01
6401.692,8.41689e-16,-9.90000e+01
6405.075,9.14190e-16,-9.90000e+01
6408.458,9.04728e-16,-9.90000e+01
6411.841,8.96509e-16,-9.90000e+01
6415.224,8.81719e-16,-9.90000e+01
6418.608,8.74186e-16,-9.90000e+01
6421.991,8.45667e-16,-9.90000e+01
6425.374,8.76163e-16,-9.90000e+01
6428.757,9.09105e-16,-9.90000e+01
6432.140,9.45879e-16,-9.90000e+01
6435.524,1.02074e-15,-9.90000e+01
6438.907,1.00147e-15,-9.90000e+01
6442.290,9.05698e-16,-9.90000e+01
6445.673,8.56544e-16,-9.90000e+01
6449.057,8.52345e-16,-9.90000e+01
6452.440,9.22211e-16,-9.90000e+01
6455.823,9.25827e-16,-9.90000e+01
6459.206,8.47440e-16,-9.90000e+01
6462.589,8.82223e-16,-9.90000e+01
6465.973,9.62976e-16,-9.90000e+01
6469.356,8.24319e-16,-9.90000e+01
6472.739,7.35081e-16,-9.90000e+01
6476.122,8.66925e-16,-9.90000e+01
6479.505,8.65955e-16,-9.90000e+01
6482.889,9.09181e-16,-9.90000e+01
6486.272,9.45751e-16,-9.90000e+01
6489.655,9.03266e-16,-9.90000e+01
6493.038,8.31194e-16,-9.90000e+01
6496.422,7.46245e-16,-9.90000e+01
6499.805,7.91257e-16,-9.90000e+01
6503.188,8.92923e-16,-9.90000e+01
6506.571,9.31662e-16,-9.90000e+01
6509.954,8.99537e-16,-9.90000e+01
6513.338,8.93660e-16,-9.90000e+01
6516.721,9.64296e-16,-9.90000e+01
6520.104,9.40411e-16,-9.90000e+01
6523.487,8.59862e-16,-9.90000e+01
6526.870,8.00634e-16,-9.90000e+01
6530.254,8.72475e-16,-9.90000e+01
6533.637,8.66945e-16,-9.90000e+01
6537.020,9.06005e-16,-9.90000e+01
6540.403,9.35284e-16,-9.90000e+01
6543.787,8.93045e-16,-9.90000e+01
6547.170,9.37110e-16,-9.90000e+01
6550.553,9.24398e-16,-9.90000e+01
6553.936,9.79840e-16,-9.90000e+01
6557.319,9.30090e-16,-9.90000e+01
6560.703,8.61817e-16,-9.90000e+01
6564.086,8.25711e-16,-9.90000e+01
6567.469,8.22966e-16,-9.90000e+01
6570.852,8.66189e-16,-9.90000e+01
6574.235,8.94636e-16,-9.90000e+01
6577.619,8.60952e-16,-9.90000e+01
6581.002,8.59996e-16,-9.90000e+01
6584.385,8.92403e-16,-9.90000e+01
6587.768,8.45045e-16,-9.90000e+01
6591.152,8.50089e-16,-9.90000e+01
6594.535,8.74957e-16,-9.90000e+01
6597.918,8.98980e-16,-9.90000e+01
6601.301,9.22241e-16,-9.90000e+01
6604.684,8.78891e-16,-9.90000e+01
6608.068,8.51691e-16,-9.90000e+01
6611.451,8.85491e-16,-9.90000e+01
6614.834,8.40401e-16,-9.90000e+01
6618.217,8.90239e-16,-9.90000e+01
6621.600,1.00226e-15,-9.90000e+01
6624.984,9.23359e-16,-9.90000e+01
6628.367,8.82054e-16,-9.90000e+01
6631.750,8.85085e-16,-9.90000e+01
6635.133,7.77739e-16,-9.90000e+01
6638.517,8.39109e-16,-9.90000e+01
6641.900,9.54668e-16,-9.90000e+01
6645.283,9.47519e-16,-9.90000e+01
6648.666,9.23960e-16,-9.90000e+01
6652.049,9.62965e-16,-9.90000e+01
6655.433,1.01733e-15,-9.90000e+01
6658.816,9.92913e-16,-9.90000e+01
6662.199,9.93387e-16,-9.90000e+01
6665.582,1.03678e-15,-9.90000e+01
6668.965,9.56617e-16,-9.90000e+01
6672.349,9.27994e-16,-9.90000e+01
6675.732,1.00542e-15,-9.90000e+01
6679.115,1.05183e-15,-9.90000e+01
6682.498,9.38940e-16,-9.90000e+01
6685.882,8.99130e-16,-9.90000e+01
6689.265,1.00268e-15,-9.90000e+01
6692.648,1.04372e-15,-9.90000e+01
6696.031,9.89224e-16,-9.90000e+01
6699.414,9.93912e-16,-9.90000e+01
6702.798,9.97853e-16,-9.90000e+01
6706.181,9.25430e-16,-9.90000e+01
6709.564,8.27148e-16,-9.90000e+01
6712.947,9.24530e-16,-9.90000e+01
6716.330,1.00071e-15,-9.90000e+01
6719.714,9.88574e-16,-9.90000e+01
6723.097,1.00527e-15,-9.90000e+01
6726.480,9.95747e-16,-9.90000e+01
6729.863,9.19776e-16,-9.90000e+01
6733.247,8.93687e-16,-9.90000e+01
6736.630,9.42855e-16,-9.90000e+01
6740.013,9.66735e-16,-9.90000e+01
6743.396,9.25428e-16,-9.90000e+01
6746.779,9.03431e-16,-9.90000e+01
6750.163,9.62932e-16,-9.90000e+01
6753.546,1.09614e-15,-9.90000e+01
6756.929,1.01713e-15,-9.90000e+01
6760.312,9.50972e-16,-9.90000e+01
6763.695,9.34982e-16,-9.90000e+01
6767.079,9.73089e-16,-9.90000e+01
6770.462,1.03724e-15,-9.90000e+01
6773.845,1.03577e-15,-9.90000e+01
6777.228,9.74646e-16,-9.90000e+01
6780.612,9.32906e-16,-9.90000e+01
6783.995,9.18295e-16,-9.90000e+01
6787.378,9.23136e-16,-9.90000e+01
6790.761,9.19730e-16,-9.90000e+01
6794.144,9.23577e-16,-9.90000e+01
6797.528,9.30749e-16,-9.90000e+01
6800.911,9.08825e-16,-9.90000e+01
6804.294,8.92937e-16,-9.90000e+01
6807.677,8.78299e-16,-9.90000e+01
6811.060,8.67154e-16,-9.90000e+01
6814.444,8.46660e-16,-9.90000e+01
6817.827,7.59111e-16,-9.90000e+01
6821.210,7.88674e-16,-9.90000e+01
6824.593,8.11969e-16,-9.90000e+01
6827.977,8.25515e-16,-9.90000e+01
6831.360,8.11209e-16,-9.90000e+01
6834.743,7.87500e-16,-9.90000e+01
6838.126,8.00898e-16,-9.90000e+01
6841.509,8.22245e-16,-9.90000e+01
6844.893,8.95060e-16,-9.90000e+01
6848.276,8.85586e-16,-9.90000e+01
6851.659,9.01353e-16,-9.90000e+01
6855.042,7.98904e-16,-9.90000e+01
6858.425,7.73900e-16,-9.90000e+01
6861.809,8.11462e-16,-9.90000e+01
6865.192,8.21991e-16,-9.90000e+01
6868.575,8.01014e-16,-9.90000e+01
6871.958,7.13287e-16,-9.90000e+01
6875.342,6.31833e-16,-9.90000e+01
6878.725,6.12944e-16,-9.90000e+01
6882.108,6.53632e-16,-9.90000e+01
6885.491,6.82693e-16,-9.90000e+01
6888.874,6.90805e-16,-9.90000e+01
6892.258,7.29332e-16,-9.90000e+01
6895.641,7.53434e-16,-9.90000e+01
6899.024,6.94541e-16,-9.90000e+01
6902.407,7.20319e-16,-9.90000e+01
6905.790,7.76836e-16,-9.90000e+01
6909.174,7.28890e-16,-9.90000e+01
6912.557,7.62026e-16,-9.90000e+01
6915.940,7.49618e-16,-9.90000e+01
6919.323,7.76248e-16,-9.90000e+01
6922.707,7.26083e-16,-9.90000e+01
6926.090,7.10801e-16,-9.90000e+01
6929.473,7.97831e-16,-9.90000e+01
6932.856,7.73096e-16,-9.90000e+01
6936.239,7.12263e-16,-9.90000e+01
6939.623,7.70042e-16,-9.90000e+01
6943.006,8.04039e-16,-9.90000e+01
6946.389,8.38954e-16,-9.90000e+01
6949.772,7.69816e-16,-9.90000e+01
6953.155,7.56468e-16,-9.90000e+01
6956.539,8.07167e-16,-9.90000e+01
6959.922,7.47435e-16,-9.90000e+01
6963.305,7.13112e-16,-9.90000e+01
6966.688,7.53222e-16,-9.90000e+01
6970.072,7.83457e-16,-9.90000e+01
6973.455,7.72011e-16,-9.90000e+01
6976.838,7.96743e-16,-9.90000e+01
6980.221,8.44466e-16,-9.90000e+01
6983.604,8.06616e-16,-9.90000e+01
6986.988,7.47068e-16,-9.90000e+01
6990.371,7.24513e-16,-9.90000e+01
6993.754,7.18536e-16,-9.90000e+01
6997.137,7.75998e-16,-9.90000e+01
7000.520,7.92247e-16,-9.90000e+01
7003.904,7.57653e-16,-9.90000e+01
7007.287,7.42901e-16,-9.90000e+01
7010.670,7.63673e-16,-9.90000e+01
7014.053,7.37272e-16,-9.90000e+01
7017.437,7.58293e-16,-9.90000e+01
7020.820,7.51002e-16,-9.90000e+01
7024.203,6.43802e-16,-9.90000e+01
7027.586,7.17370e-16,-9.90000e+01
7030.969,8.27134e-16,-9.90000e+01
7034.353,7.55897e-16,-9.90000e+01
7037.736,7.22160e-16,-9.90000e+01
7041.119,7.27361e-16,-9.90000e+01
7044.502,7.54169e-16,-9.90000e+01
7047.885,8.03154e-16,-9.90000e+01
7051.269,7.63750e-16,-9.90000e+01
7054.652,6.21621e-16,-9.90000e+01
7058.035,6.61631e-16,-9.90000e+01
7061.418,7.83988e-16,-9.90000e+01
7064.802,7.48798e-16,-9.90000e+01
7068.185,7.05999e-16,-9.90000e+01
7071.568,7.61219e-16,-9.90000e+01
7074.951,7.38257e-16,-9.90000e+01
7078.334,7.00175e-16,-9.90000e+01
7081.718,7.37628e-16,-9.90000e+01
7085.101,7.48479e-16,-9.90000e+01
7088.484,7.42117e-16,-9.90000e+01
7091.867,6.72389e-16,-9.90000e+01
7095.250,6.84272e-16,-9.90000e+01
7098.634,7.08967e-16,-9.90000e+01
7102.017,6.46294e-16,-9.90000e+01
7105.400,6.97761e-16,-9.90000e+01
7108.783,7.58825e-16,-9.90000e+01
7112.167,7.22621e-16,-9.90000e+01
7115.550,7.46709e-16,-9.90000e+01
7118.933,7.52021e-16,-9.90000e+01
7122.316,6.67060e-16,-9.90000e+01
7125.699,6.65338e-16,-9.90000e+01
7129.083,7.48505e-16,-9.90000e+01
7132.466,7.23437e-16,-9.90000e+01
7135.849,7.11176e-16,-9.90000e+01
7139.232,7.51686e-16,-9.90000e+01
7142.615,7.66221e-16,-9.90000e+01
7145.999,7.81386e-16,-9.90000e+01
7149.382,6.93209e-16,-9.90000e+01
7152.765,7.04320e-16,-9.90000e+01
7156.148,7.11216e-16,-9.90000e+01
7159.531,6.88056e-16,-9.90000e+01
7162.915,7.27880e-16,-9.90000e+01
7166.298,6.59575e-16,-9.90000e+01
7169.681,6.12892e-16,-9.90000e+01
7173.064,6.28238e-16,-9.90000e+01
7176.448,5.96583e-16,-9.90000e+01
7179.831,6.14685e-16,-9.90000e+01
7183.214,6.57392e-16,-9.90000e+01
7186.597,6.10613e-16,-9.90000e+01
7189.980,6.47611e-16,-9.90000e+01
7193.364,7.06183e-16,-9.90000e+01
7196.747,5.67443e-16,-9.90000e+01
7200.130,6.16629e-16,-9.90000e+01
7203.513,6.32975e-16,-9.90000e+01
7206.896,6.27501e-16,-9.90000e+01
7210.280,6.71483e-16,-9.90000e+01
7213.663,6.64588e-16,-9.90000e+01
7217.046,6.98730e-16,-9.90000e+01
7220.429,7.49179e-16,-9.90000e+01
7223.813,6.93677e-16,-9.90000e+01
7227.196,6.20154e-16,-9.90000e+01
7230.579,6.21765e-16,-9.90000e+01
7233.962,6.26580e-16,-9.90000e+01
7237.345,6.58986e-16,-9.90000e+01
7240.729,6.69505e-16,-9.90000e+01
7244.112,6.17291e-16,-9.90000e+01
7247.495,6.82547e-16,-9.90000e+01
7250.878,7.06242e-16,-9.90000e+01
7254.261,6.30785e-16,-9.90000e+01
7257.645,6.32755e-16,-9.90000e+01
7261.028,6.65589e-16,-9.90000e+01
7264.411,6.75842e-16,-9.90000e+01
7267.794,6.74493e-16,-9.90000e+01
7271.178,6.35516e-16,-9.90000e+01
7274.561,6.41857e-16,-9.90000e+01
7277.944,6.73312e-16,-9.90000e+01
7281.327,6.07370e-16,-9.90000e+01
7284.710,6.45336e-16,-9.90000e+01
7288.094,7.15596e-16,-9.90000e+01
7291.477,6.81054e-16,-9.90000e+01
7294.860,6.40237e-16,-9.90000e+01
7298.243,6.79015e-16,-9.90000e+01
7301.626,6.91275e-16,-9.90000e+01
7305.010,6.44786e-16,-9.90000e+01
7308.393,7.01471e-16,-9.90000e+01
7311.776,7.94266e-16,-9.90000e+01
7315.159,7.09454e-16,-9.90000e+01
7318.543,6.48091e-16,-9.90000e+01
7321.926,6.48114e-16,-9.90000e+01
7325.309,6.42917e-16,-9.90000e+01
7328.692,6.34110e-16,-9.90000e+01
7332.075,5.97772e-16,-9.90000e+01
7335.459,6.97786e-16,-9.90000e+01
7338.842,6.52650e-16,-9.90000e+01
7342.225,6.56715e-16,-9.90000e+01
7345.608,6.85319e-16,-9.90000e+01
7348.991,6.03162e-16,-9.90000e+01
7352.375,5.81558e-16,-9.90000e+01
7355.758,6.72276e-16,-9.90000e+01
7359.141,7.06843e-16,-9.90000e+01
7362.524,6.78802e-16,-9.90000e+01
7365.908,6.66177e-16,-9.90000e+01
7369.291,7.05985e-16,-9.90000e+01
7372.674,6.84608e-16,-9.90000e+01
7376.057,6.83890e-16,-9.90000e+01
7379.440,6.60707e-16,-9.90000e+01
7382.824,6.48876e-16,-9.90000e+01
7386.207,7.44072e-16,-9.90000e+01
7389.590,7.28681e-16,-9.90000e+01
7392.973,6.18626e-16,-9.90000e+01
7396.356,6.44692e-16,-9.90000e+01
7399.740,6.76242e-16,-9.90000e+01
7403.123,6.75441e-16,-9.90000e+01
7406.506,6.92279e-16,-9.90000e+01
7409.889,6.25880e-16,-9.90000e+01
7413.273,6.15858e-16,-9.90000e+01
7416.656,6.30279e-16,-9.90000e+01
7420.039,6.22294e-16,-9.90000e+01
7423.422,6.33386e-16,-9.90000e+01
7426.805,6.85556e-16,-9.90000e+01
7430.189,7.02633e-16,-9.90000e+01
7433.572,6.75091e-16,-9.90000e+01
7436.955,6.86431e-16,-9.90000e+01
7440.338,6.22867e-16,-9.90000e+01
7443.721,5.74031e-16,-9.90000e+01
7447.105,6.37753e-16,-9.90000e+01
7450.488,6.85983e-16,-9.90000e+01
7453.871,6.97813e-16,-9.90000e+01
7457.254,6.22117e-16,-9.90000e+01
7460.638,6.57059e-16,-9.90000e+01
7464.021,6.80611e-16,-9.90000e+01
7467.404,6.43107e-16,-9.90000e+01
7470.787,6.62005e-16,-9.90000e+01
7474.170,6.51046e-16,-9.90000e+01
7477.554,6.71187e-16,-9.90000e+01
7480.937,6.24264e-16,-9.90000e+01
7484.320,6.88198e-16,-9.90000e+01
7487.703,6.81691e-16,-9.90000e+01
7491.086,5.29953e-16,-9.90000e+01
7494.470,5.97693e-16,-9.90000e+01
7497.853,6.20217e-16,-9.90000e+01
7501.236,5.67851e-16,-9.90000e+01
7504.619,6.45558e-16,-9.90000e+01
7508.003,6.79728e-16,-9.90000e+01
7511.386,6.06756e-16,-9.90000e+01
7514.769,5.91732e-16,-9.90000e+01
7518.152,6.96641e-16,-9.90000e+01
7521.535,7.28154e-16,-9.90000e+01
7524.919,6.44796e-16,-9.90000e+01
7528.302,6.35889e-16,-9.90000e+01
7531.685,6.17649e-16,-9.90000e+01
7535.068,5.71457e-16,-9.90000e+01
7538.451,6.35338e-16,-9.90000e+01
7541.835,6.67645e-16,-9.90000e+01
7545.218,6.94516e-16,-9.90000e+01
7548.601,6.00186e-16,-9.90000e+01
7551.984,6.32437e-16,-9.90000e+01
7555.368,6.22242e-16,-9.90000e+01
7558.751,6.17274e-16,-9.90000e+01
7562.134,6.20414e-16,-9.90000e+01
7565.517,6.27920e-16,-9.90000e+01
7568.900,6.15914e-16,-9.90000e+01
7572.284,5.98714e-16,-9.90000e+01
7575.667,5.72682e-16,-9.90000e+01
7579.050,5.80610e-16,-9.90000e+01
7582.433,6.01722e-16,-9.90000e+01
7585.816,6.27055e-16,-9.90000e+01
7589.200,6.90189e-16,-9.90000e+01
7592.583,5.96573e-16,-9.90000e+01
7595.966,5.70366e-16,-9.90000e+01
7599.349,5.32812e-16,-9.90000e+01
7602.733,4.34088e-16,-9.90000e+01
7606.116,2.89325e-16,-9.90000e+01
7609.499,2.08484e-16,-9.90000e+01
7612.882,2.01857e-16,-9.90000e+01
7616.265,2.11932e-16,-9.90000e+01
7619.649,2.73942e-16,-9.90000e+01
7623.032,3.80440e-16,-9.90000e+01
7626.415,4.50623e-16,-9.90000e+01
7629.798,4.46441e-16,-9.90000e+01
7633.181,4.36520e-16,-9.90000e+01
7636.565,4.15341e-16,-9.90000e+01
7639.948,3.60386e-16,-9.90000e+01
7643.331,3.82426e-16,-9.90000e+01
7646.714,4.01105e-16,-9.90000e+01
7650.098,3.59638e-16,-9.90000e+01
7653.481,3.81700e-16,-9.90000e+01
7656.864,4.37355e-16,-9.90000e+01
7660.247,4.65783e-16,-9.90000e+01
7663.630,4.99859e-16,-9.90000e+01
7667.014,5.04843e-16,-9.90000e+01
7670.397,5.41617e-16,-9.90000e+01
7673.780,6.12308e-16,-9.90000e+01
7677.163,6.23887e-16,-9.90000e+01
7680.546,6.36537e-16,-9.90000e+01
7683.930,6.55301e-16,-9.90000e+01
7687.313,6.32622e-16,-9.90000e+01
7690.696,6.40381e-16,-9.90000e+01
7694.079,6.42763e-16,-9.90000e+01
7697.463,6.18074e-16,-9.90000e+01
7700.846,6.32812e-16,-9.90000e+01
7704.229,6.45060e-16,-9.90000e+01
7707.612,6.15343e-16,-9.90000e+01
7710.995,5.92309e-16,-9.90000e+01
7714.379,6.24338e-16,-9.90000e+01
7717.762,5.98956e-16,-9.90000e+01
7721.145,5.42626e-16,-9.90000e+01
7724.528,6.09363e-16,-9.90000e+01
7727.911,6.70655e-16,-9.90000e+01
7731.295,6.62184e-16,-9.90000e+01
7734.678,6.17572e-16,-9.90000e+01
7738.061,6.00623e-16,-9.90000e+01
7741.444,6.50869e-16,-9.90000e+01
7744.828,6.54825e-16,-9.90000e+01
7748.211,5.75946e-16,-9.90000e+01
7751.594,6.10897e-16,-9.90000e+01
7754.977,6.74530e-16,-9.90000e+01
7758.360,7.05348e-16,-9.90000e+01
7761.744,6.90140e-16,-9.90000e+01
7765.127,6.50908e-16,-9.90000e+01
7768.510,6.84199e-16,-9.90000e+01
7771.893,6.68430e-16,-9.90000e+01
7775.276,6.32145e-16,-9.90000e+01
7778.660,6.30903e-16,-9.90000e+01
7782.043,5.88156e-16,-9.90000e+01
7785.426,5.85430e-16,-9.90000e+01
7788.809,6.64552e-16,-9.90000e+01
7792.193,6.55233e-16,-9.90000e+01
7795.576,5.88679e-16,-9.90000e+01
7798.959,5.80080e-16,-9.90000e+01
7802.342,5.82204e-16,-9.90000e+01
7805.725,5.81000e-16,-9.90000e+01
7809.109,6.30312e-16,-9.90000e+01
7812.492,6.52055e-16,-9.90000e+01
7815.875,6.10688e-16,-9.90000e+01
7819.258,5.20561e-16,-9.90000e+01
7822.641,5.42769e-16,-9.90000e+01
7826.025,6.22411e-16,-9.90000e+01
7829.408,5.76313e-16,-9.90000e+01
7832.791,5.59286e-16,-9.90000e+01
7836.174,6.27328e-16,-9.90000e+01
7839.558,6.42964e-16,-9.90000e+01
