"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"11905","2018fif","ZTF18abokyfk","2.360644","47.354093","SN II","0.017189","51176","2018-08-21 12:08:32.00","2458352.0059259","","P200","DBSP","C. Fremling, A. Dugas","C. Fremling","ZTF","Y","ZTF","2019-08-19","2018fif_2018-08-21_12-08-32_P200_DBSP_ZTF.ascii","","Object","Medium","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3299.8","9199.8","0.98293486972144","","","","Dr Ofer Yaron","2019-02-20 14:38:17"
"11905","2018fif","ZTF18abokyfk","2.360644","47.354093","SN II","0.017189","51175","2018-08-21 12:25:04.00","2458352.0174074","","Gemini-N","GMOS","Avishay Gal-Yam","Yi Yang","ZTF","Y","ZTF","2019-08-19","SN2018fif_2018-08-21_12-25-04_Gemini-N_GMOS_ZTF.ascii","","Object","Medium","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3624.4294","6879.7286929182","1.0156424996574","","","","Dr Ofer Yaron","2019-02-20 12:06:48"
"11905","2018fif","ZTF18abokyfk","2.360644","47.354093","SN II","0.017189","66714","2018-09-25 08:32:38.00","2458386.856","","P60","SEDM","SEDmRobot","","ZTF","Y","ZTF","","ZTF18abokyfk_2458386.856_P60_SEDM_ZTF.ascii","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3776.7","9223.3","25.451401869159","Bruch et al. 2021","2021ApJ...912...46B","","WIS_ZTF_Bot","2022-07-07 12:22:55"
