3646.506	 1.007559020635738e-14	
3647.006	1.0250607634488167e-14	
3647.507	1.0425817800121735e-14	
3648.007	1.0372684566965245e-14	
3648.508	1.0170738617786887e-14	
3649.008	1.0371202930674541e-14	
3649.509	1.0432109161868502e-14	
3650.009	 1.048655835654242e-14	
3650.510	1.0806485678624628e-14	
3651.010	 1.076179607162667e-14	
3651.511	1.0906831376684969e-14	
3652.011	1.1043467902998984e-14	
3652.512	1.1151041948763253e-14	
3653.012	1.1273665164599977e-14	
3653.513	1.0896346743862917e-14	
3654.013	1.0776714882969529e-14	
3654.514	1.1133962419906063e-14	
3655.014	1.1186464679261323e-14	
3655.515	1.1400110243035609e-14	
3656.015	1.1242622559434419e-14	
3656.516	1.0988692297795193e-14	
3657.016	1.1358030404832248e-14	
3657.517	1.1530474907712774e-14	
3658.017	 1.147347041940543e-14	
3658.518	1.1241632918810244e-14	
3659.018	1.1224631811516662e-14	
3659.519	1.1156060828650018e-14	
3660.019	 1.111692911115187e-14	
3660.520	1.1223416665633098e-14	
3661.020	1.1167930353792619e-14	
3661.521	1.1420094741928797e-14	
3662.021	1.1692024757452338e-14	
3662.522	1.1596979400756603e-14	
3663.022	1.1468705623712753e-14	
3663.523	1.1543891600667254e-14	
3664.023	1.1437073965535523e-14	
3664.524	1.1565226768062112e-14	
3665.024	 1.162913506358384e-14	
3665.525	 1.139588521698122e-14	
3666.025	1.1506717168847996e-14	
3666.526	 1.170434492593592e-14	
3667.026	1.1877313284691673e-14	
3667.527	1.1890330476705176e-14	
3668.027	1.1918349813200308e-14	
3668.528	1.1797605008118207e-14	
3669.028	1.1755692206663176e-14	
3669.529	1.1781478767815013e-14	
3670.029	1.1823457486048507e-14	
3670.530	1.1874371211150779e-14	
3671.030	1.2070114177164163e-14	
3671.531	1.1839474616359812e-14	
3672.031	1.1879928334344111e-14	
3672.532	1.1751435321662623e-14	
3673.032	1.1693238503422335e-14	
3673.533	1.2026601256765604e-14	
3674.033	1.1791536951864547e-14	
3674.534	1.1612493255634988e-14	
3675.034	1.1805766745992608e-14	
3675.535	1.2066876870697143e-14	
3676.035	1.1773854236751378e-14	
3676.536	1.1580066184905789e-14	
3677.036	  1.19619341863724e-14	
3677.537	1.2318382112710473e-14	
3678.037	1.2303031197399774e-14	
3678.538	1.2322268674088281e-14	
3679.038	 1.219545832427154e-14	
3679.539	1.2049386726717135e-14	
3680.039	1.2284130845238772e-14	
3680.540	 1.209601195286787e-14	
3681.040	1.1890718635755345e-14	
3681.541	 1.210860829624648e-14	
3682.041	1.2226363166749153e-14	
3682.542	1.1889742805587938e-14	
3683.042	1.2109692225486092e-14	
3683.543	 1.205449894050185e-14	
3684.043	1.2124592092216334e-14	
3684.544	 1.220129722442561e-14	
3685.044	1.2402270745715275e-14	
3685.545	1.2127089133856318e-14	
3686.045	1.1755300340637444e-14	
3686.546	1.2092980598774977e-14	
3687.046	1.2096645035710512e-14	
3687.547	1.2100258613774519e-14	
3688.047	1.2177877534173715e-14	
3688.548	1.2107410031650844e-14	
3689.048	1.2110983322463357e-14	
3689.549	1.2336575398250408e-14	
3690.049	1.2274881651635305e-14	
3690.550	1.2079583613503293e-14	
3691.050	 1.211974928857362e-14	
3691.551	1.1924106710603682e-14	
3692.051	1.1924143928923822e-14	
3692.552	1.2108649201288724e-14	
3693.052	1.1784112800776603e-14	
3693.553	1.1708801227166045e-14	
3694.053	1.2054944249718125e-14	
3694.554	1.2215569177825423e-14	
3695.054	1.2562982182536117e-14	
3695.555	1.2492014470608968e-14	
3696.055	1.2196409377494225e-14	
3696.556	1.2099221422718583e-14	
3697.056	1.2091359978161937e-14	
3697.557	1.2283934314105277e-14	
3698.057	1.2391811233262614e-14	
3698.558	1.2537550373793981e-14	
3699.058	1.2128444689753325e-14	
3699.559	1.1949731351361907e-14	
3700.059	1.1948698122784922e-14	
3700.560	1.1784050030265393e-14	
3701.060	1.1857876968539686e-14	
3701.561	  1.19047723173373e-14	
3702.061	1.2126413471891035e-14	
3702.562	1.2288966125768028e-14	
3703.062	1.1911352151692254e-14	
3703.563	1.2190904454760991e-14	
3704.063	 1.241683567119333e-14	
3704.564	1.2233305912430955e-14	
3705.064	 1.216420499633229e-14	
3705.565	1.2406116150177455e-14	
3706.065	1.2372343701124322e-14	
3706.566	1.2468692721461437e-14	
3707.066	1.2643014460529326e-14	
3707.567	1.2664802905289031e-14	
3708.067	1.2516961939680538e-14	
3708.568	 1.270628481771298e-14	
3709.068	1.2281591413530124e-14	
3709.569	1.2286205495805037e-14	
3710.069	1.2290851168631541e-14	
3710.570	 1.239391900169514e-14	
3711.070	1.2541401585188901e-14	
3711.571	1.2485627182142818e-14	
3712.071	1.1970043148994084e-14	
3712.572	  1.19766208828411e-14	
3713.072	1.2280261423878104e-14	
3713.573	1.2489637725848299e-14	
3714.073	1.2264523457881569e-14	
3714.574	1.2047739412615938e-14	
3715.074	1.2024873701213817e-14	
3715.575	1.2266010294167934e-14	
3716.075	1.2353310249382104e-14	
3716.576	1.2238411210615815e-14	
3717.076	1.1860921633815904e-14	
3717.577	1.2090890506516582e-14	
3718.077	1.2223511813804797e-14	
3718.578	1.2428319704809384e-14	
3719.078	1.2653605098725107e-14	
3719.579	1.2818593144389421e-14	
3720.079	1.2401570504390838e-14	
3720.580	1.2408496318119886e-14	
3721.080	1.2415606117783249e-14	
3721.581	 1.242289986042775e-14	
3722.081	1.2430389255900523e-14	
3722.582	1.2438080134467217e-14	
3723.082	1.2767058894769388e-14	
3723.583	1.2688462193984734e-14	
3724.083	1.2639059555351832e-14	
3724.584	1.2603694835965952e-14	
3725.084	1.2687982021526876e-14	
3725.585	1.2540120512658897e-14	
3726.085	1.2497539179100022e-14	
3726.586	1.2374240874540012e-14	
3727.086	1.2177760340845213e-14	
3727.587	1.2419382973431767e-14	
3728.087	1.2476256895055137e-14	
3728.588	 1.241259523961374e-14	
3729.088	1.2529889607672774e-14	
3729.589	1.2496761110534038e-14	
3730.089	1.2341099536535665e-14	
3730.590	1.2371923762245912e-14	
3731.090	1.2368446459660843e-14	
3731.591	1.2751234188765025e-14	
3732.091	 1.300262913090758e-14	
3732.592	1.2600634239742337e-14	
3733.092	1.2417669961829025e-14	
3733.593	1.2747826015029773e-14	
3734.093	 1.261652690522581e-14	
3734.594	1.2621058258437555e-14	
3735.094	1.2625040496730204e-14	
3735.595	1.2628441495272646e-14	
3736.095	1.2964729802368797e-14	
3736.596	1.2940385536948728e-14	
3737.096	1.2634815434340122e-14	
3737.597	 1.263555577121553e-14	
3738.097	 1.199878723723514e-14	
3738.598	 1.287136760719695e-14	
3739.098	1.2485787436027514e-14	
3739.599	 1.255209098917432e-14	
3740.099	1.2627344129063639e-14	
3740.600	  1.26231270639561e-14	
3741.100	1.2618072726279971e-14	
3741.601	 1.261222818012041e-14	
3742.101	1.2605637545893304e-14	
3742.602	1.2598344930351169e-14	
3743.102	1.2816751909845576e-14	
3743.603	1.2240722782301138e-14	
3744.103	1.2498700818622432e-14	
3744.603	1.2542751418869606e-14	
3745.104	1.2690050320681711e-14	
3745.604	1.2586354325128642e-14	
3746.105	1.2685385320068587e-14	
3746.605	1.2857954699665326e-14	
3747.106	1.2713018946769202e-14	
3747.606	1.2338809788022984e-14	
3748.107	1.2406739219789082e-14	
3748.607	1.2769001510561885e-14	
3749.108	1.2459631202231537e-14	
3749.608	1.2447125640721806e-14	
3750.109	 1.243458098820235e-14	
3750.609	 1.242203528202413e-14	
3751.110	1.2748294930653196e-14	
3751.610	 1.246291203466684e-14	
3752.111	1.2522533082888777e-14	
3752.611	 1.225105266146961e-14	
3753.112	1.2261608520884825e-14	
3753.612	1.1948226905770645e-14	
3754.113	1.1964289231940635e-14	
3754.613	1.2271907336786846e-14	
3755.114	1.2271501886586639e-14	
3755.614	 1.210582908429962e-14	
3756.115	1.1731141860232665e-14	
3756.615	1.1578965476817621e-14	
3757.116	1.1799929898953903e-14	
3757.616	1.2196420108938388e-14	
3758.117	1.2549631925337008e-14	
3758.617	1.2584287255330735e-14	
3759.118	1.2250019730866019e-14	
3759.618	  1.22439310375134e-14	
3760.119	1.2641514951484286e-14	
3760.619	1.2506704901293994e-14	
3761.120	1.2537704994973868e-14	
3761.620	1.2170142313698005e-14	
3762.121	1.2005755957795583e-14	
3762.621	1.2159628939586392e-14	
3763.122	1.2380473228473007e-14	
3763.622	1.2337377908050063e-14	
3764.123	1.2454358699609144e-14	
3764.623	1.2628391312920297e-14	
3765.124	1.2204357791969124e-14	
3765.624	1.2091337300428592e-14	
3766.125	1.2247264472682583e-14	
3766.625	1.2170102504074018e-14	
3767.126	1.2186092955543177e-14	
3767.626	 1.239907518883704e-14	
3768.127	 1.241653015443266e-14	
3768.627	1.2327287429056941e-14	
3769.128	1.2184082205183531e-14	
3769.628	1.2263965267506488e-14	
3770.129	1.2306963874824029e-14	
3770.629	1.2216471011929316e-14	
3771.130	1.2171323363987457e-14	
3771.630	1.2275099959122811e-14	
3772.131	1.2299570700930186e-14	
3772.631	1.1925684206190758e-14	
3773.132	1.1897348877251072e-14	
3773.632	1.2100153712524455e-14	
3774.133	1.2149395373707811e-14	
3774.633	1.2063341832558955e-14	
3775.134	1.2126391556715348e-14	
3775.634	1.1916943197639469e-14	
3776.135	1.1922670584302818e-14	
3776.635	1.2030933157484956e-14	
3777.136	1.2164113189872575e-14	
3777.636	1.2186726923379752e-14	
3778.137	 1.228387504548858e-14	
3778.637	1.2255628511757146e-14	
3779.138	1.2153538453345762e-14	
3779.638	1.2254775293236875e-14	
3780.139	1.2064378047773546e-14	
3780.639	1.2106420891000025e-14	
3781.140	1.2103370862182733e-14	
3781.640	1.1904231819269136e-14	
3782.141	1.1743964674702135e-14	
3782.641	1.1789037481969179e-14	
3783.142	1.2102767344608679e-14	
3783.642	1.2215769239932117e-14	
3784.143	1.2300869269616208e-14	
3784.643	 1.223217965925605e-14	
3785.144	1.1878998464216614e-14	
3785.644	1.1752865468122978e-14	
3786.145	 1.171760224490651e-14	
3786.645	1.1730016098368288e-14	
3787.146	1.2024573048939284e-14	
3787.646	1.2405475002621702e-14	
3788.147	1.2318340779850013e-14	
3788.647	1.1980777089086572e-14	
3789.148	1.1875425232808183e-14	
3789.648	 1.200887790765969e-14	
3790.149	1.2213223186854006e-14	
3790.649	1.2132474851443873e-14	
3791.150	1.1914128878992422e-14	
3791.650	1.1927767025958415e-14	
3792.151	1.1832041748598683e-14	
3792.651	1.1645249974747029e-14	
3793.152	1.1676748466546823e-14	
3793.652	1.1927689413687504e-14	
3794.153	1.2112405725395648e-14	
3794.653	 1.215135908768004e-14	
3795.154	1.1886513822624485e-14	
3795.654	1.1877062912579969e-14	
3796.155	 1.222135075430873e-14	
3796.655	 1.200095565380731e-14	
3797.156	1.2111612753739054e-14	
3797.656	1.1841015606083687e-14	
3798.157	1.1832602365657933e-14	
3798.657	1.1824498133204309e-14	
3799.158	1.1816726063357568e-14	
3799.658	1.1809323818935294e-14	
3800.159	1.1802320342503088e-14	
3800.659	 1.179574747025694e-14	
3801.160	1.1917809927471774e-14	
3801.660	1.1653861182182165e-14	
3802.161	1.1771945698663535e-14	
3802.661	1.1935194579390422e-14	
3803.162	1.1729878273085954e-14	
3803.662	1.1928474384636514e-14	
3804.163	1.1764501257515767e-14	
3804.663	1.1762526834693042e-14	
3805.164	1.1761269095464448e-14	
3805.664	 1.169961118515964e-14	
3806.165	 1.167796743083808e-14	
3806.665	1.1846330005287483e-14	
3807.166	1.1851329222038262e-14	
3807.666	1.1728924688379652e-14	
3808.167	1.1771117868421632e-14	
3808.667	1.1711432710715518e-14	
3809.168	1.1884483967597199e-14	
3809.668	1.1697093730860648e-14	
3810.169	1.1566728547682182e-14	
3810.669	 1.167420075579596e-14	
3811.170	1.1506106490870565e-14	
3811.670	1.1598739183363053e-14	
3812.171	1.1705328939285418e-14	
3812.671	 1.168869177085404e-14	
3813.172	1.1839309665426025e-14	
3813.672	 1.182764120430555e-14	
3814.173	1.1803638070110847e-14	
3814.673	1.1936437025777934e-14	
3815.174	1.1977747716434369e-14	
3815.674	1.2277497388269471e-14	
3816.175	1.2312436481592805e-14	
3816.675	1.2102651404799131e-14	
3817.176	1.1883912094167849e-14	
3817.676	1.1955104028223689e-14	
3818.177	 1.171838432468739e-14	
3818.677	1.1566432842350324e-14	
3819.178	1.1630674715124218e-14	
3819.678	1.1876275674847849e-14	
3820.179	1.1813237665736781e-14	
3820.679	1.1893912886955411e-14	
3821.180	1.2046083176275155e-14	
3821.680	1.2174106427738029e-14	
3822.181	1.2118647029289683e-14	
3822.681	1.1950446090076872e-14	
3823.182	1.1682676305107152e-14	
3823.682	1.1660057551381583e-14	
3824.183	1.1792025749661914e-14	
3824.683	1.2118180423145571e-14	
3825.184	1.2073895005939067e-14	
3825.684	1.2042459929231951e-14	
3826.185	1.1975161890986306e-14	
3826.685	1.2117926927442237e-14	
3827.186	1.2181834179965337e-14	
3827.686	1.2122836479837672e-14	
3828.187	1.1888735329620232e-14	
3828.687	1.1942573476816402e-14	
3829.188	1.2368351583483962e-14	
3829.688	1.2325527589240032e-14	
3830.189	1.2182368161517667e-14	
3830.689	1.1821276681850467e-14	
3831.190	1.1680894024756933e-14	
3831.690	1.1730851957706578e-14	
3832.191	1.1749999399319965e-14	
3832.691	1.1898953229501146e-14	
3833.192	1.2136609755688224e-14	
3833.692	1.2234638851510933e-14	
3834.193	 1.213967884123854e-14	
3834.693	1.2051544755334829e-14	
3835.194	1.2154632988407469e-14	
3835.694	1.2074606149997887e-14	
3836.195	1.1988546947710815e-14	
3836.695	1.1948335063067824e-14	
3837.196	1.1963403578485384e-14	
3837.696	1.1809851764593455e-14	
3838.197	 1.180029548670003e-14	
3838.697	1.1939384497570311e-14	
3839.198	1.1886986688771706e-14	
3839.698	 1.173267167486876e-14	
3840.199	1.1909813882747478e-14	
3840.699	1.2197875638379285e-14	
3841.200	1.2190987345871858e-14	
3841.700	1.2152791867536419e-14	
3842.201	1.2219129712258395e-14	
3842.701	1.1910174896250694e-14	
3843.202	1.1608228826479772e-14	
3843.702	1.1511547137032197e-14	
3844.203	1.1423797804167825e-14	
3844.703	 1.153163050507002e-14	
3845.204	1.1587489494091986e-14	
3845.704	1.1693903296359528e-14	
3846.205	 1.169000144222197e-14	
3846.705	1.1684774412029596e-14	
3847.206	1.1675389747087397e-14	
3847.706	1.1679564083047767e-14	
3848.207	1.1673120073926322e-14	
3848.707	1.1517430957158292e-14	
3849.207	1.1575900464715127e-14	
3849.708	1.1770891613800505e-14	
3850.208	 1.187696568382713e-14	
3850.709	1.1844393803105472e-14	
3851.209	1.1705049176016994e-14	
3851.710	1.1758124776851969e-14	
3852.210	1.1833747368345868e-14	
3852.711	1.1643339748333203e-14	
3853.211	1.1711257843600051e-14	
3853.712	1.1740243251912033e-14	
3854.212	1.1851892548323363e-14	
3854.713	 1.178698609808701e-14	
3855.213	1.1748232174425278e-14	
3855.714	1.1784040590038477e-14	
3856.214	1.1772953558482965e-14	
3856.715	 1.191281095180741e-14	
3857.215	1.2114896717952853e-14	
3857.716	1.1845851696281911e-14	
3858.216	1.1788805467973733e-14	
3858.717	1.1436983586863251e-14	
3859.217	1.1396689649402863e-14	
3859.718	1.1916133904264172e-14	
3860.218	1.1704321774868032e-14	
3860.719	1.1703318823687269e-14	
3861.219	1.2112581299775227e-14	
3861.720	1.2090502511897007e-14	
3862.220	 1.182533522604542e-14	
3862.721	1.1525693751360381e-14	
3863.221	1.1563075006790431e-14	
3863.722	1.1462721204687825e-14	
3864.222	1.1683958884278317e-14	
3864.723	1.1700640938590834e-14	
3865.223	1.1700876912241354e-14	
