# REDSHIFT_QUALITY: None
# UNIT_ID: None
# REDSHIFT_ERR: None
# TRANSIENT_ID: 58684
# SNID_PLOT_FILE: None
# RLAP: None
# SPEC_PLOT_FILE: None
# DATA_QUALITY_ID: None
# DEC: 42.7773888888889
# OBS_DATE: 2020-12-11 15:32:02+00:00
# SPEC_PHASE: None
# OBS_GROUP_ID: 55
# REDSHIFT: None
# INSTRUMENT_ID: 7
# FOLLOWUP_ID: None
# RA: 220.0415
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None

#wavelength flux fluxerr
4783.015 8.95540e-01 1.18301e-02
4784.199 8.92590e-01 1.21654e-02
4785.383 8.58768e-01 1.20250e-02
4786.567 8.77244e-01 1.17986e-02
4787.751 8.53571e-01 1.13154e-02
4788.935 8.78585e-01 1.12453e-02
4790.119 8.65545e-01 1.08953e-02
4791.303 8.76780e-01 1.07739e-02
4792.487 8.87610e-01 1.07305e-02
4793.671 9.04850e-01 1.07687e-02
4794.855 8.97526e-01 1.06750e-02
4796.039 8.62364e-01 1.05507e-02
4797.223 8.76145e-01 1.07159e-02
4798.407 9.02672e-01 1.10323e-02
4799.591 8.85702e-01 1.11518e-02
4800.775 9.14041e-01 1.15937e-02
4801.959 8.64249e-01 1.16257e-02
4803.143 8.63566e-01 1.18990e-02
4804.326 8.69824e-01 1.20302e-02
4805.510 8.70069e-01 1.16693e-02
4806.694 8.41234e-01 1.12175e-02
4807.878 8.43700e-01 1.09469e-02
4809.062 8.42367e-01 1.06938e-02
4810.246 8.60419e-01 1.06617e-02
4811.430 8.46266e-01 1.04525e-02
4812.614 8.40118e-01 1.03671e-02
4813.798 8.40236e-01 1.03722e-02
4814.982 8.32985e-01 1.03823e-02
4816.166 8.60881e-01 1.06265e-02
4817.350 8.69408e-01 1.08337e-02
4818.534 8.59840e-01 1.09410e-02
4819.718 8.52769e-01 1.12299e-02
4820.902 8.52225e-01 1.15307e-02
4822.086 8.57198e-01 1.18728e-02
4823.270 8.36467e-01 1.18040e-02
4824.454 8.30769e-01 1.14645e-02
4825.638 8.27945e-01 1.11213e-02
4826.822 8.26781e-01 1.08231e-02
4828.006 8.08292e-01 1.05483e-02
4829.189 7.83470e-01 1.01876e-02
4830.373 7.96995e-01 1.01698e-02
4831.557 7.61884e-01 9.84769e-03
4832.741 7.30886e-01 9.71193e-03
4833.925 7.02434e-01 9.93088e-03
4835.109 6.90070e-01 9.62156e-03
4836.293 6.90565e-01 9.71438e-03
4837.477 6.92383e-01 9.95265e-03
4838.661 6.65996e-01 1.00062e-02
4839.845 6.54505e-01 1.02248e-02
4841.029 6.41125e-01 1.03868e-02
4842.213 6.02487e-01 1.01579e-02
4843.397 5.75456e-01 9.65547e-03
4844.581 5.56769e-01 9.23802e-03
4845.765 5.19895e-01 8.82135e-03
4846.949 4.95095e-01 8.41538e-03
4848.133 4.71255e-01 8.16713e-03
4849.317 4.66777e-01 7.97848e-03
4850.501 4.47516e-01 7.80799e-03
4851.685 4.31465e-01 7.65899e-03
4852.869 4.28581e-01 7.73911e-03
4854.052 4.09815e-01 7.60682e-03
4855.236 4.09985e-01 7.67154e-03
4856.420 3.97222e-01 7.73888e-03
4857.604 3.95775e-01 7.92188e-03
4858.788 3.88240e-01 8.11302e-03
4859.972 4.13082e-01 8.49762e-03
4861.156 4.35729e-01 8.76696e-03
4862.340 4.37868e-01 8.64260e-03
4863.524 4.45168e-01 8.49167e-03
4864.708 4.71664e-01 8.49003e-03
4865.892 5.14023e-01 8.57997e-03
4867.076 5.44473e-01 8.66580e-03
4868.260 5.86556e-01 9.10689e-03
4869.444 6.33830e-01 9.08079e-03
4870.628 6.55633e-01 9.19718e-03
4871.812 6.88953e-01 9.41074e-03
4872.996 7.51420e-01 9.91580e-03
4874.180 7.72716e-01 1.01581e-02
4875.364 8.21943e-01 1.06433e-02
4876.548 8.58256e-01 1.10754e-02
4877.732 9.07724e-01 1.16762e-02
4878.915 9.10444e-01 1.20296e-02
4880.099 9.46476e-01 1.23303e-02
4881.283 9.63819e-01 1.22183e-02
4882.467 9.87497e-01 1.19367e-02
4883.651 1.01637e+00 1.18263e-02
4884.835 1.03703e+00 1.17117e-02
4886.019 1.05545e+00 1.15820e-02
4887.203 1.05216e+00 1.14394e-02
4888.387 1.07980e+00 1.15212e-02
4889.571 1.11314e+00 1.16444e-02
4890.755 1.11555e+00 1.16978e-02
4891.939 1.14116e+00 1.19241e-02
4893.123 1.16047e+00 1.21754e-02
4894.307 1.17439e+00 1.25096e-02
4895.491 1.16832e+00 1.27259e-02
4896.675 1.16794e+00 1.30532e-02
4897.859 1.14756e+00 1.33622e-02
4899.043 1.15696e+00 1.34908e-02
4900.227 1.14189e+00 1.31241e-02
4901.411 1.13207e+00 1.27472e-02
4902.595 1.12258e+00 1.27742e-02
4903.779 1.07024e+00 1.26721e-02
4904.962 1.04231e+00 1.26258e-02
4906.146 1.03382e+00 1.21688e-02
4907.330 1.08100e+00 1.16054e-02
4908.514 1.06701e+00 1.13472e-02
4909.698 1.05690e+00 1.13350e-02
4910.882 1.02689e+00 1.14762e-02
4912.066 1.00968e+00 1.13906e-02
4913.250 1.00205e+00 1.15314e-02
4914.434 9.70493e-01 1.16000e-02
4915.618 9.48450e-01 1.18240e-02
4916.802 9.57326e-01 1.22130e-02
4917.986 8.87378e-01 1.19221e-02
4919.170 8.74439e-01 1.15836e-02
4920.354 8.35702e-01 1.10554e-02
4921.538 8.12224e-01 1.05633e-02
4922.722 7.81159e-01 1.02533e-02
4923.906 7.80071e-01 1.00973e-02
4925.090 7.65849e-01 9.90784e-03
4926.274 7.46737e-01 9.70850e-03
4927.458 7.37192e-01 9.57053e-03
4928.642 7.38579e-01 9.60965e-03
4929.825 7.43426e-01 9.72707e-03
4931.009 7.32377e-01 9.83960e-03
4932.193 7.39510e-01 1.00454e-02
4933.377 7.46389e-01 1.03022e-02
4934.561 7.52653e-01 1.06113e-02
4935.745 7.65991e-01 1.09884e-02
4936.929 7.90810e-01 1.12612e-02
4938.113 8.08757e-01 1.11780e-02
4939.297 8.34513e-01 1.10712e-02
4940.481 8.69034e-01 1.10009e-02
4941.665 8.71703e-01 1.07727e-02
4942.849 8.80173e-01 1.06001e-02
4944.033 9.24025e-01 1.07476e-02
4945.217 9.25912e-01 1.06696e-02
4946.401 9.50784e-01 1.07603e-02
4947.585 9.71113e-01 1.09081e-02
4948.769 9.58971e-01 1.09270e-02
4949.953 9.94870e-01 1.12497e-02
4951.137 1.01292e+00 1.15880e-02
4952.321 1.03488e+00 1.20021e-02
4953.505 1.02827e+00 1.22388e-02
4954.688 1.05837e+00 1.27910e-02
4955.872 1.06328e+00 1.29799e-02
4957.056 1.08274e+00 1.28415e-02
4958.240 1.09919e+00 1.25689e-02
4959.424 1.07038e+00 1.21177e-02
4960.608 1.07456e+00 1.18861e-02
4961.792 1.09366e+00 1.17784e-02
4962.976 1.09364e+00 1.16099e-02
4964.160 1.09412e+00 1.15381e-02
4965.344 1.09619e+00 1.15162e-02
4966.528 1.11058e+00 1.16083e-02
4967.712 1.10922e+00 1.18752e-02
4968.896 1.11411e+00 1.19771e-02
4970.080 1.10310e+00 1.20683e-02
4971.264 1.08548e+00 1.22119e-02
4972.448 1.11980e+00 1.27679e-02
4973.632 1.09600e+00 1.29770e-02
4974.816 1.08396e+00 1.30893e-02
4976.000 1.08592e+00 1.28912e-02
4977.184 1.10637e+00 1.25872e-02
4978.368 1.08568e+00 1.21572e-02
4979.551 1.09208e+00 1.19750e-02
4980.735 1.07745e+00 1.16494e-02
4981.919 1.06494e+00 1.14744e-02
4983.103 1.06973e+00 1.13976e-02
4984.287 1.05945e+00 1.13223e-02
4985.471 1.03907e+00 1.12353e-02
4986.655 1.03992e+00 1.13295e-02
4987.839 1.03775e+00 1.14960e-02
4989.023 9.93703e-01 1.14931e-02
4990.207 9.82372e-01 1.16294e-02
4991.391 9.83782e-01 1.19887e-02
4992.575 9.49447e-01 1.21245e-02
4993.759 9.49983e-01 1.23310e-02
4994.943 9.20321e-01 1.19266e-02
4996.127 8.93980e-01 1.14522e-02
4997.311 9.02729e-01 1.11798e-02
4998.495 8.89853e-01 1.08851e-02
4999.679 8.82377e-01 1.06938e-02
5000.863 8.21227e-01 1.05338e-02
5002.047 7.89227e-01 1.07404e-02
5003.231 7.48310e-01 1.08195e-02
5004.414 7.22524e-01 1.11840e-02
5005.598 7.78422e-01 1.01835e-02
5006.782 7.51317e-01 9.88353e-03
5007.966 7.51749e-01 1.00761e-02
5009.150 7.46152e-01 1.02645e-02
5010.334 7.00274e-01 1.02095e-02
5011.518 6.85395e-01 1.04259e-02
5012.702 6.81347e-01 1.05496e-02
5013.886 6.51333e-01 1.01832e-02
5015.070 6.42705e-01 9.82712e-03
5016.254 6.45079e-01 9.59987e-03
5017.438 6.06873e-01 9.17649e-03
5018.622 6.14692e-01 9.05444e-03
5019.806 5.87082e-01 8.71605e-03
5020.990 5.84871e-01 8.63586e-03
5022.174 6.09423e-01 8.78842e-03
5023.358 5.97517e-01 8.71445e-03
5024.542 5.79620e-01 8.72925e-03
5025.726 6.00013e-01 8.93558e-03
5026.910 6.11470e-01 9.16611e-03
5028.094 6.31348e-01 9.49497e-03
5029.278 6.48906e-01 9.90338e-03
5030.461 6.96191e-01 1.05033e-02
5031.645 7.27906e-01 1.08711e-02
5032.829 7.39982e-01 1.08011e-02
5034.013 7.79619e-01 1.07089e-02
5035.197 7.95700e-01 1.05539e-02
5036.381 8.12184e-01 1.04587e-02
5037.565 8.47055e-01 1.04392e-02
5038.749 8.63883e-01 1.03813e-02
5039.933 8.79768e-01 1.04185e-02
5041.117 8.79612e-01 1.04550e-02
5042.301 8.87489e-01 1.08065e-02
5043.485 9.28992e-01 1.07660e-02
5044.669 9.45399e-01 1.09629e-02
5045.853 9.81432e-01 1.13717e-02
5047.037 1.00186e+00 1.17678e-02
5048.221 1.02220e+00 1.23541e-02
5049.405 9.55443e-01 1.35359e-02
5050.589 9.07469e-01 1.46934e-02
5051.773 8.01107e-01 1.49987e-02
5052.957 8.82710e-01 1.41414e-02
5054.141 1.06225e+00 1.24836e-02
5055.324 1.10379e+00 1.20438e-02
5056.508 1.10951e+00 1.18679e-02
5057.692 1.09725e+00 1.16549e-02
5058.876 1.08683e+00 1.15219e-02
5060.060 1.10334e+00 1.15442e-02
5061.244 1.12941e+00 1.17001e-02
5062.428 1.12024e+00 1.17610e-02
5063.612 1.10730e+00 1.17729e-02
5064.796 1.11797e+00 1.20354e-02
5065.980 1.10910e+00 1.22581e-02
5067.164 1.13606e+00 1.27312e-02
5068.348 1.10824e+00 1.29191e-02
5069.532 1.09371e+00 1.30926e-02
5070.716 1.08277e+00 1.28983e-02
5071.900 1.06548e+00 1.23903e-02
5073.084 1.07561e+00 1.21027e-02
5074.268 1.05778e+00 1.17800e-02
5075.452 1.05731e+00 1.15624e-02
5076.636 1.02191e+00 1.12172e-02
5077.820 1.00726e+00 1.10657e-02
5079.004 1.01609e+00 1.10712e-02
5080.187 1.00238e+00 1.10500e-02
5081.371 1.00086e+00 1.10917e-02
5082.555 1.01236e+00 1.12805e-02
5083.739 9.98974e-01 1.14204e-02
5084.923 9.92182e-01 1.16395e-02
5086.107 9.75866e-01 1.18655e-02
5087.291 9.66527e-01 1.21675e-02
5088.475 9.87244e-01 1.27942e-02
5089.659 9.68647e-01 1.22280e-02
5090.843 9.83392e-01 1.20315e-02
5092.027 9.87675e-01 1.17000e-02
5093.211 9.79065e-01 1.13532e-02
5094.395 9.48097e-01 1.11749e-02
5095.579 9.40547e-01 1.10127e-02
5096.763 9.47680e-01 1.08129e-02
5097.947 9.50003e-01 1.09642e-02
5099.131 9.51339e-01 1.07473e-02
5100.315 9.57241e-01 1.08603e-02
5101.499 9.56196e-01 1.09885e-02
5102.683 9.47320e-01 1.11619e-02
5103.867 9.39701e-01 1.13144e-02
5105.050 9.33654e-01 1.15653e-02
5106.234 9.37670e-01 1.19680e-02
5107.418 9.33016e-01 1.21358e-02
5108.602 9.41661e-01 1.20824e-02
5109.786 9.48108e-01 1.17633e-02
5110.970 9.11931e-01 1.13298e-02
5112.154 9.08637e-01 1.12664e-02
5113.338 9.22350e-01 1.08500e-02
5114.522 9.23221e-01 1.07534e-02
5115.706 9.05206e-01 1.05593e-02
5116.890 8.99345e-01 1.05099e-02
5118.074 8.96032e-01 1.04999e-02
5119.258 8.98757e-01 1.05624e-02
5120.442 8.89281e-01 1.06324e-02
5121.626 8.74357e-01 1.07630e-02
5122.810 8.70271e-01 1.09754e-02
5123.994 8.89150e-01 1.13233e-02
5125.178 8.58437e-01 1.14872e-02
5126.362 8.54340e-01 1.16760e-02
5127.546 8.55536e-01 1.15809e-02
5128.730 8.48797e-01 1.12150e-02
5129.913 8.14477e-01 1.07342e-02
5131.097 8.32522e-01 1.06006e-02
5132.281 8.15140e-01 1.02869e-02
5133.465 8.14914e-01 1.01749e-02
5134.649 8.06700e-01 9.99172e-03
5135.833 8.28380e-01 1.01086e-02
5137.017 8.15281e-01 1.00169e-02
5138.201 8.00887e-01 1.00225e-02
5139.385 8.11735e-01 1.01974e-02
5140.569 8.07818e-01 1.03662e-02
5141.753 8.14646e-01 1.06812e-02
5142.937 8.04836e-01 1.08757e-02
5144.121 8.03316e-01 1.11725e-02
5145.305 8.04178e-01 1.14761e-02
5146.489 7.97179e-01 1.12148e-02
5147.673 7.87249e-01 1.08630e-02
5148.857 7.71996e-01 1.04653e-02
5150.041 7.67879e-01 1.02008e-02
5151.225 7.60937e-01 9.96113e-03
5152.409 7.29099e-01 9.63188e-03
5153.593 7.15187e-01 9.46553e-03
5154.776 7.21281e-01 9.61695e-03
5155.960 6.96232e-01 9.32620e-03
5157.144 6.98490e-01 9.41439e-03
5158.328 6.90682e-01 9.47239e-03
5159.512 6.87247e-01 9.61039e-03
5160.696 6.31604e-01 9.43374e-03
5161.880 6.16377e-01 9.63347e-03
5163.064 5.98895e-01 9.77884e-03
5164.248 6.19212e-01 1.01327e-02
5165.432 5.88327e-01 9.82904e-03
5166.616 5.65574e-01 9.39790e-03
5167.800 5.34813e-01 8.89353e-03
5168.984 5.34184e-01 8.64995e-03
5170.168 5.51290e-01 8.58480e-03
5171.352 5.42060e-01 8.45358e-03
5172.536 5.21454e-01 8.23107e-03
5173.720 5.23540e-01 8.18082e-03
5174.904 5.36686e-01 8.28138e-03
5176.088 5.33284e-01 8.27502e-03
5177.272 5.63542e-01 8.65362e-03
5178.456 5.42921e-01 8.68096e-03
5179.640 5.44662e-01 8.82619e-03
5180.823 5.55981e-01 9.14187e-03
5182.007 5.79184e-01 9.54874e-03
5183.191 5.86802e-01 9.89036e-03
5184.375 5.94032e-01 9.81488e-03
5185.559 6.17083e-01 9.72737e-03
5186.743 6.11126e-01 9.62760e-03
5187.927 6.51304e-01 9.50097e-03
5189.111 6.44529e-01 9.30601e-03
5190.295 6.45900e-01 9.15741e-03
5191.479 6.49999e-01 9.06188e-03
5192.663 6.62815e-01 9.12346e-03
5193.847 6.68660e-01 9.14143e-03
5195.031 6.78520e-01 9.28604e-03
5196.215 6.80199e-01 9.45114e-03
5197.399 6.84401e-01 9.60028e-03
5198.583 7.19326e-01 1.00437e-02
5199.767 7.33784e-01 1.03768e-02
5200.951 7.50908e-01 1.07978e-02
5202.135 7.61892e-01 1.12400e-02
5203.319 7.75600e-01 1.12824e-02
5204.503 7.94143e-01 1.10021e-02
5205.686 7.91734e-01 1.06896e-02
5206.870 7.86318e-01 1.03815e-02
5208.054 7.93127e-01 1.02308e-02
5209.238 7.99770e-01 1.01007e-02
5210.422 8.56466e-01 1.03231e-02
5211.606 8.47305e-01 1.01892e-02
5212.790 8.54399e-01 1.02729e-02
5213.974 8.70674e-01 1.04181e-02
5215.158 8.70443e-01 1.05135e-02
5216.342 8.92815e-01 1.08388e-02
5217.526 8.95688e-01 1.10567e-02
5218.710 8.81109e-01 1.11473e-02
5219.894 8.92681e-01 1.16388e-02
5221.078 8.90408e-01 1.19209e-02
5222.262 8.90316e-01 1.19014e-02
5223.446 8.94032e-01 1.16253e-02
5224.630 8.82538e-01 1.12095e-02
5225.814 8.86204e-01 1.09305e-02
5226.998 8.88613e-01 1.07679e-02
5228.182 8.80682e-01 1.05440e-02
5229.366 8.69795e-01 1.03426e-02
5230.549 8.46539e-01 1.02095e-02
5231.733 8.34172e-01 1.01370e-02
5232.917 8.61200e-01 1.03872e-02
5234.101 8.47586e-01 1.04606e-02
5235.285 8.21233e-01 1.04272e-02
5236.469 8.26268e-01 1.06685e-02
5237.653 8.18896e-01 1.08864e-02
5238.837 8.18349e-01 1.11602e-02
5240.021 7.99725e-01 1.14164e-02
5241.205 8.03890e-01 1.14322e-02
5242.389 8.33224e-01 1.12265e-02
5243.573 7.98507e-01 1.07025e-02
5244.757 8.24350e-01 1.06740e-02
5245.941 8.38012e-01 1.05779e-02
5247.125 8.25643e-01 1.04214e-02
5248.309 8.34757e-01 1.02111e-02
5249.493 8.58855e-01 1.03352e-02
5250.677 8.43620e-01 1.02358e-02
5251.861 8.52873e-01 1.03626e-02
5253.045 8.66178e-01 1.05367e-02
5254.229 8.71919e-01 1.06987e-02
5255.412 8.70963e-01 1.09183e-02
5256.596 8.70969e-01 1.12691e-02
5257.780 8.75024e-01 1.16010e-02
5258.964 8.57482e-01 1.17960e-02
5260.148 8.43069e-01 1.17315e-02
5261.332 8.53383e-01 1.14189e-02
5262.516 8.59778e-01 1.11533e-02
5263.700 8.49655e-01 1.08122e-02
5264.884 8.41570e-01 1.05477e-02
5266.068 8.40891e-01 1.04259e-02
5267.252 8.37736e-01 1.02892e-02
5268.436 8.42750e-01 1.02622e-02
5269.620 8.44542e-01 1.02822e-02
5270.804 8.43314e-01 1.03418e-02
5271.988 8.10912e-01 1.02648e-02
5273.172 7.92065e-01 1.03048e-02
5274.356 8.06771e-01 1.06683e-02
5275.540 7.95318e-01 1.09468e-02
5276.724 8.03006e-01 1.11573e-02
5277.908 7.80718e-01 1.16201e-02
5279.092 7.85380e-01 1.14674e-02
5280.275 7.92092e-01 1.11246e-02
5281.459 7.88267e-01 1.07862e-02
5282.643 8.01140e-01 1.05797e-02
5283.827 8.18740e-01 1.04985e-02
5285.011 7.95863e-01 1.01789e-02
5286.195 8.07409e-01 1.01598e-02
5287.379 8.24647e-01 1.02084e-02
5288.563 8.16865e-01 1.01744e-02
5289.747 8.31907e-01 1.03449e-02
5290.931 8.29017e-01 1.04084e-02
5292.115 8.52342e-01 1.07131e-02
5293.299 8.75000e-01 1.10543e-02
5294.483 8.71953e-01 1.13106e-02
5295.667 8.86587e-01 1.17151e-02
5296.851 8.88242e-01 1.20726e-02
5298.035 9.05917e-01 1.23887e-02
5299.219 9.02228e-01 1.18491e-02
5300.403 9.06816e-01 1.15172e-02
5301.587 9.03238e-01 1.12234e-02
5302.771 9.16180e-01 1.12628e-02
5303.955 9.32353e-01 1.09877e-02
5305.139 9.15351e-01 1.08046e-02
5306.322 9.13625e-01 1.07442e-02
5307.506 9.11989e-01 1.07235e-02
5308.690 8.97269e-01 1.07165e-02
5309.874 8.88122e-01 1.07837e-02
5311.058 8.65805e-01 1.08011e-02
5312.242 8.40459e-01 1.08860e-02
5313.426 8.49552e-01 1.11866e-02
5314.610 8.42442e-01 1.14951e-02
5315.794 8.32133e-01 1.17806e-02
5316.978 8.18254e-01 1.17249e-02
5318.162 8.04102e-01 1.12864e-02
5319.346 7.82588e-01 1.08391e-02
5320.530 7.90008e-01 1.06486e-02
5321.714 7.79842e-01 1.03782e-02
5322.898 7.79365e-01 1.02418e-02
5324.082 7.74986e-01 1.00627e-02
5325.266 7.85958e-01 1.00640e-02
5326.450 7.65533e-01 9.92767e-03
5327.634 7.63373e-01 1.00042e-02
5328.818 7.85264e-01 1.02045e-02
5330.002 8.13208e-01 1.05512e-02
5331.185 8.02542e-01 1.07423e-02
5332.369 7.83977e-01 1.08818e-02
5333.553 8.25274e-01 1.14559e-02
5334.737 8.19313e-01 1.17739e-02
5335.921 8.21498e-01 1.18363e-02
5337.105 8.15312e-01 1.16902e-02
5338.289 8.38095e-01 1.14562e-02
5339.473 8.27539e-01 1.09822e-02
5340.657 8.48614e-01 1.09084e-02
5341.841 8.36671e-01 1.05855e-02
5343.025 8.54764e-01 1.06309e-02
5344.209 8.61760e-01 1.06248e-02
5345.393 8.65875e-01 1.06807e-02
5346.577 8.80092e-01 1.07516e-02
5347.761 9.00756e-01 1.09815e-02
5348.945 9.03557e-01 1.11778e-02
5350.129 8.97148e-01 1.13518e-02
5351.313 9.09800e-01 1.17330e-02
5352.497 9.26393e-01 1.21758e-02
5353.681 9.38809e-01 1.26262e-02
5354.865 9.40909e-01 1.27064e-02
5356.048 9.60859e-01 1.24445e-02
5357.232 9.51575e-01 1.20501e-02
5358.416 9.32628e-01 1.16701e-02
5359.600 9.42980e-01 1.15050e-02
5360.784 9.51694e-01 1.13855e-02
5361.968 9.58870e-01 1.12659e-02
5363.152 9.41969e-01 1.14379e-02
5364.336 9.34288e-01 1.11778e-02
5365.520 9.39061e-01 1.11304e-02
5366.704 9.53892e-01 1.13130e-02
5367.888 9.31114e-01 1.13814e-02
5369.072 9.51590e-01 1.17125e-02
5370.256 9.40647e-01 1.19346e-02
5371.440 9.29625e-01 1.22300e-02
5372.624 9.34003e-01 1.25757e-02
5373.808 9.47320e-01 1.27156e-02
5374.992 9.36349e-01 1.23224e-02
5376.176 9.39352e-01 1.19925e-02
5377.360 9.52637e-01 1.19252e-02
5378.544 9.38922e-01 1.14999e-02
5379.728 9.34959e-01 1.17719e-02
5380.911 9.27238e-01 1.11762e-02
5382.095 9.27980e-01 1.10940e-02
5383.279 9.28245e-01 1.10670e-02
5384.463 9.34446e-01 1.11576e-02
5385.647 9.33058e-01 1.12401e-02
5386.831 9.37197e-01 1.14672e-02
5388.015 9.46398e-01 1.17118e-02
5389.199 9.49932e-01 1.20267e-02
5390.383 9.52717e-01 1.23296e-02
5391.567 9.65350e-01 1.28285e-02
5392.751 9.31205e-01 1.27106e-02
5393.935 9.36511e-01 1.26358e-02
5395.119 9.54453e-01 1.22134e-02
5396.303 9.76335e-01 1.20179e-02
5397.487 9.52010e-01 1.17983e-02
5398.671 9.72354e-01 1.17072e-02
5399.855 9.62957e-01 1.13499e-02
5401.039 9.68919e-01 1.12994e-02
5402.223 9.67993e-01 1.12919e-02
5403.407 9.63567e-01 1.13211e-02
5404.591 9.45460e-01 1.13495e-02
5405.774 9.37507e-01 1.14909e-02
5406.958 9.38810e-01 1.17223e-02
5408.142 9.21524e-01 1.23094e-02
5409.326 9.32854e-01 1.23809e-02
5410.510 9.49520e-01 1.27511e-02
5411.694 9.41615e-01 1.30593e-02
5412.878 9.21107e-01 1.23739e-02
5414.062 9.21251e-01 1.20736e-02
5415.246 9.31170e-01 1.18356e-02
5416.430 9.05852e-01 1.14236e-02
5417.614 9.16009e-01 1.12424e-02
5418.798 9.14304e-01 1.11765e-02
5419.982 9.07730e-01 1.10056e-02
5421.166 9.09904e-01 1.10708e-02
5422.350 8.85279e-01 1.09832e-02
5423.534 8.70771e-01 1.09859e-02
5424.718 8.77506e-01 1.11876e-02
5425.902 8.72841e-01 1.17495e-02
5427.086 8.86199e-01 1.16821e-02
5428.270 8.91643e-01 1.20675e-02
5429.454 8.80997e-01 1.22382e-02
5430.637 9.02768e-01 1.27799e-02
5431.821 9.00985e-01 1.24787e-02
5433.005 8.90270e-01 1.18911e-02
5434.189 8.85790e-01 1.14472e-02
5435.373 8.87566e-01 1.13576e-02
5436.557 8.95496e-01 1.12206e-02
5437.741 9.09610e-01 1.11894e-02
5438.925 9.11593e-01 1.11156e-02
5440.109 9.08461e-01 1.11173e-02
5441.293 9.20183e-01 1.12188e-02
5442.477 9.12378e-01 1.12908e-02
5443.661 9.44922e-01 1.16052e-02
5444.845 9.29055e-01 1.17311e-02
5446.029 9.35326e-01 1.20857e-02
5447.213 9.57978e-01 1.24867e-02
5448.397 9.51225e-01 1.28519e-02
5449.581 9.56557e-01 1.30012e-02
5450.765 9.48517e-01 1.27010e-02
5451.949 9.54609e-01 1.24027e-02
5453.133 9.85316e-01 1.22496e-02
5454.317 9.88279e-01 1.20300e-02
5455.501 1.00405e+00 1.18971e-02
5456.684 9.69024e-01 1.15584e-02
5457.868 1.00142e+00 1.16838e-02
5459.052 9.90431e-01 1.15745e-02
5460.236 9.91091e-01 1.16861e-02
5461.420 9.85912e-01 1.16828e-02
5462.604 9.83775e-01 1.19462e-02
5463.788 9.89145e-01 1.21784e-02
5464.972 9.85214e-01 1.25172e-02
5466.156 9.88629e-01 1.28479e-02
5467.340 1.00761e+00 1.32980e-02
5468.524 9.81892e-01 1.32913e-02
5469.708 9.88048e-01 1.30906e-02
5470.892 9.71833e-01 1.26293e-02
5472.076 9.78151e-01 1.23447e-02
5473.260 9.79786e-01 1.21188e-02
5474.444 9.80946e-01 1.19030e-02
5475.628 1.00855e+00 1.19274e-02
5476.812 9.88186e-01 1.17189e-02
5477.996 9.74530e-01 1.16384e-02
5479.180 9.48179e-01 1.15279e-02
5480.364 9.63627e-01 1.17536e-02
5481.547 9.35092e-01 1.17314e-02
5482.731 9.38885e-01 1.19932e-02
5483.915 9.48329e-01 1.23754e-02
5485.099 9.29504e-01 1.25323e-02
5486.283 9.37011e-01 1.30059e-02
5487.467 9.25216e-01 1.30894e-02
5488.651 9.34328e-01 1.29077e-02
5489.835 9.41630e-01 1.26038e-02
5491.019 9.49311e-01 1.24264e-02
5492.203 9.53865e-01 1.23540e-02
5493.387 9.40492e-01 1.17956e-02
5494.571 9.35900e-01 1.16315e-02
5495.755 9.29723e-01 1.15462e-02
5496.939 9.27535e-01 1.15732e-02
5498.123 9.27748e-01 1.17742e-02
5499.307 9.22064e-01 1.16796e-02
5500.491 9.22513e-01 1.18376e-02
5501.675 9.16648e-01 1.23657e-02
5502.859 9.07089e-01 1.22025e-02
5504.043 9.00800e-01 1.25418e-02
5505.227 8.90016e-01 1.28103e-02
5506.410 8.84414e-01 1.31580e-02
5507.594 9.07038e-01 1.32285e-02
5508.778 8.77614e-01 1.26729e-02
5509.962 9.12838e-01 1.22490e-02
5511.146 9.03661e-01 1.19340e-02
5512.330 9.21168e-01 1.18635e-02
5513.514 9.12158e-01 1.17317e-02
5514.698 8.95046e-01 1.18303e-02
5515.882 8.79202e-01 1.13735e-02
5517.066 8.68211e-01 1.13730e-02
5518.250 8.60034e-01 1.14052e-02
5519.434 8.91548e-01 1.17812e-02
5520.618 8.88505e-01 1.19755e-02
5521.802 8.89265e-01 1.22285e-02
5522.986 8.65579e-01 1.24320e-02
5524.170 9.02935e-01 1.31001e-02
5525.354 8.66333e-01 1.29792e-02
5526.538 8.70831e-01 1.28060e-02
5527.722 8.36588e-01 1.22061e-02
5528.906 8.50638e-01 1.20835e-02
5530.090 8.70817e-01 1.18927e-02
5531.273 8.66910e-01 1.17130e-02
5532.457 8.07415e-01 1.11808e-02
5533.641 8.19481e-01 1.12341e-02
5534.825 8.22509e-01 1.11862e-02
5536.009 8.10834e-01 1.11704e-02
5537.193 8.15068e-01 1.17452e-02
5538.377 8.16652e-01 1.16286e-02
5539.561 8.23403e-01 1.17519e-02
5540.745 8.13963e-01 1.20017e-02
5541.929 8.43581e-01 1.25427e-02
5543.113 8.41614e-01 1.29611e-02
5544.297 8.63886e-01 1.33502e-02
5545.481 8.91170e-01 1.32885e-02
5546.665 8.88728e-01 1.29727e-02
5547.849 9.04946e-01 1.27375e-02
5549.033 8.76830e-01 1.23450e-02
5550.217 9.11337e-01 1.23672e-02
5551.401 9.44600e-01 1.24046e-02
5552.585 9.33871e-01 1.22737e-02
5553.769 9.36183e-01 1.23301e-02
5554.953 9.46623e-01 1.23617e-02
