2895.5595078785677  -3.4737750256162876e-16  2.225495000890659e-15
2898.3292178942197  5.602506729618069e-15  1.9404112394156474e-15
2901.066903481263  -2.334408826589222e-15  1.750155251605478e-15
2903.770114591806  4.010380403278576e-15  1.3805525309501824e-15
2906.5231168199475  5.421610561754178e-15  1.3252339738353065e-15
2909.285114501322  -1.092953505138299e-15  1.0922946193844536e-15
2911.976627305437  -5.669137305864408e-15  1.0952320237664131e-15
2914.8571459316067  -1.3521533373495823e-14  1.4295976444203377e-15
2917.507412340016  1.8051727943867234e-16  8.165630016196358e-16
2920.2499331169233  -5.20859321046451e-15  7.646626989029639e-16
2922.976493003561  -6.160836437734622e-16  6.245158038238195e-16
2925.768807954312  1.2159220426515341e-15  5.786074121760245e-16
2928.493224040127  4.1767914607114716e-16  5.08269425659113e-16
2931.160819224394  1.384601348438058e-15  4.2289723960314807e-16
2933.878499318181  1.2180983879303857e-15  4.1502891232808646e-16
2936.674883638577  5.756891189749374e-16  3.359737921136257e-16
2939.4610475385753  3.222998480785239e-16  2.9864565893305954e-16
2942.2199178768487  1.4768570006794442e-16  3.232506955013761e-16
2944.9336337465047  1.2566727977439385e-15  2.5036231925006146e-16
2947.701680734985  3.044995830408728e-16  2.1266662670994612e-16
2950.43537499514  1.6296549945703215e-16  2.148706329084814e-16
2953.190633873094  2.8777372635725457e-16  1.722398617198665e-16
2955.9203829642283  6.65881875412845e-16  1.7853291947127193e-16
2958.677920005922  7.07229100518794e-16  1.5285362013271031e-16
2961.40044832473  1.796121453251923e-16  2.687678952076442e-16
2964.1203960516705  -5.65167910978855e-16  2.7932835788687597e-16
2966.9005454149637  9.996278385262939e-16  1.2702499153252573e-16
2969.575786520276  8.069119611581795e-16  1.2933056227539273e-16
2972.379401764563  1.4588753382421826e-15  1.3279826222189264e-16
2975.073466740072  8.009958595380819e-16  1.138090673287619e-16
2977.754204785931  2.4035124015518533e-17  1.3371418277056035e-16
2980.4741486900207  1.044582841652395e-15  1.1595420473746302e-16
2983.3473135731538  6.321514882059618e-16  1.0583298819838669e-16
2986.0982584758062  3.3216677606241166e-16  1.0181777409571548e-16
2988.9590479306903  1.8004966431222876e-15  2.3494745781055607e-16
2991.564706831267  1.8757925120028255e-17  1.3198582527657775e-16
2994.3363012776304  6.560201884453184e-16  8.952316365821322e-17
2997.0641709324896  4.865671710010369e-16  8.774072840450435e-17
2999.8223850819513  1.9773362113831002e-16  8.136247105000597e-17
3002.5446334348617  4.858734510172357e-16  9.415343617715435e-17
3005.2762724720637  4.1588073630544867e-17  1.0062456275338529e-16
3008.0551762042937  2.653038745605089e-16  8.579707234068645e-17
3010.767362728868  5.779495852133631e-16  8.463704748453189e-17
3013.550020281275  5.576855395601657e-16  8.405839163265919e-17
3016.271813025646  3.9584178965798404e-16  8.598369090432332e-17
3019.03948214738  6.049012206829293e-16  8.02212265024788e-17
3021.861133447184  4.202085982098853e-16  8.505721553103942e-17
3024.6181552549024  6.598884820363104e-16  8.179853419916432e-17
3027.261493464439  6.501700495159881e-16  7.981381688973929e-17
3029.997213759687  1.2724679505069815e-15  9.4007653865998e-17
3032.7838128643225  1.0653206434209036e-15  8.485364969101257e-17
3035.5307278499195  5.998829739869212e-16  7.06963277757144e-17
3038.2291573093144  3.706156926508729e-16  7.218256619568027e-17
3040.992535294813  4.450806619148238e-16  8.043528099267283e-17
3043.758534141229  8.887245441928674e-16  7.53448578251358e-17
3046.5436957053976  7.933782275456279e-16  7.295864689871223e-17
3049.317021408943  7.566731135675469e-16  8.27778035478638e-17
3052.0175354875423  3.797209527267218e-16  7.19163265350015e-17
3054.7963536092416  5.440893372677541e-16  7.267710108797878e-17
3057.4817216570978  4.648804805733667e-16  6.600676956791036e-17
3060.2192513124505  6.890158804495768e-16  7.31391641781509e-17
3062.9730883521743  4.023806193129912e-17  1.1433048228224593e-16
3065.745880282975  4.587612498646056e-16  6.179293947399783e-17
3068.5297684898615  1.5208728030857179e-16  7.480472212002847e-17
3071.2177527152253  5.194274436128531e-16  6.228453622076055e-17
3073.950864399514  5.226207048844426e-16  5.996976061203705e-17
3076.6899896080495  4.500599450952582e-16  6.231524116509851e-17
3079.449916471516  4.650691042228084e-16  5.739584586101295e-17
3082.1894733565828  5.370277824051726e-16  6.199470536901177e-17
3084.9030420382414  -5.5510797197955654e-17  1.2586209470528438e-16
3087.6310925129715  5.296267261494197e-16  6.004162606365566e-17
3090.359919896498  7.767701878510168e-16  6.177246509947592e-17
3093.121044364063  6.386154613242554e-16  6.306910048815484e-17
3095.9527122232685  7.719245241180118e-16  6.562893331643084e-17
3098.7278077005676  7.208294850363827e-16  6.185425010100026e-17
3101.4099996882883  6.5707897962938625e-16  5.719118152513263e-17
3104.161676957716  5.982423241076488e-16  5.733481978414124e-17
3106.901575758581  6.168889603480642e-16  5.589301088923681e-17
3109.6745830771874  6.72727542752995e-16  6.002649196716839e-17
3112.4737034815207  6.326097330304264e-16  6.266145926484381e-17
3115.2175673839192  6.028062435065734e-16  5.707777175442916e-17
3117.858126567498  5.290620198713971e-16  5.657978255589263e-17
3120.625292548434  6.769685837803381e-16  6.345197261520359e-17
3123.3658055724836  4.0309228580736245e-16  9.764101492813513e-17
3126.089352441199  4.855704249803554e-16  5.815186908855171e-17
3128.8494502617596  3.036100925671374e-16  6.046889462854135e-17
3131.5349558508597  5.931315390621532e-16  6.023742302336941e-17
3134.1827029279634  -4.8887612987569295e-16  1.2458868654820595e-16
3136.9940090536325  6.630753905607955e-16  6.161839774730424e-17
3139.8062974009536  6.290750645415342e-16  5.521390222377567e-17
3142.6268908871293  5.067770065456101e-16  5.480553969897049e-17
3145.4257361903747  6.331255760953043e-16  5.931102705942432e-17
3148.171757604079  5.107792901609459e-16  5.546224500472124e-17
3150.837605667142  9.79709858771609e-16  5.824905950180424e-17
3153.591045205663  6.604168717767194e-16  5.442440795993056e-17
3156.322650397969  5.660675658479574e-16  5.100169671258619e-17
3159.054427132732  5.221096793194522e-16  6.08565710205878e-17
3161.8204283305636  5.44695759918429e-16  5.066958369664615e-17
3164.5708537346995  6.642901946258357e-16  5.4665640296330624e-17
3167.309740050945  7.144467741414663e-16  5.070183050564592e-17
