#WAVE FLUX ERR SKYBACK
15004.2295 8.5365537E-16 8.015097E-18 5.906244E-17
15014.392 7.98821E-16 8.1742E-18 1.068059E-16
15024.553 8.296038E-16 8.3166435E-18 2.0992432E-16
15034.714 8.0696967E-16 8.138938E-18 3.0088532E-16
15044.875 7.942295E-16 8.333609E-18 3.2828186E-16
15055.037 7.498451E-16 7.561956E-18 2.5730423E-16
15065.198 7.29894E-16 7.522543E-18 1.6957518E-16
15075.359 7.7131694E-16 7.9564005E-18 1.1316919E-16
15085.5205 7.990355E-16 7.696005E-18 8.489515E-17
15095.683 8.044E-16 7.567046E-18 6.2285635E-17
15105.844 7.993227E-16 7.465028E-18 4.9815937E-17
15116.005 8.043625E-16 7.509653E-18 4.6267487E-17
15126.166 7.991902E-16 7.442912E-18 3.9915706E-17
15136.328 8.0689375E-16 7.457969E-18 4.2763464E-17
15146.489 8.1059465E-16 7.522364E-18 4.2156393E-17
15156.65 7.7602205E-16 7.4910105E-18 6.0221045E-17
15166.812 7.708015E-16 7.4627135E-18 8.1872014E-17
15176.974 7.7837674E-16 7.635744E-18 7.471418E-17
15187.135 7.769298E-16 7.3624815E-18 6.249572E-17
15197.296 8.3228843E-16 7.748723E-18 6.367515E-17
15207.457 7.854536E-16 7.594643E-18 1.126646E-16
15217.619 7.723419E-16 7.270961E-18 1.7017601E-16
15227.78 7.8896196E-16 7.410777E-18 1.7322872E-16
15237.941 7.6510993E-16 7.2283145E-18 1.5204608E-16
15248.103 7.620415E-16 7.107475E-18 1.037772E-16
15258.265 7.74944E-16 7.1712655E-18 9.4580374E-17
15268.426 7.6914197E-16 7.2957686E-18 9.4738405E-17
15278.587 7.857634E-16 7.6309E-18 9.6409376E-17
15288.748 7.6189147E-16 7.27508E-18 9.187735E-17
15298.91 7.2961147E-16 6.8304927E-18 1.200272E-16
15309.071 7.5868863E-16 7.848639E-18 1.8266956E-16
15319.232 7.0923143E-16 7.655535E-18 1.9319375E-16
15329.394 7.757336E-16 7.07569E-18 1.4860788E-16
15339.556 7.7719524E-16 7.234763E-18 8.9985816E-17
15349.717 7.619813E-16 6.982989E-18 6.9256895E-17
15359.878 7.7545353E-16 7.051378E-18 6.0633636E-17
15370.039 7.541672E-16 7.108721E-18 8.6994605E-17
15380.201 7.4965047E-16 6.910541E-18 9.492162E-17
15390.362 7.5216113E-16 6.895272E-18 9.7307774E-17
15400.523 7.313358E-16 6.98041E-18 1.1522157E-16
15410.685 7.79951E-16 6.888741E-18 1.3246928E-16
15420.847 9.159118E-16 8.016205E-18 1.3129585E-16
15431.008 7.4803105E-16 7.243784E-18 1.067122E-16
15441.169 7.643751E-16 6.9312044E-18 6.771834E-17
15451.33 7.5429057E-16 6.8481274E-18 5.3157422E-17
15461.492 7.595818E-16 6.8300576E-18 4.8660885E-17
15471.653 7.5152416E-16 6.7603834E-18 4.9851767E-17
15481.814 7.5987193E-16 6.924767E-18 6.8465865E-17
15491.976 7.463935E-16 6.916722E-18 8.279796E-17
15502.138 7.539618E-16 6.768536E-18 8.8356746E-17
15512.299 7.3122274E-16 6.683894E-18 1.1639035E-16
15522.46 7.3196315E-16 6.687675E-18 1.2647398E-16
15532.621 7.408044E-16 6.7065873E-18 1.1240837E-16
15542.783 7.2052265E-16 6.605594E-18 1.1460744E-16
15552.944 7.05061E-16 6.660774E-18 7.676115E-17
15563.105 7.160007E-16 6.691968E-18 8.661936E-17
15573.267 7.15069E-16 6.5799848E-18 1.0421942E-16
15583.429 7.4875796E-16 6.711406E-18 1.0407694E-16
15593.59 7.3318304E-16 6.665003E-18 1.0462631E-16
15603.751 7.10404E-16 6.5937607E-18 9.892522E-17
15613.912 7.244374E-16 6.659979E-18 9.530079E-17
15624.074 7.275807E-16 6.758932E-18 1.396447E-16
15634.235 6.8871524E-16 6.44159E-18 1.4715571E-16
15644.396 6.953083E-16 6.483731E-18 1.3372003E-16
15654.558 7.1142567E-16 6.6763335E-18 1.1241714E-16
15664.72 7.049518E-16 6.646812E-18 6.8633134E-17
15674.881 7.14315E-16 7.347995E-18 6.407068E-17
15685.042 7.2087623E-16 7.458705E-18 6.8303155E-17
15695.203 7.301763E-16 6.7151424E-18 6.535193E-17
15705.365 7.0675264E-16 7.344212E-18 5.692631E-17
15715.526 7.0717187E-16 7.317667E-18 4.610179E-17
15725.6875 7.2274E-16 7.714461E-18 4.7274887E-17
15735.849 7.089745E-16 7.1912386E-18 3.685247E-17
15746.011 7.2258194E-16 7.264788E-18 3.7750204E-17
15756.172 7.0965643E-16 7.083432E-18 4.8983697E-17
15766.333 6.944755E-16 6.9366067E-18 4.992429E-17
15776.494 6.8943643E-16 6.3958726E-18 5.1563534E-17
15786.656 7.007316E-16 6.460017E-18 7.0010006E-17
15796.817 6.7013647E-16 6.5358824E-18 1.3534368E-16
15806.979 6.818803E-16 6.421155E-18 2.5048712E-16
15817.14 7.006347E-16 6.6269864E-18 3.2321295E-16
15827.302 5.964489E-16 8.2038855E-18 3.3550798E-16
15837.463 6.723579E-16 7.091211E-18 2.653101E-16
15847.624 6.908341E-16 6.388493E-18 1.6531157E-16
15857.785 6.871875E-16 6.696729E-18 9.7083674E-17
15867.947 7.1374945E-16 6.39648E-18 7.45238E-17
15878.108 7.133504E-16 6.3849344E-18 6.400788E-17
15888.27 6.7674216E-16 6.13987E-18 4.7453092E-17
15898.431 6.9058427E-16 6.38171E-18 4.4020405E-17
15908.593 6.827582E-16 6.095984E-18 3.5540288E-17
15918.754 6.918158E-16 6.1923014E-18 3.3851804E-17
15928.915 6.938304E-16 6.2082254E-18 3.522067E-17
15939.076 6.916397E-16 6.230149E-18 4.9720344E-17
15949.238 6.8198027E-16 6.3662798E-18 7.2946656E-17
15959.399 6.796089E-16 6.2092763E-18 7.552662E-17
15969.561 6.878023E-16 6.267061E-18 7.19252E-17
15979.722 6.8481793E-16 6.39447E-18 5.669201E-17
15989.884 6.747E-16 6.2494215E-18 6.432566E-17
16000.045 6.836992E-16 6.4616653E-18 1.3428578E-16
16010.206 6.7285576E-16 6.6924677E-18 2.0656991E-16
16020.367 6.572088E-16 6.266981E-18 2.0633288E-16
16030.529 6.5589006E-16 6.2433537E-18 1.5858925E-16
16040.69 6.664022E-16 6.4365087E-18 1.0026163E-16
16050.852 6.511328E-16 6.103677E-18 1.0907891E-16
16061.013 6.6385064E-16 6.5267458E-18 1.1199553E-16
16071.175 6.5443004E-16 6.1987633E-18 9.976085E-17
16081.336 6.5587836E-16 6.3648144E-18 8.973364E-17
16091.497 6.700417E-16 6.282275E-18 9.8275535E-17
16101.658 6.5151127E-16 6.1206444E-18 1.6288311E-16
16111.82 5.998393E-16 7.232555E-18 2.1920285E-16
16121.981 6.6415213E-16 6.137395E-18 2.1874925E-16
16132.143 6.7554594E-16 6.424413E-18 1.4386959E-16
16142.304 6.4233245E-16 5.9072446E-18 6.9444135E-17
16152.466 6.349013E-16 6.173174E-18 5.908354E-17
16162.627 6.4379343E-16 5.849278E-18 6.402014E-17
16172.788 6.4756405E-16 5.9360412E-18 8.409207E-17
16182.949 6.650368E-16 5.964697E-18 9.112936E-17
16193.111 6.344551E-16 5.840208E-18 9.208702E-17
16203.272 6.4754896E-16 5.889304E-18 1.2667503E-16
16213.434 6.29138E-16 5.825949E-18 1.716781E-16
16223.595 6.739846E-16 6.1044076E-18 1.6677066E-16
16233.757 6.469591E-16 6.0872453E-18 1.3271258E-16
16243.918 6.414808E-16 5.859371E-18 8.235596E-17
16254.079 6.319992E-16 5.803234E-18 5.7280226E-17
16264.24 6.176103E-16 5.7159297E-18 4.601913E-17
16274.402 6.3074123E-16 5.752476E-18 4.056398E-17
16284.563 6.3367117E-16 5.7999237E-18 4.9948573E-17
16294.725 6.3838914E-16 5.8110253E-18 6.4748807E-17
16304.886 6.2111947E-16 5.758043E-18 7.9833014E-17
16315.048 6.247824E-16 6.0549596E-18 9.2101565E-17
16325.209 6.2028974E-16 5.863883E-18 1.08171825E-16
16335.37 6.155835E-16 5.743811E-18 1.2131623E-16
16345.531 6.219007E-16 5.7792946E-18 1.2396076E-16
16355.693 6.138982E-16 5.7253298E-18 1.0291317E-16
16365.8545 5.904546E-16 5.746694E-18 8.500389E-17
16376.016 6.310885E-16 5.7929646E-18 8.476687E-17
