3.441680391635725755e+03 6.849851412043380496e-15
3.444487690704737361e+03 6.842217853703782189e-15
3.447294989773749421e+03 6.833950765806452903e-15
3.450102288842751022e+03 6.820212196022127116e-15
3.452909587911762628e+03 5.740867924345114616e-15
3.455716886980764684e+03 5.757666173983496158e-15
3.458524186049776290e+03 5.454495639704075180e-15
3.461331485118787896e+03 3.935613929460057991e-15
3.464138784187789952e+03 4.626272906392324907e-15
3.466946083256801558e+03 6.313692144942633893e-15
3.469753382325813163e+03 4.155157749264087307e-15
3.472560681394815219e+03 5.612785641389248183e-15
3.475367980463826825e+03 6.168805758039600308e-15
3.478175279532828426e+03 6.200040463329424903e-15
3.480982578601840487e+03 5.683371255298004497e-15
3.483789877670852093e+03 5.900015390393300819e-15
3.486597176739853694e+03 4.599208385155305747e-15
3.489404475808865755e+03 5.783112482395942304e-15
3.492211774877877360e+03 5.100403639429289056e-15
3.495019073946878962e+03 5.523467927585720561e-15
3.497826373015891022e+03 5.485761089623166691e-15
3.500633672084892623e+03 4.249654839659787815e-15
3.503440971153904229e+03 4.673006613669262254e-15
3.506248270222915835e+03 4.212424214868074012e-15
3.509055569291917891e+03 3.168543132463503585e-15
3.511862868360929497e+03 3.999441566282152073e-15
3.514670167429941102e+03 3.266042009688730228e-15
3.517477466498943159e+03 4.371640403781607587e-15
3.520284765567954764e+03 3.354847125303994451e-15
3.523092064636956820e+03 3.102237585279308173e-15
3.525899363705968426e+03 2.939624830215873510e-15
3.528706662774980032e+03 4.897193612827703022e-15
3.531513961843982088e+03 4.227301183787979575e-15
3.534321260912993694e+03 3.912504332124140104e-15
3.537128559982005299e+03 4.857127573753791211e-15
3.539935859051007355e+03 4.584175393397245577e-15
3.542743158120019416e+03 4.500636883166050123e-15
3.545550457189021017e+03 4.489963966968892857e-15
3.548357756258032623e+03 4.569566943346263924e-15
3.551165055327044684e+03 5.623300063663131301e-15
3.553972354396046285e+03 5.063118389302988947e-15
3.556779653465057891e+03 6.263109671598491909e-15
3.559586952534059947e+03 4.954596943847488657e-15
3.562394251603071552e+03 6.024374153776771527e-15
3.565201550672083158e+03 4.448274388693752047e-15
3.568008849741085214e+03 4.343735834194557846e-15
3.570816148810096820e+03 3.934822567036414293e-15
3.573623447879108426e+03 6.210747725596784921e-15
3.576430746948110482e+03 5.496248698277651941e-15
3.579238046017122088e+03 4.594514996242323076e-15
3.582045345086123689e+03 5.514882563500241828e-15
3.584852644155135749e+03 4.540505367939028449e-15
3.587659943224147355e+03 5.102336483489936263e-15
3.590467242293148956e+03 5.742625660092127107e-15
3.593274541362161017e+03 4.431434354274417879e-15
3.596081840431172623e+03 5.619780697460406531e-15
3.598889139500174224e+03 4.461757960377509111e-15
3.601696438569186284e+03 5.260507450907730042e-15
3.604503737638187886e+03 4.147940329251385249e-15
3.607311036707199492e+03 5.787438240511041003e-15
3.610118335776211552e+03 5.120519177812110824e-15
3.612925634845213153e+03 5.634082942193154503e-15
3.615732933914224759e+03 4.756966738107062252e-15
3.618540232983236365e+03 5.483573609360392585e-15
3.621347532052238421e+03 5.160590467023731560e-15
3.624154831121250027e+03 5.245552044767601417e-15
3.626962130190252083e+03 4.572515592380117599e-15
3.629769429259263688e+03 4.451825918002867222e-15
3.632576728328275294e+03 3.894711008167788062e-15
3.635384027397277350e+03 4.277066591429179027e-15
3.638191326466289411e+03 3.444255190699282751e-15
3.640998625535300562e+03 3.128689488899149395e-15
3.643805924604302618e+03 3.575734863944147679e-15
3.646613223673314678e+03 3.593639981488879268e-15
3.649420522742325829e+03 4.273532193549698399e-15
3.652227821811327885e+03 3.366697335715021302e-15
3.655035120880339946e+03 4.273561822403796080e-15
3.657842419949341547e+03 4.464833165079423935e-15
3.660649719018353153e+03 4.556498372457080921e-15
3.663457018087365213e+03 4.662587436989012161e-15
3.666264317156366815e+03 4.363162935179505247e-15
3.669071616225378420e+03 4.200047752351168070e-15
3.671878915294380477e+03 4.734632218845529456e-15
3.674686214363392082e+03 4.729239086109385026e-15
3.677493513432403688e+03 4.606987706668208064e-15
3.680300812501405744e+03 4.820052317326112846e-15
3.683108111570417350e+03 5.076237284449717771e-15
3.685915410639428956e+03 5.155368090711710645e-15
3.688722709708431012e+03 3.766901319113069774e-15
3.691530008777442617e+03 5.129206044912707314e-15
3.694337307846444219e+03 4.115337131789996447e-15
3.697144606915456279e+03 4.845414167783638508e-15
3.699951905984467885e+03 4.278765391839686689e-15
3.702759205053469486e+03 4.535699129573678348e-15
3.705566504122481547e+03 5.070011056304673710e-15
3.708373803191483148e+03 4.742467227555755934e-15
3.711181102260494754e+03 3.930751102705337755e-15
3.713988401329506814e+03 4.458660152542996203e-15
3.716795700398508416e+03 3.824853570472652290e-15
3.719602999467520021e+03 4.193762103069480806e-15
3.722410298536532082e+03 3.725477082116266576e-15
3.725217597605533683e+03 3.292542336122683990e-15
3.728024896674545289e+03 3.865780906073508850e-15
3.730832195743547800e+03 4.038725897667742993e-15
3.733639494812559406e+03 4.167730046556734534e-15
3.736446793881570557e+03 4.206214998007496757e-15
3.739254092950572613e+03 4.473618673755434414e-15
3.742061392019584673e+03 4.372165857378996392e-15
3.744868691088595824e+03 4.436428987730059424e-15
3.747675990157597880e+03 4.079066009437824749e-15
3.750483289226609941e+03 4.290921670465626345e-15
3.753290588295621546e+03 3.985691221135695497e-15
3.756097887364623148e+03 3.564566614329827237e-15
3.758905186433635208e+03 3.638806337844152330e-15
3.761712485502636810e+03 3.913741175885397912e-15
3.764519784571648415e+03 3.629359513282346453e-15
3.767327083640660476e+03 4.038536081688318001e-15
3.770134382709662077e+03 3.775119239231203610e-15
3.772941681778673683e+03 4.495061902756201679e-15
3.775748980847675739e+03 4.244669746991688849e-15
3.778556279916687345e+03 3.976082946006861014e-15
3.781363578985698950e+03 4.775413244971548385e-15
3.784170878054701006e+03 4.667468039326169658e-15
3.786978177123712612e+03 4.452067156862029945e-15
3.789785476192724218e+03 4.205434647887106406e-15
3.792592775261726274e+03 4.481142116253914617e-15
3.795400074330737880e+03 4.611390316880108090e-15
3.798207373399739481e+03 4.538359809990191191e-15
3.801014672468751542e+03 4.241446372526632522e-15
3.803821971537763147e+03 4.933113270353137143e-15
3.806629270606764749e+03 4.139012983588382748e-15
3.809436569675776809e+03 4.282262163846995276e-15
3.812243868744788415e+03 4.094247249879377173e-15
3.815051167813790016e+03 4.702805042192040630e-15
3.817858466882802077e+03 3.999044258803157212e-15
3.820665765951803678e+03 4.122456568053412513e-15
3.823473065020815284e+03 4.784914710729730084e-15
3.826280364089827344e+03 3.895271937877767278e-15
3.829087663158829400e+03 3.996588381401269424e-15
3.831894962227840551e+03 4.003293519694906243e-15
3.834702261296843062e+03 3.237772943821692680e-15
3.837509560365854668e+03 4.014463379452278432e-15
3.840316859434866274e+03 3.535852595752244332e-15
3.843124158503868330e+03 3.351141409559426313e-15
3.845931457572879935e+03 3.616791619996408169e-15
3.848738756641891541e+03 3.787840585306250327e-15
3.851546055710893143e+03 3.619623529619341866e-15
3.854353354779905203e+03 3.775939179457498510e-15
3.857160653848906804e+03 3.923541183303884796e-15
3.859967952917918410e+03 3.878085712046231682e-15
3.862775251986930471e+03 4.048263214392059065e-15
3.865582551055932072e+03 3.882009116159300822e-15
3.868389850124943678e+03 4.240357546337904731e-15
3.871197149193955738e+03 4.112090262357820917e-15
3.874004448262957339e+03 4.029791157804187665e-15
3.876811747331968945e+03 4.005204312989481973e-15
3.879619046400981006e+03 3.722436316977528814e-15
3.882426345469982607e+03 4.061675369094350022e-15
3.885233644538994213e+03 4.038200612884210279e-15
3.888040943607996269e+03 4.123549773135626413e-15
3.890848242677007875e+03 3.753172514028197268e-15
3.893655541746019480e+03 3.737056938744287844e-15
3.896462840815021536e+03 4.109186289489554829e-15
3.899270139884033142e+03 4.284829478330109206e-15
3.902077438953034743e+03 4.392976129909085112e-15
3.904884738022046804e+03 4.175935237246942336e-15
3.907692037091058410e+03 4.064850925407001350e-15
3.910499336160060011e+03 4.191748782549331562e-15
3.913306635229072072e+03 4.245784127557518002e-15
3.916113934298083677e+03 4.194408783701265628e-15
3.918921233367085279e+03 4.014567016425910872e-15
3.921728532436097339e+03 3.818371543699485764e-15
3.924535831505099395e+03 3.966467620332442133e-15
3.927343130574110546e+03 4.118847610434527365e-15
3.930150429643122607e+03 4.181648596425776033e-15
3.932957728712124663e+03 4.697567783883910059e-15
3.935765027781136268e+03 3.649790530485313139e-15
3.938572326850147874e+03 4.365504283989758353e-15
3.941379625919149930e+03 4.112195268057005720e-15
3.944186924988161536e+03 4.290106511553624917e-15
3.946994224057163592e+03 4.136488298737854699e-15
3.949801523126175198e+03 4.111047956957747652e-15
3.952608822195186804e+03 4.433458725839415347e-15
3.955416121264188860e+03 4.592158958586911338e-15
3.958223420333200465e+03 4.499863560037554380e-15
3.961030719402212071e+03 3.911652636954735682e-15
3.963838018471213672e+03 4.307098593566663768e-15
3.966645317540225733e+03 4.005716399311590862e-15
3.969452616609227334e+03 4.138112425248858856e-15
3.972259915678238940e+03 3.787954441313635181e-15
3.975067214747251001e+03 4.839807367589890827e-15
3.977874513816252602e+03 3.712353613815148083e-15
3.980681812885264208e+03 3.696537191114029788e-15
3.983489111954266264e+03 4.015913772946262482e-15
3.986296411023277869e+03 4.349244162631304405e-15
3.989103710092289475e+03 3.968898972466523159e-15
3.991911009161291531e+03 4.133746071904839242e-15
3.994718308230303137e+03 3.565110158530874393e-15
3.997525607299314743e+03 4.163899259792382668e-15
4.000332906368316799e+03 3.825240238081921556e-15
4.003140205437328405e+03 3.397205878314803571e-15
4.005947504506330006e+03 4.147888801701990139e-15
4.008754803575342066e+03 3.574765979034520474e-15
4.011562102644353672e+03 3.838408644793217699e-15
4.014369401713355273e+03 4.146036454449876473e-15
4.017176700782367334e+03 3.705247898868467770e-15
4.019983999851378940e+03 3.953842449100857053e-15
4.022791298920380541e+03 3.480173713309062478e-15
4.025598597989392601e+03 3.853639108208857593e-15
4.028405897058404207e+03 3.625006763085738196e-15
4.031213196127406263e+03 3.595298237709811548e-15
4.034020495196417869e+03 3.362085539373319217e-15
4.036827794265419925e+03 3.796363991562856609e-15
4.039635093334431531e+03 3.403821286949263784e-15
4.042442392403442682e+03 3.524391430579549091e-15
4.045249691472444738e+03 3.859247831246178700e-15
4.048056990541457253e+03 3.579604193779440547e-15
4.050864289610458854e+03 3.902738110580758150e-15
4.053671588679470460e+03 3.687518959870485412e-15
4.056478887748482066e+03 3.578782736937665282e-15
4.059286186817483667e+03 3.589788777896905232e-15
4.062093485886495273e+03 3.894710447799237870e-15
4.064900784955507788e+03 3.882668041124529896e-15
4.067708084024509390e+03 3.657605196642098347e-15
4.070515383093520995e+03 3.745999747902757053e-15
4.073322682162532601e+03 3.807733150941996432e-15
4.076129981231534202e+03 3.806928850066151436e-15
4.078937280300545808e+03 3.793900439367692780e-15
4.081744579369548319e+03 3.275567236092781599e-15
4.084551878438559925e+03 3.260528763456226402e-15
4.087359177507571530e+03 3.464068219392556027e-15
4.090166476576573132e+03 3.793837783817491723e-15
4.092973775645584738e+03 3.476124277034292996e-15
4.095781074714586339e+03 3.738990320322919799e-15
4.098588373783599309e+03 3.809699021911318996e-15
4.101395672852610915e+03 3.638937937028528502e-15
4.104202971921612516e+03 3.320934734736496045e-15
4.107010270990624122e+03 3.351629766959309248e-15
4.109817570059635727e+03 3.535849898655155525e-15
4.112624869128637329e+03 3.725127429679414340e-15
4.115432168197649844e+03 3.471901707439465931e-15
4.118239467266651445e+03 3.645905578483093963e-15
4.121046766335663051e+03 3.486766323198318929e-15
4.123854065404674657e+03 3.519089811295573274e-15
4.126661364473676258e+03 3.438937717854524191e-15
4.129468663542687864e+03 3.350720426288437510e-15
4.132275962611690375e+03 3.384853198388600518e-15
4.135083261680701980e+03 3.309949298385459489e-15
4.137890560749713586e+03 3.507601965918081530e-15
4.140697859818715187e+03 3.512125627984702701e-15
4.143505158887726793e+03 3.535630725488757403e-15
4.146312457956738399e+03 3.329983405563220954e-15
4.149119757025740000e+03 3.893529860316735550e-15
4.151927056094752515e+03 3.458279883016168534e-15
4.154734355163754117e+03 3.310573283177490975e-15
4.157541654232765723e+03 3.282635100127693038e-15
4.160348953301777328e+03 3.190473619728070665e-15
4.163156252370778930e+03 3.517826949766537767e-15
4.165963551439790535e+03 3.311731935400231659e-15
4.168770850508793046e+03 3.707522542603484232e-15
4.171578149577804652e+03 3.041963753664564931e-15
4.174385448646816258e+03 2.956340479766110773e-15
4.177192747715827863e+03 3.453081790080807921e-15
4.180000046784829465e+03 3.447893039784435423e-15
4.182807345853841070e+03 3.627012404389882456e-15
4.185614644922843581e+03 3.676133656978904294e-15
4.188421943991855187e+03 3.272659525229059076e-15
4.191229243060866793e+03 3.277708316201975207e-15
4.194036542129868394e+03 2.875598636309585894e-15
4.196843841198880000e+03 3.307722713616518167e-15
4.199651140267881601e+03 3.586672694163972184e-15
4.202458439336894116e+03 3.280059708476296572e-15
4.205265738405905722e+03 3.264900205223757067e-15
4.208073037474907323e+03 3.344909486068559672e-15
4.210880336543918929e+03 3.488057421740086931e-15
4.213687635612930535e+03 3.225907914381482932e-15
4.216494934681932136e+03 3.310442193392520194e-15
4.219302233750944652e+03 3.005443355199907578e-15
4.222109532819946253e+03 3.232195249942157178e-15
4.224916831888957859e+03 3.392779963330249565e-15
4.227724130957969464e+03 3.324832100095901079e-15
4.230531430026971066e+03 3.261702594705278859e-15
4.233338729095982671e+03 3.151929564095661298e-15
4.236146028164985182e+03 3.183837786134572971e-15
4.238953327233996788e+03 3.256663510809668797e-15
4.241760626303008394e+03 2.975654332683614627e-15
4.244567925372009995e+03 3.656402067516543237e-15
4.247375224441021601e+03 3.210000232733989609e-15
4.250182523510033207e+03 3.130633073958631414e-15
4.252989822579034808e+03 3.096307771046193273e-15
4.255797121648047323e+03 3.098317551009077217e-15
4.258604420717048924e+03 3.217752115183036130e-15
4.261411719786060530e+03 3.221687693744713761e-15
4.264219018855072136e+03 3.303447628944356690e-15
4.267026317924073737e+03 3.007385095055607436e-15
4.269833616993085343e+03 3.243568701565294693e-15
4.272640916062097858e+03 3.072005318534017627e-15
4.275448215131100369e+03 3.547341694242003931e-15
4.278255514200111065e+03 3.242359213901789892e-15
4.281062813269122671e+03 3.207604135937652243e-15
4.283870112338125182e+03 3.457858011609807257e-15
4.286677411407135878e+03 3.389855754666672938e-15
4.289484710476139298e+03 3.319286297134245253e-15
4.292292009545150904e+03 3.322478035810537877e-15
4.295099308614162510e+03 3.300750048266548599e-15
4.297906607683164111e+03 3.509258499949693183e-15
4.300713906752175717e+03 3.506569746063119195e-15
4.303521205821177318e+03 3.341420649634963345e-15
4.306328504890189834e+03 3.313184284300725637e-15
4.309135803959201439e+03 3.613520774590135733e-15
4.311943103028203041e+03 3.240980453321619909e-15
4.314750402097214646e+03 3.269105948212635174e-15
4.317557701166226252e+03 3.413289043813586397e-15
4.320365000235227853e+03 3.294363961324417221e-15
4.323172299304240369e+03 3.115435787388249140e-15
4.325979598373241970e+03 3.212153936788206490e-15
4.328786897442253576e+03 3.174281051527554782e-15
4.331594196511265181e+03 3.022543218210059831e-15
4.334401495580266783e+03 3.301527218146804347e-15
4.337208794649278389e+03 2.944151951098106578e-15
4.340016093718290904e+03 3.059562827703861622e-15
4.342823392787292505e+03 2.962881664912277714e-15
4.345630691856304111e+03 3.235632043225297361e-15
4.348437990925315717e+03 3.185742845703572670e-15
4.351245289994317318e+03 3.158561092417863402e-15
4.354052589063328924e+03 3.186756104232531079e-15
4.356859888132331434e+03 3.148114757582115019e-15
4.359667187201343040e+03 3.106984820419743590e-15
4.362474486270354646e+03 3.258621113726192654e-15
4.365281785339356247e+03 3.030321373887764552e-15
4.368089084408367853e+03 3.184213884196767446e-15
4.370896383477369454e+03 3.082132293948653352e-15
4.373703682546381060e+03 3.224273844068905430e-15
4.376510981615393575e+03 2.872417673793788157e-15
4.379318280684395177e+03 3.027015628499199255e-15
4.382125579753406782e+03 3.067626287878015826e-15
4.384932878822408384e+03 2.914416147631052316e-15
4.387740177891419989e+03 2.984165632389393153e-15
4.390547476960431595e+03 3.068811444039974423e-15
4.393354776029434106e+03 2.819372014677796794e-15
4.396162075098445712e+03 3.015522399150050990e-15
4.398969374167457318e+03 2.926494526642002462e-15
4.401776673236458919e+03 3.038093319410136184e-15
4.404583972305470525e+03 2.965198649251578461e-15
4.407391271374472126e+03 2.906487486833577092e-15
4.410198570443484641e+03 3.053276978432445756e-15
4.413005869512496247e+03 2.840859273877251262e-15
4.415813168581497848e+03 2.975858588723491375e-15
4.418620467650509454e+03 2.878844099549187398e-15
4.421427766719521060e+03 3.060130786908712607e-15
4.424235065788522661e+03 3.046176549605272107e-15
4.427042364857535176e+03 2.794256020010845750e-15
4.429849663926546782e+03 2.926816949526564196e-15
4.432656962995548383e+03 3.234895858841931408e-15
4.435464262064559989e+03 3.120398268800100651e-15
4.438271561133561590e+03 3.198728752802558569e-15
4.441078860202573196e+03 3.060300298353846474e-15
4.443886159271585711e+03 2.913357079339172212e-15
4.446693458340587313e+03 2.882799510573033210e-15
4.449500757409598918e+03 2.922966768019691738e-15
4.452308056478600520e+03 2.986018442469152618e-15
4.455115355547612126e+03 3.081053106619974458e-15
4.457922654616623731e+03 3.029679514802140320e-15
4.460729953685626242e+03 2.689564402613908222e-15
4.463537252754637848e+03 2.728069753545367527e-15
4.466344551823649454e+03 2.821659569908579955e-15
4.469151850892651055e+03 2.716261297817410262e-15
4.471959149961662661e+03 2.822823838430734072e-15
4.474766449030665171e+03 3.152306961169378509e-15
4.477573748099675868e+03 2.910568799178028334e-15
4.480381047168688383e+03 2.988301274315395968e-15
4.483188346237690894e+03 2.940917802116885828e-15
4.485995645306702500e+03 2.971601219813014905e-15
4.488802944375713196e+03 2.747567827601525404e-15
4.491610243444715707e+03 2.989919689023880807e-15
4.494417542513727312e+03 2.815039851295585424e-15
4.497224841582729823e+03 2.805324260882677784e-15
4.500032140651741429e+03 3.058175176169061893e-15
4.502839439720753035e+03 2.859659351421169333e-15
4.505646738789754636e+03 2.563383793039242794e-15
4.508454037858766242e+03 2.893751918618080748e-15
4.511261336927767843e+03 2.799698729844093423e-15
4.514068635996780358e+03 2.951189783844830919e-15
4.516875935065791964e+03 2.763709774035597958e-15
4.519683234134793565e+03 2.820508705941133926e-15
4.522490533203805171e+03 3.002448986429263604e-15
4.525297832272816777e+03 2.764653709095129004e-15
4.528105131341818378e+03 3.009082542931259128e-15
4.530912430410830893e+03 2.636167201736760222e-15
4.533719729479832495e+03 2.849971982452619910e-15
4.536527028548844100e+03 2.982160790710159193e-15
4.539334327617855706e+03 2.840737439333798047e-15
4.542141626686857308e+03 2.782097655490275883e-15
4.544948925755868913e+03 2.822209178910660310e-15
4.547756224824881429e+03 2.768844643479890866e-15
4.550563523893883030e+03 3.121332951905391792e-15
4.553370822962894636e+03 2.910331826782023934e-15
4.556178122031906241e+03 2.792369787750126584e-15
4.558985421100907843e+03 2.769561364303298691e-15
4.561792720169919448e+03 2.766508115911994211e-15
4.564600019238921959e+03 2.732651170198226277e-15
4.567407318307933565e+03 2.672589087527363291e-15
4.570214617376945171e+03 2.689913021051676433e-15
4.573021916445946772e+03 2.683119747495414104e-15
4.575829215514958378e+03 2.686886101499973331e-15
4.578636514583959979e+03 2.675757102654145044e-15
4.581443813652972494e+03 2.709335835294603579e-15
4.584251112721984100e+03 2.903220858925349494e-15
4.587058411790985701e+03 2.590165231903419712e-15
4.589865710859997307e+03 2.760175639155517116e-15
4.592673009929008913e+03 2.819047452343959753e-15
4.595480308998010514e+03 2.628877106324809022e-15
4.598287608067022120e+03 2.668086178867996661e-15
4.601094907136024631e+03 2.676845334811280562e-15
4.603902206205036236e+03 2.518305226829874261e-15
4.606709505274047842e+03 2.513306961386766556e-15
4.609516804343049444e+03 2.596915337955192122e-15
4.612324103412061049e+03 2.795453305592701069e-15
4.615131402481072655e+03 2.745623016011601385e-15
4.617938701550075166e+03 2.718691158187091730e-15
4.620746000619086772e+03 2.613330368925600378e-15
4.623553299688088373e+03 2.662345207952933203e-15
4.626360598757099979e+03 2.718457065914723403e-15
4.629167897826111584e+03 2.821118925061097053e-15
4.631975196895113186e+03 2.809884976000216569e-15
4.634782495964125701e+03 2.522419490644176486e-15
4.637589795033127302e+03 2.128938631487613866e-15
4.640397094102138908e+03 1.824667845708059184e-15
4.643204393171150514e+03 1.935314797493027465e-15
4.646011692240152115e+03 1.790558699345425593e-15
4.648818991309163721e+03 2.238241359211625833e-15
4.651626290378176236e+03 2.543671930672162959e-15
4.654433589447177837e+03 2.879855143934651539e-15
4.657240888516189443e+03 2.361928628937457958e-15
4.660048187585191044e+03 2.725006038025216493e-15
4.662855486654202650e+03 2.824487929252025606e-15
4.665662785723214256e+03 2.646978704920948749e-15
4.668470084792216767e+03 2.799823966416059640e-15
4.671277383861228373e+03 2.516880418617846580e-15
4.674084682930230883e+03 2.612204861503838714e-15
4.676891981999242489e+03 2.768460250601074913e-15
4.679699281068253185e+03 2.533226712474411469e-15
4.682506580137255696e+03 2.519182992121832209e-15
4.685313879206268211e+03 2.359482759460480011e-15
4.688121178275278908e+03 2.369622818053517982e-15
4.690928477344281418e+03 2.395269848281339508e-15
4.693735776413293024e+03 2.510455230828790524e-15
4.696543075482294626e+03 2.408245127442634158e-15
4.699350374551306231e+03 2.421608394982083995e-15
4.702157673620318747e+03 2.663113853663227169e-15
4.704964972689320348e+03 2.416852315606177871e-15
4.707772271758331954e+03 2.514767570469425962e-15
4.710579570827343559e+03 2.448381796334953644e-15
4.713386869896345161e+03 2.327732971402095654e-15
4.716194168965356766e+03 2.383499143036027764e-15
4.719001468034368372e+03 2.426818153673905684e-15
4.721808767103370883e+03 2.539793710057386398e-15
4.724616066172382489e+03 2.448136319285105701e-15
4.727423365241384090e+03 2.460220691302365813e-15
4.730230664310395696e+03 2.467477958307349424e-15
4.733037963379407302e+03 2.325079349771810964e-15
4.735845262448408903e+03 2.487775818674342846e-15
4.738652561517421418e+03 2.568895375744244941e-15
4.741459860586433024e+03 2.324829602604810451e-15
4.744267159655434625e+03 2.400944166979977330e-15
4.747074458724446231e+03 2.373567587328749807e-15
4.749881757793447832e+03 2.349565392359624645e-15
4.752689056862459438e+03 2.353794203809638837e-15
4.755496355931471953e+03 2.450613778428983810e-15
4.758303655000473555e+03 2.486103432096270535e-15
4.761110954069485160e+03 2.433813858155183786e-15
4.763918253138496766e+03 2.302551209009590747e-15
4.766725552207498367e+03 2.480127815979239006e-15
4.769532851276509973e+03 2.315205387280370522e-15
4.772340150345512484e+03 2.481931977926538788e-15
4.775147449414524090e+03 2.420878956639349790e-15
4.777954748483535695e+03 2.402473617385953893e-15
4.780762047552537297e+03 2.571991683666638802e-15
4.783569346621548902e+03 2.487517562887641007e-15
4.786376645690560508e+03 2.522287976348158337e-15
4.789183944759563019e+03 2.495180116009121153e-15
4.791991243828574625e+03 2.666635396378438112e-15
4.794798542897576226e+03 2.468111579546697151e-15
4.797605841966587832e+03 2.633007464314575943e-15
4.800413141035599438e+03 2.509192996308210152e-15
4.803220440104601039e+03 2.502805303143682686e-15
4.806027739173613554e+03 2.701855066810349189e-15
4.808835038242615155e+03 2.551350308965870285e-15
4.811642337311626761e+03 2.553408255829043636e-15
4.814449636380638367e+03 2.480683646840808939e-15
4.817256935449639968e+03 2.394174797379810272e-15
4.820064234518651574e+03 2.660140755048621969e-15
4.822871533587663180e+03 2.262804865547411014e-15
4.825678832656665691e+03 2.486878587264750783e-15
4.828486131725677296e+03 2.532391313240391987e-15
4.831293430794688902e+03 2.445361119395889289e-15
4.834100729863690503e+03 2.651782064756764495e-15
4.836908028932702109e+03 2.568088071202049915e-15
4.839715328001703710e+03 2.548570650348484232e-15
4.842522627070716226e+03 2.577905834103867497e-15
4.845329926139727831e+03 2.563017394475456071e-15
4.848137225208729433e+03 2.497739298866494407e-15
4.850944524277741039e+03 2.511766157953317036e-15
4.853751823346742640e+03 2.503559817445786750e-15
4.856559122415754246e+03 2.639716942504411690e-15
4.859366421484766761e+03 2.422269846406465475e-15
4.862173720553768362e+03 2.423546296767903537e-15
4.864981019622779968e+03 2.494287612522578170e-15
4.867788318691791574e+03 2.406816634054467122e-15
4.870595617760793175e+03 2.494663039569460266e-15
4.873402916829804781e+03 2.543751058046386140e-15
4.876210215898808201e+03 2.365433994827339186e-15
4.879017514967819807e+03 2.240066414357735075e-15
4.881824814036830503e+03 2.384047010562207660e-15
4.884632113105833014e+03 2.495538038084358456e-15
4.887439412174844620e+03 2.497226314659576174e-15
4.890246711243855316e+03 2.484988054212888523e-15
4.893054010312858736e+03 2.556224063526356562e-15
4.895861309381870342e+03 2.520263328946389730e-15
4.898668608450871943e+03 2.313004274879238742e-15
4.901475907519883549e+03 2.221456362054349869e-15
4.904283206588895155e+03 2.414901351911947590e-15
4.907090505657896756e+03 2.506101923851222772e-15
4.909897804726909271e+03 2.390539907978301361e-15
4.912705103795910873e+03 2.300345601290102730e-15
4.915512402864922478e+03 2.282796048408952218e-15
4.918319701933934084e+03 2.377613325845986847e-15
4.921127001002935685e+03 2.422115454225273147e-15
4.923934300071947291e+03 2.273850943127951709e-15
4.926741599140959806e+03 2.394546360412606295e-15
4.929548898209961408e+03 2.389973002539971102e-15
4.932356197278973013e+03 2.423733799136688915e-15
4.935163496347984619e+03 2.292483700915472542e-15
4.937970795416986221e+03 2.253458076303654660e-15
4.940778094485997826e+03 2.320855154328915726e-15
4.943585393555009432e+03 2.198822083309428601e-15
4.946392692624011943e+03 2.333571808153209806e-15
4.949199991693023549e+03 2.377395430486578450e-15
4.952007290762025150e+03 2.288836898343934144e-15
4.954814589831036756e+03 2.283931311501881689e-15
4.957621888900048361e+03 2.404452308151124441e-15
4.960429187969049963e+03 2.413349917872485599e-15
4.963236487038062478e+03 2.280787735782624313e-15
4.966043786107074084e+03 2.377560452449926897e-15
4.968851085176075685e+03 2.196179147813185942e-15
4.971658384245087291e+03 2.148262419627198815e-15
4.974465683314088892e+03 2.373120376725776927e-15
4.977272982383100498e+03 2.341232072777737813e-15
4.980080281452113013e+03 2.388821617948586678e-15
4.982887580521114614e+03 2.289106786333092122e-15
4.985694879590126220e+03 2.375974948085878048e-15
4.988502178659127821e+03 2.355045209687965628e-15
4.991309477728139427e+03 2.344586128806871161e-15
4.994116776797151033e+03 2.118252812970750322e-15
4.996924075866153544e+03 2.190709369567440122e-15
