 
3624.2883 0.0 3.523049E-18 9.0322584E-17
3629.81 0.0 3.5658735E-18 9.292925E-17
3635.3315 0.0 3.671239E-18 9.367788E-17
3640.8533 0.0 3.7500547E-18 1.04242274E-16
3646.375 0.0 3.8063543E-18 9.9567585E-17
3651.8965 6.816894E-18 3.69563E-18 1.0036046E-16
3657.4182 1.6883158E-17 3.6721914E-18 9.064292E-17
3662.94 1.1989863E-17 3.5451406E-18 8.90479E-17
3668.4617 1.7774975E-17 3.6439854E-18 9.6116574E-17
3673.9832 1.920657E-17 3.572304E-18 9.311171E-17
3679.505 1.3457032E-17 3.4756314E-18 9.5127445E-17
3685.0266 1.9122882E-17 3.4312552E-18 8.99549E-17
3690.5483 1.4018868E-17 3.2893912E-18 8.76091E-17
3696.0698 1.2969537E-17 3.260612E-18 9.1298505E-17
3701.5916 -1.3714645E-18 3.1358876E-18 9.8257E-17
3707.1133 1.6574904E-17 3.2104226E-18 9.458686E-17
3712.6348 3.1924192E-17 3.326195E-18 9.735917E-17
3718.1565 6.4249606E-17 3.708905E-18 1.1592056E-16
3723.6782 6.816686E-17 3.7539983E-18 1.2638045E-16
3729.2 6.9212233E-17 3.602889E-18 1.1224315E-16
3734.7214 3.972923E-17 3.140258E-18 9.354711E-17
3740.2432 1.9556783E-17 2.7835126E-18 8.10478E-17
3745.765 2.0075453E-17 2.7309207E-18 8.012693E-17
3751.2866 1.5735587E-17 2.8815546E-18 7.9068514E-17
3756.808 2.8180095E-17 2.6990351E-18 7.907026E-17
3762.3298 2.2106564E-17 2.5974743E-18 8.022301E-17
3767.8516 2.3560728E-17 2.5598212E-18 7.891604E-17
3773.373 1.4213335E-17 2.461244E-18 8.256317E-17
3778.8948 1.6643923E-17 2.4453397E-18 8.237131E-17
3784.4165 2.161395E-17 2.3739995E-18 7.2994236E-17
3789.9382 1.5520583E-17 2.312691E-18 7.704709E-17
3795.4597 1.3248578E-17 2.2672779E-18 7.706495E-17
3800.9814 1.3085535E-17 2.2039733E-18 7.3742913E-17
3806.5032 1.0931766E-17 2.148121E-18 7.28848E-17
3812.025 1.5198284E-17 2.4590169E-18 7.15254E-17
3817.5464 1.51103E-17 2.3974118E-18 6.801431E-17
3823.068 1.0493686E-17 2.3776939E-18 7.3438385E-17
3828.5898 1.1058167E-17 2.3152818E-18 6.887514E-17
3834.1116 1.4503406E-17 2.3584119E-18 7.176167E-17
3839.633 1.3666764E-17 2.2813362E-18 6.7609826E-17
3845.1548 1.9701823E-17 2.3445403E-18 6.990031E-17
3850.6765 1.3570693E-17 2.2724645E-18 7.0774414E-17
3856.198 2.640403E-17 2.3039495E-18 6.199693E-17
3861.7197 2.5716564E-17 2.3345217E-18 6.789779E-17
3867.2415 1.1099497E-17 2.2277574E-18 7.3731816E-17
3872.7632 1.8040506E-17 2.232946E-18 6.8738464E-17
3878.2847 8.32776E-18 2.1517087E-18 7.195177E-17
3883.8064 6.6285643E-18 2.1360949E-18 7.336506E-17
3889.3281 1.110046E-17 2.1725394E-18 7.372495E-17
3894.8499 8.922655E-18 2.1618372E-18 7.6526714E-17
3900.3713 9.516604E-18 2.1218295E-18 7.312714E-17
3905.893 6.0399033E-18 2.0782202E-18 7.324144E-17
3911.4148 1.1497514E-17 2.0282835E-18 6.29519E-17
3916.9363 1.167335E-17 1.9866542E-18 5.99851E-17
3922.458 1.0341057E-17 1.9691254E-18 6.025554E-17
3927.9797 9.177368E-18 2.0186698E-18 6.8055094E-17
3933.5015 1.348701E-17 2.0652237E-18 6.954293E-17
3939.023 1.2898704E-17 2.0785922E-18 7.297517E-17
3944.5447 1.3287436E-17 2.0257293E-18 6.8724184E-17
3950.0664 1.6481785E-17 1.9680246E-18 5.981259E-17
3955.5881 1.9799961E-17 1.9681712E-18 5.754609E-17
3961.1096 2.7358825E-17 2.0833948E-18 6.3469886E-17
3966.6313 3.6194075E-17 2.1667992E-18 6.519744E-17
3972.153 4.112231E-17 2.277629E-18 7.538374E-17
3977.6746 4.7026978E-17 2.3501537E-18 8.073497E-17
3983.1963 5.5977125E-17 2.3877261E-18 7.716208E-17
3988.718 5.7243803E-17 2.3975115E-18 7.9253855E-17
3994.2397 5.531699E-17 2.3907048E-18 8.1888995E-17
3999.7612 5.552125E-17 2.4035974E-18 8.553928E-17
4005.283 4.9183656E-17 2.354903E-18 8.73682E-17
4010.8047 4.752522E-17 2.3030931E-18 8.3695617E-17
4016.3264 4.0126455E-17 2.2434513E-18 8.5425675E-17
4021.848 3.5617464E-17 2.1788791E-18 8.3552203E-17
4027.3696 3.621037E-17 2.1592384E-18 8.156315E-17
4032.8914 3.3333936E-17 2.1210925E-18 8.1576545E-17
4038.413 3.80136E-17 2.15463E-18 8.2142244E-17
4043.9346 2.1117727E-17 2.0688085E-18 9.246234E-17
4049.4563 1.8660985E-17 2.064057E-18 9.5418156E-17
4054.978 3.033561E-17 2.0675228E-18 8.306002E-17
4060.4995 3.7894037E-17 2.0778318E-18 7.6734276E-17
4066.0212 3.9005427E-17 2.1095786E-18 8.13234E-17
4071.543 3.9030544E-17 2.1319344E-18 8.6006594E-17
4077.0647 3.3369177E-17 2.0592703E-18 8.369636E-17
4082.5862 2.7406107E-17 1.945562E-18 7.621136E-17
4088.108 1.6969809E-17 1.8280454E-18 7.465788E-17
4093.6296 1.5748222E-17 1.8006616E-18 7.3990446E-17
4099.1514 2.3419583E-17 1.8770591E-18 7.527177E-17
4104.673 3.790309E-17 1.9955925E-18 7.533955E-17
4110.1943 4.154221E-17 2.0358321E-18 7.7774314E-17
4115.7163 4.405426E-17 2.0453424E-18 7.708597E-17
4121.238 3.8824142E-17 2.0236134E-18 8.0246446E-17
4126.76 4.9900316E-17 2.0761073E-18 7.5773456E-17
4132.2812 5.0323498E-17 2.076623E-18 7.6395774E-17
4137.8027 4.7093295E-17 2.1051132E-18 7.855912E-17
4143.3247 4.8018797E-17 2.1020028E-18 7.7532195E-17
4148.846 4.3012376E-17 2.091687E-18 8.3043534E-17
4154.3677 4.5194737E-17 2.0702875E-18 7.825811E-17
4159.8896 4.4247072E-17 2.0604234E-18 7.825268E-17
4165.411 4.550925E-17 2.0535538E-18 7.7401963E-17
4170.933 3.9442748E-17 2.0056638E-18 7.8401085E-17
4176.4546 4.529506E-17 2.0217572E-18 7.408606E-17
4181.976 5.2433123E-17 2.075304E-18 7.421947E-17
4187.498 5.2779215E-17 2.0685237E-18 7.339238E-17
4193.0195 4.0196286E-17 1.976341E-18 7.5492976E-17
4198.541 3.2860954E-17 1.8946547E-18 7.3234806E-17
4204.063 3.0036255E-17 1.849818E-18 7.093054E-17
4209.5845 2.1078063E-17 1.7692655E-18 7.151438E-17
4215.106 2.076319E-17 1.7600091E-18 7.113398E-17
4220.628 2.4331023E-17 1.777576E-18 6.940035E-17
4226.1494 2.8793337E-17 1.8209072E-18 7.0419044E-17
4231.6714 3.6139094E-17 1.8651411E-18 6.794678E-17
4237.193 3.694376E-17 1.9088258E-18 7.3931616E-17
4242.7144 4.6465547E-17 1.958335E-18 7.0125083E-17
4248.2363 6.085674E-17 2.0532989E-18 6.808809E-17
4253.758 7.218354E-17 2.118349E-18 6.5814784E-17
4259.2793 6.934672E-17 2.1184875E-18 7.00098E-17
4264.8013 6.841153E-17 2.098136E-18 6.831655E-17
4270.3228 6.042754E-17 2.0262215E-18 6.668702E-17
4275.844 5.379663E-17 1.9638595E-18 6.55411E-17
4281.366 4.1367203E-17 1.863549E-18 6.6579304E-17
4286.8877 3.835162E-17 1.8086701E-18 6.271422E-17
4292.4097 3.701929E-17 1.792411E-18 6.252656E-17
4297.931 3.5569365E-17 1.7785248E-18 6.28205E-17
4303.4526 4.111327E-17 1.8298538E-18 6.403021E-17
4308.9746 3.8256375E-17 1.8113926E-18 6.522642E-17
4314.496 3.391663E-17 1.7835309E-18 6.702735E-17
4320.0176 2.4246414E-17 1.6858754E-18 6.593059E-17
4325.5396 1.8586183E-17 1.6340789E-18 6.6570166E-17
4331.061 1.2213377E-17 1.5734768E-18 6.7405214E-17
4336.5825 2.1836349E-17 1.6455333E-18 6.520929E-17
4342.1045 3.7914747E-17 1.8004512E-18 6.727859E-17
4347.626 4.83787E-17 1.9110995E-18 7.19959E-17
4353.148 6.6264486E-17 2.0305005E-18 7.016222E-17
4358.6694 7.917255E-17 2.100078E-18 6.673686E-17
4364.191 8.283193E-17 2.1371365E-18 6.944931E-17
4369.713 8.1732585E-17 2.1202788E-18 6.8396984E-17
4375.2344 6.7477517E-17 2.0195203E-18 6.8716236E-17
4380.756 5.949223E-17 1.933418E-18 6.4661675E-17
4386.278 4.4806296E-17 1.837751E-18 6.8330684E-17
4391.7993 4.2884027E-17 1.8146285E-18 6.752924E-17
4397.321 4.4897713E-17 1.847817E-18 7.013726E-17
4402.843 5.4603532E-17 1.9138374E-18 6.901655E-17
4408.3643 6.10428E-17 2.005811E-18 7.3189834E-17
4413.886 6.610686E-17 2.0002228E-18 7.030136E-17
4419.4077 7.575172E-17 2.064972E-18 7.0428904E-17
4424.929 7.521874E-17 2.0617944E-18 7.08489E-17
4430.451 6.817286E-17 2.0206788E-18 7.3082585E-17
4435.9727 5.928334E-17 1.9326792E-18 6.9498385E-17
4441.494 5.4898644E-17 1.8917666E-18 6.905825E-17
4447.016 5.285708E-17 1.8739911E-18 6.887643E-17
4452.5376 5.830202E-17 1.9030986E-18 6.736821E-17
4458.059 5.5627585E-17 1.8965769E-18 7.007861E-17
4463.581 6.2570847E-17 1.927032E-18 6.7173895E-17
4469.1025 6.561356E-17 1.9631399E-18 6.998429E-17
4474.6245 7.747562E-17 2.0330567E-18 6.7262946E-17
4480.146 8.340603E-17 2.0859779E-18 6.9969686E-17
4485.6675 8.2285327E-17 2.0722661E-18 6.929312E-17
4491.1895 7.273863E-17 2.004052E-18 6.9223443E-17
4496.711 5.7126185E-17 1.9248385E-18 7.275945E-17
4502.2324 5.695075E-17 1.9220238E-18 7.286762E-17
4507.7544 6.203376E-17 1.9411193E-18 7.0081647E-17
4513.276 5.952506E-17 1.915877E-18 6.93597E-17
4518.7974 5.6912865E-17 1.8836003E-18 6.7827864E-17
4524.3193 5.2575037E-17 1.8673427E-18 7.0788264E-17
4529.841 4.6175376E-17 1.8205821E-18 7.245486E-17
4535.363 5.1931236E-17 1.845744E-18 6.946285E-17
4540.8843 5.104796E-17 1.84283E-18 7.058964E-17
4546.406 4.7428667E-17 1.7870896E-18 6.6201415E-17
4551.9277 4.819776E-17 1.8122264E-18 6.995833E-17
4557.449 5.230798E-17 1.8316668E-18 6.777292E-17
4562.9707 5.4835692E-17 1.8343142E-18 6.527635E-17
4568.4927 6.534475E-17 1.9251148E-18 6.784679E-17
4574.014 8.632377E-17 2.064181E-18 6.704804E-17
4579.536 8.664045E-17 2.063059E-18 6.668203E-17
4585.0576 7.9427246E-17 2.0179516E-18 6.7626594E-17
4590.579 8.007792E-17 2.0254845E-18 6.840738E-17
4596.101 8.744541E-17 2.0511792E-18 6.426561E-17
4601.6226 8.4125115E-17 2.049015E-18 6.831495E-17
4607.144 7.986695E-17 2.0288617E-18 7.018981E-17
4612.666 6.989389E-17 1.9501269E-18 6.8576555E-17
4618.1875 6.265847E-17 1.8765204E-18 6.519681E-17
