"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7491","2013-10-08 10:48:25.00","2456573.9502894","","ANU-2.3m","WiFeS","Childress","Childress","PESSTO","Y","PESSTO","","2013fs_2013-10-08_10-48-25_ANU-2.3m_WiFeS_PESSTO_0.dat","2013fs_2013-10-08_10-48-25_ANU-2.3m_WiFeS_PESSTO_0.fits","Object","High","","Air","Angstrom","1","Other","","1199","0","","1.451","RT560","","R3000","","5400","9565.947265625","1.2374928126445","Childress et al. 2016","2016PASA...33...55C","WiFeS DR1 Spectra; obtained from Mike Childress. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7509","2013-10-10 01:01:28.00","2456575.5426852","","ESO-NTT","EFOSC2-NTT","INSERRA,CHEN","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-10-10_01-01-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-10-10_01-01-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","1500","1","","","","Gr#11","","","3347.51212382","7472.1457026","4.0319574048859","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7553","2013-10-11 04:48:12.00","2456576.7001389","","Keck2","DEIMOS","S. Tang","Y. Cao","iPTF","Y","iPTF","","SN2013fs_2013-10-11_04-48-12_Keck2_DEIMOS_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","4550","8998.8636","0.62241509688599","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7554","2013-10-11 09:19:19.00","2456576.8884144","","FTS","FLOYDS-S","D. Sand","I. Arcavi, S. Valenti","iPTF","Y","iPTF","","SN2013fs_2013-10-11_09-19-19_FTS_FLOYDS-S_iPTF_0.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3116.9902","11045.408","1.7179407191546","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7510","2013-10-14 02:17:28.00","2456579.595463","","ESO-NTT","EFOSC2-NTT","Inserra,Chen","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-10-14_02-17-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-10-14_02-17-28_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","7","1","","","","Gr#11","","","3357.99969852","7477.8528254","4.0352670889186","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7558","2013-10-14 21:05:02.00","2456580.3784954","","WHT-4.2m","ISIS","WHT service","K. Maguire","iPTF","Y","iPTF","","SN2013fs_2013-10-14_21-05-02_WHT-4.2m_ISIS_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3200","8493.5998","1.6042868524704","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7511","2013-10-16 01:50:45.00","2456581.5769097","","ESO-NTT","EFOSC2-NTT","Inserra,Chen","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-10-16_01-50-45_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-10-16_01-50-45_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#11","","","3357.72435021","7485.67561984","4.0352005507156","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7512","2013-10-16 02:06:35.00","2456581.5879051","","ESO-NTT","EFOSC2-NTT","Inserra,Chen","Cosimo Inserra","PESSTO-SSDR","Y","PESSTO-SSDR","","SN2013fs_2013-10-16_02-06-35_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.dat","SN2013fs_2013-10-16_02-06-35_ESO-NTT_EFOSC2-NTT_PESSTO-SSDR.fits","Object","High","","Air","Angstrom","1","Other","","900","1","","","","Gr#16","","","6007.7411797","10007.2634127","4.1606983245207","","","As part of the &lt;a href=http://www.eso.org/sci/publications/announcements/sciann15062.html&gt;PESSTO SSDR2&lt;/a&gt; [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
"2317","2013fs","iPTF13dqy","349.9361","10.1846","SN IIP","0.011855","7560","2013-10-17 01:10:33.00","2456582.5489931","","NOT","ALFOSC","A. A. Djupvik","F. Taddia","iPTF","Y","iPTF","","SN2013fs_2013-10-17_01-10-33_NOT_ALFOSC_iPTF.cal","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","3502.345","9118.54","3.1317849193811","Yaron et al. 2017","2017NatPh..13..510Y",""," Migration From WISeREP1.0","2013-11-14 08:06:33"
"2317","2013fs","","349.9361","10.1846","SN IIP","0.011855","7493","2013-10-24 10:47:04.00","2456589.9493519","","ANU-2.3m","WiFeS","Childress","Childress","PESSTO","Y","PESSTO","","2013fs_2013-10-24_10-47-04_ANU-2.3m_WiFeS_PESSTO.dat","2013fs_2013-10-24_10-47-04_ANU-2.3m_WiFeS_PESSTO.fits","Object","High","","Air","Angstrom","1","Other","","1199","0","","1.345","RT560","","B3000","","3500","5699.87109375","0.76768967930034","Childress et al. 2016","2016PASA...33...55C","WiFeS DR1 Spectra; obtained from Mike Childress. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2013-11-04 13:23:53"
