WAVE,FLUX,ERR,SKYBACK
9350.466,7.2891246E-16,1.1038637E-17,6.650712E-17
9357.406,7.2477994E-16,1.1423988E-17,6.745051E-17
9364.347,7.3614013E-16,1.09358075E-17,6.3368077E-17
9371.287,7.9301067E-16,1.10416E-17,5.844564E-17
9378.228,8.078636E-16,1.1066933E-17,5.8276734E-17
9385.168,8.2428164E-16,1.0759469E-17,5.1431695E-17
9392.108,8.580824E-16,1.0637006E-17,4.9732544E-17
9399.049,8.6034486E-16,1.106669E-17,5.3840253E-17
9405.989,8.981481E-16,1.2300029E-17,5.5179392E-17
9412.931,8.7384927E-16,1.1191442E-17,5.0885226E-17
9419.871,8.254844E-16,1.1229778E-17,5.771903E-17
9426.812,8.751281E-16,1.1461111E-17,5.795229E-17
9433.752,8.8611965E-16,1.15400505E-17,5.8743846E-17
9440.692,8.5756845E-16,1.16837905E-17,5.325368E-17
9447.633,8.516701E-16,1.1069664E-17,5.4577046E-17
9454.573,8.2918374E-16,1.1272695E-17,5.7903047E-17
9461.514,8.4207807E-16,1.1013806E-17,5.926951E-17
9468.454,8.1883437E-16,1.0778032E-17,5.345412E-17
9475.395,8.135416E-16,1.0978826E-17,5.36483E-17
9482.335,7.7716845E-16,1.0720656E-17,5.727157E-17
9489.275,7.967408E-16,1.05016055E-17,6.0395534E-17
9496.216,8.0035836E-16,1.0685341E-17,5.4713938E-17
9503.156,7.0934E-16,9.954006E-18,5.1682635E-17
9510.098,7.5191115E-16,1.01806495E-17,4.991231E-17
9517.038,7.58752E-16,1.09204285E-17,5.1177135E-17
9523.979,8.118063E-16,1.0618026E-17,5.0967653E-17
9530.919,8.2634306E-16,1.0633045E-17,5.1935087E-17
9537.859,8.518968E-16,1.0908385E-17,5.004866E-17
9544.8,8.370214E-16,1.1036767E-17,5.205728E-17
9551.74,8.728859E-16,1.1107453E-17,5.356619E-17
9558.681,8.5819414E-16,1.0927534E-17,5.647516E-17
9565.621,8.711234E-16,1.0831873E-17,4.6556875E-17
9572.562,8.6401E-16,1.0767942E-17,4.656873E-17
9579.502,8.0584533E-16,1.01513085E-17,4.8157142E-17
9586.442,7.731737E-16,1.0209301E-17,4.4163044E-17
9593.383,8.0666394E-16,1.0139287E-17,4.6933775E-17
9600.323,7.6586114E-16,9.825383E-18,4.449379E-17
9607.264,7.965863E-16,9.804226E-18,4.660444E-17
9614.205,7.40528E-16,1.0492902E-17,4.5716476E-17
9621.1455,7.7138544E-16,9.612063E-18,4.3957304E-17
9628.086,7.872437E-16,9.720472E-18,4.4136653E-17
9635.026,7.735716E-16,9.66176E-18,4.4459376E-17
9641.967,8.0177386E-16,9.853731E-18,4.402685E-17
9648.907,8.097613E-16,9.862315E-18,4.0058177E-17
9655.848,7.994839E-16,9.533846E-18,4.2851413E-17
9662.788,8.2028873E-16,9.745748E-18,4.3707658E-17
9669.729,8.1091853E-16,9.8833235E-18,4.5171734E-17
9676.669,7.967143E-16,9.474235E-18,4.227917E-17
9683.609,8.116456E-16,9.39229E-18,4.442016E-17
9690.55,8.083918E-16,9.6443635E-18,4.2275348E-17
9697.49,8.116503E-16,9.395386E-18,4.0461397E-17
9704.431,7.97929E-16,9.39073E-18,4.431884E-17
9711.371,7.891863E-16,9.289058E-18,4.0079994E-17
9718.3125,8.2282856E-16,9.51896E-18,3.9764365E-17
9725.253,7.8486893E-16,9.0930244E-18,4.0146913E-17
9732.193,7.841656E-16,9.523222E-18,4.1285954E-17
9739.134,7.904794E-16,9.614552E-18,4.03953E-17
9746.074,7.784358E-16,9.011643E-18,4.02515E-17
9753.015,7.7726893E-16,9.3174766E-18,3.8610233E-17
9759.955,7.91202E-16,9.022518E-18,4.0170875E-17
9766.8955,7.9094793E-16,9.049681E-18,4.1098363E-17
9773.836,7.7887046E-16,9.789228E-18,4.3513522E-17
9780.776,8.1971444E-16,9.071447E-18,4.223261E-17
9787.717,7.775603E-16,9.044769E-18,4.0736164E-17
9794.657,8.0762437E-16,9.0675655E-18,3.9795626E-17
9801.598,7.6987656E-16,8.7402244E-18,4.1717977E-17
9808.538,7.8778045E-16,8.969113E-18,3.912721E-17
9815.4795,7.354172E-16,8.529732E-18,3.9089737E-17
9822.42,7.860683E-16,8.7221266E-18,3.8189774E-17
9829.36,8.074283E-16,8.989148E-18,3.3868083E-17
9836.301,7.487216E-16,8.54702E-18,3.7555535E-17
9843.241,7.734052E-16,8.781261E-18,3.7237094E-17
9850.182,7.579147E-16,8.517536E-18,3.962946E-17
9857.122,7.767322E-16,8.531061E-18,3.8421196E-17
9864.0625,7.9302253E-16,8.606615E-18,3.721151E-17
9871.003,7.725719E-16,8.868453E-18,3.7868137E-17
9877.943,7.806644E-16,8.565606E-18,3.74142E-17
9884.884,7.814254E-16,9.114361E-18,3.4764105E-17
9891.824,7.699817E-16,8.491955E-18,3.7345395E-17
9898.765,7.6605E-16,8.400728E-18,3.6143687E-17
9905.705,7.645995E-16,8.491191E-18,3.585903E-17
9912.6455,7.844986E-16,8.568476E-18,3.6620014E-17
9919.587,7.7608917E-16,8.6489906E-18,3.8316227E-17
9926.527,7.7529545E-16,8.48918E-18,3.950421E-17
9933.468,8.040904E-16,8.805394E-18,3.6526863E-17
9940.408,7.876144E-16,8.615314E-18,4.198509E-17
9947.349,7.362576E-16,8.341676E-18,4.0900514E-17
9954.289,7.834935E-16,8.539869E-18,3.903662E-17
9961.2295,7.977679E-16,8.5762764E-18,3.5729613E-17
9968.17,7.772995E-16,8.439547E-18,3.6639032E-17
