WAVE,FLUX,ERR,SKYBACK
3663.6074,0.0,6.5501442E-18,2.8256482E-16
3669.1313,1.9317465E-17,6.6998553E-18,2.7698838E-16
3674.6555,1.503655E-17,6.647341E-18,2.7746057E-16
3680.1794,1.6842377E-17,6.6433766E-18,2.8358012E-16
3685.7036,8.159858E-18,6.4922424E-18,2.8442395E-16
3691.2275,2.909232E-17,6.7011717E-18,2.948472E-16
3696.7517,2.1100428E-17,6.5891102E-18,2.9819438E-16
3702.2756,7.242711E-18,6.3346186E-18,2.9030612E-16
3707.7998,1.9888405E-17,6.3150637E-18,2.811745E-16
3713.324,1.1606326E-17,6.1459304E-18,2.7772553E-16
3718.848,2.2669035E-17,6.160112E-18,2.760332E-16
3724.372,1.5664941E-17,6.062075E-18,2.7813073E-16
3729.896,2.035161E-17,5.9987713E-18,2.7277762E-16
3735.4202,2.4056182E-17,5.9750155E-18,2.73279E-16
3740.944,3.0417777E-17,5.9082264E-18,2.6505135E-16
3746.4683,1.8711697E-17,5.738312E-18,2.630556E-16
3751.9922,2.0096199E-17,5.6526264E-18,2.5823067E-16
3757.5164,8.084009E-18,5.5231338E-18,2.610724E-16
3763.0403,6.9076993E-18,5.529138E-18,2.7051543E-16
3768.5645,1.3060722E-17,5.5447604E-18,2.734267E-16
3774.0884,8.8527E-18,5.4681035E-18,2.7481193E-16
3779.6125,2.106154E-17,5.4912364E-18,2.7241543E-16
3785.1365,2.1979847E-17,5.426214E-18,2.682172E-16
3790.6606,1.7296123E-17,5.3144138E-18,2.644317E-16
3796.1846,1.8709717E-17,5.2103615E-18,2.5539552E-16
3801.7087,1.1020529E-17,5.050227E-18,2.4827785E-16
3807.2327,1.5701304E-17,5.0385904E-18,2.472683E-16
3812.7568,4.397059E-18,4.9100825E-18,2.4816083E-16
3818.2808,2.5101115E-17,4.9103943E-18,2.318036E-16
3823.805,3.0313218E-17,4.848134E-18,2.2334962E-16
3829.3289,2.4835475E-18,4.5901998E-18,2.229866E-16
3834.853,2.0592099E-17,4.6945167E-18,2.2336415E-16
3840.377,1.7721263E-17,4.63941E-18,2.2424038E-16
3845.9011,1.3606523E-17,4.5664448E-18,2.2349425E-16
3851.425,1.197867E-17,4.510195E-18,2.2221721E-16
3856.9492,1.3644786E-17,4.3279004E-18,2.1935992E-16
3862.4731,1.78196E-17,4.268968E-18,2.1187608E-16
3867.9973,2.3076624E-17,4.242223E-18,2.0666652E-16
3873.5212,1.6213041E-17,4.175796E-18,2.0884725E-16
3879.0454,1.4233709E-17,4.1478343E-18,2.1166656E-16
3884.5693,2.2194328E-17,4.1986894E-18,2.1490622E-16
3890.0935,1.9950764E-17,4.229685E-18,2.262982E-16
3895.6177,1.5998039E-17,4.275872E-18,2.4151567E-16
