WAVE,FLUX,ERR,SKYBACK
3663.4065,7.7311774E-18,7.840123E-18,4.123096E-16
3668.9307,-4.615944E-18,7.747161E-18,3.9699148E-16
3674.4548,-6.631524E-18,8.011528E-18,4.293788E-16
3679.979,7.7986985E-18,7.972043E-18,4.1862414E-16
3685.5034,6.6290627E-18,7.829347E-18,4.0401783E-16
3691.0276,-6.528057E-18,7.8200654E-18,4.125764E-16
3696.5518,1.9757394E-19,7.964504E-18,4.3923703E-16
3702.076,-5.244857E-17,8.298388E-18,4.967201E-16
3707.6003,-1.4845255E-17,7.8962595E-18,4.3981786E-16
3713.1245,3.6594245E-17,7.806785E-18,3.9137565E-16
3718.6487,2.0190147E-17,7.673575E-18,3.9635914E-16
3724.1729,3.2792914E-17,7.716044E-18,3.966636E-16
3729.6973,1.3489452E-17,7.558469E-18,4.0089214E-16
3735.2214,4.2259585E-17,7.723491E-18,4.012633E-16
3740.7456,1.5286629E-17,7.437442E-18,3.9591318E-16
3746.2698,1.5602E-17,7.329872E-18,3.8710107E-16
3751.7942,3.351523E-17,7.2812135E-18,3.6823296E-16
3757.3184,1.7367777E-17,7.132852E-18,3.7098765E-16
3762.8425,9.023613E-18,7.10402E-18,3.8406922E-16
3768.367,1.962743E-17,7.1148576E-18,3.82242E-16
3773.891,2.6050718E-17,7.149439E-18,3.8931053E-16
3779.4153,2.6903578E-17,7.072896E-18,3.872818E-16
3784.9395,9.81748E-18,6.8676546E-18,3.7984258E-16
3790.4639,3.558057E-17,6.9324717E-18,3.7154195E-16
3795.988,1.455377E-17,6.7033426E-18,3.6643828E-16
3801.5122,2.6802263E-17,6.6623054E-18,3.559064E-16
3807.0364,2.3310029E-17,6.525914E-18,3.470959E-16
3812.5608,1.7806744E-17,6.4460795E-18,3.4877198E-16
3818.085,1.9756645E-17,6.353905E-18,3.4068843E-16
3823.6091,4.497458E-17,6.385825E-18,3.278628E-16
3829.1333,8.839845E-18,6.0962504E-18,3.2823736E-16
3834.6577,2.801095E-17,6.1603825E-18,3.2690405E-16
3840.182,2.9814934E-17,6.109674E-18,3.250621E-16
3845.706,2.689184E-17,6.034683E-18,3.2367845E-16
3851.2302,2.9444533E-17,5.975013E-18,3.203589E-16
3856.7546,1.7428246E-17,5.8338373E-18,3.176904E-16
3862.2788,2.3506422E-17,5.7346393E-18,3.0373027E-16
3867.803,3.6613962E-17,5.7235584E-18,2.9633524E-16
3873.3274,2.6665482E-17,5.607966E-18,2.964874E-16
3878.8516,2.9675684E-17,5.6187873E-18,3.0211661E-16
3884.3757,3.044207E-17,5.593491E-18,3.0343992E-16
3889.9,3.2558203E-17,5.634513E-18,3.1567502E-16
3895.4243,2.86565E-17,5.7210545E-18,3.402752E-16
3900.9485,3.8223186E-17,5.8544287E-18,3.5987328E-16
3906.4727,2.8376507E-17,5.815029E-18,3.7071228E-16
3911.9968,2.1615771E-17,5.654504E-18,3.5792052E-16
3917.5212,3.5001268E-17,5.5306508E-18,3.3041426E-16
3923.0454,3.3246453E-17,5.3280428E-18,3.0607885E-16
3928.5696,2.7746078E-17,5.1208845E-18,2.833857E-16
3934.0938,4.0144888E-17,5.0781317E-18,2.7120227E-16
3939.6182,4.596395E-17,5.1682766E-18,2.846867E-16
3945.1423,4.4088842E-17,5.207619E-18,2.991306E-16
3950.6665,2.8365982E-17,5.1262583E-18,3.0777993E-16
3956.1907,1.4845834E-17,4.9427015E-18,2.9763793E-16
3961.715,2.838734E-17,5.3695143E-18,2.89429E-16
3967.2393,3.8712423E-17,4.9601596E-18,2.8785086E-16
3972.7634,2.5608175E-17,4.913248E-18,2.9882396E-16
3978.2878,2.690654E-17,5.0009657E-18,3.1805635E-16
3983.812,3.7864848E-17,5.2319285E-18,3.5340756E-16
3989.3362,3.2342262E-17,5.3388023E-18,3.852638E-16
3994.8604,4.454327E-17,5.4691156E-18,4.04592E-16
4000.3848,3.9772134E-17,5.649813E-18,4.1660124E-16
4005.909,5.145844E-17,5.7339705E-18,4.2686802E-16
4011.433,3.8695165E-17,5.684807E-18,4.3635154E-16
4016.9573,4.0047893E-17,5.6776135E-18,4.4018894E-16
4022.4817,3.3916777E-17,5.663378E-18,4.4988466E-16
4028.0059,3.022378E-17,5.6004148E-18,4.474766E-16
4033.53,4.5701345E-17,5.558252E-18,4.2991824E-16
4039.0542,5.3006564E-17,5.5694447E-18,4.3111619E-16
4044.5786,6.235909E-17,5.5083384E-18,4.1494993E-16
4050.1028,-4.533103E-17,5.6661235E-18,5.1686956E-16
4055.627,-1.5041469E-17,5.48818E-18,4.8595334E-16
4061.1511,4.9143793E-17,5.417937E-18,4.2756865E-16
4066.6755,4.894996E-17,5.3684328E-18,4.2326853E-16
4072.1997,4.2163844E-17,5.3470316E-18,4.3101753E-16
4077.7239,4.5871463E-17,5.309438E-18,4.2450523E-16
4083.2483,4.5350683E-17,5.250022E-18,4.1781827E-16
4088.7725,4.0878495E-17,5.168646E-18,4.1037926E-16
4094.2966,4.756748E-17,5.127374E-18,4.0024972E-16
4099.821,3.9845902E-17,5.0661826E-18,3.9977912E-16
4105.345,4.601956E-17,5.0442214E-18,3.9365449E-16
4110.869,3.5308013E-17,4.962473E-18,3.9188064E-16
4116.3936,4.3213666E-17,5.011644E-18,3.9811388E-16
4121.918,4.038015E-17,5.0252893E-18,4.0795256E-16
4127.442,4.6407317E-17,5.0418093E-18,4.0911998E-16
4132.9663,4.6606357E-17,5.0346828E-18,4.115861E-16
4138.4907,5.0717213E-17,5.0127422E-18,4.0659016E-16
4144.0146,4.784139E-17,4.9750757E-18,4.056007E-16
4149.539,4.8315984E-17,4.985088E-18,4.1071984E-16
4155.063,5.8430146E-17,5.01242E-18,4.1007684E-16
4160.5874,5.3769235E-17,4.9953983E-18,4.1475204E-16
4166.112,5.444868E-17,4.9964943E-18,4.177393E-16
4171.6357,4.7204365E-17,4.956121E-18,4.1983672E-16
4177.16,4.6929937E-17,4.8970465E-18,4.1023722E-16
4182.6846,4.4006746E-17,5.447586E-18,4.0105356E-16
4188.2085,5.443997E-17,4.791984E-18,3.871892E-16
