WAVE,FLUX,ERR,SKYBACK
3668.6968,5.8508716E-16,1.31495355E-17,2.35953E-16
3674.2205,6.0301006E-16,1.3177724E-17,2.4552195E-16
3679.7441,6.108374E-16,1.30152245E-17,2.302311E-16
3685.2678,6.2406635E-16,1.298751E-17,2.3708476E-16
3690.7915,5.9396497E-16,1.2822098E-17,2.7828378E-16
3696.3154,5.684603E-16,1.2577794E-17,3.0175226E-16
3701.839,5.824456E-16,1.2457817E-17,2.78523E-16
3707.3628,5.8556155E-16,1.2326145E-17,2.7531864E-16
3712.8865,5.890477E-16,1.21186245E-17,2.5008108E-16
3718.4104,5.925342E-16,1.2081353E-17,2.6417406E-16
3723.934,6.1881437E-16,1.2312994E-17,3.0626686E-16
3729.4578,7.0722397E-16,1.2845261E-17,3.2894543E-16
3734.9814,7.4176083E-16,1.30618105E-17,3.646911E-16
3740.5054,7.195271E-16,1.2687225E-17,3.3212075E-16
3746.029,6.590247E-16,1.2127497E-17,3.1430166E-16
3751.5527,6.1416406E-16,1.15705255E-17,2.751957E-16
3757.0764,5.8234643E-16,1.1098099E-17,2.4020666E-16
3762.6003,5.8607856E-16,1.1002516E-17,2.3664973E-16
3768.124,5.831908E-16,1.09283264E-17,2.4535201E-16
3773.6477,5.9438854E-16,1.0918326E-17,2.5062998E-16
3779.1714,5.9938836E-16,1.08747954E-17,2.541759E-16
3784.6953,6.006745E-16,1.0763033E-17,2.479336E-16
3790.219,6.118135E-16,1.0764522E-17,2.531093E-16
3795.7427,5.956873E-16,1.0645111E-17,2.5317452E-16
3801.2664,5.9012595E-16,1.03507525E-17,2.2905708E-16
3806.7903,6.0215615E-16,1.043494E-17,2.4776214E-16
3812.314,6.041007E-16,1.037578E-17,2.504071E-16
3817.8376,5.8470187E-16,1.0229388E-17,2.631823E-16
3823.3613,6.095434E-16,1.03496565E-17,2.7590897E-16
3828.8853,6.099357E-16,1.0270066E-17,2.7631144E-16
3834.409,5.8369564E-16,1.01100025E-17,2.9384134E-16
3839.9326,5.9250923E-16,9.972934E-18,2.6677186E-16
3845.4563,5.8699563E-16,9.773867E-18,2.4330955E-16
3850.9802,5.633562E-16,9.5357364E-18,2.3686723E-16
3856.504,5.872906E-16,9.6256485E-18,2.4134497E-16
3862.0276,5.9388794E-16,9.554695E-18,2.3115667E-16
3867.5513,6.0635404E-16,9.533768E-18,2.2482467E-16
3873.075,6.0500186E-16,9.3817245E-18,2.0317528E-16
3878.5989,6.0158387E-16,9.3676045E-18,2.21899E-16
3884.1226,5.9928873E-16,9.265161E-18,2.1688595E-16
3889.6462,5.9111253E-16,9.1169796E-18,2.0557822E-16
3895.17,5.8251155E-16,9.130706E-18,2.3579833E-16
