5501.02557808307	1.007786E-16
5503.32733916783	9.44766438027725E-17
5505.62910025258	5.0085093946818E-17
5507.93086133734	1.12315924974137E-16
5510.23262242209	4.53937925993597E-17
5512.53438350685	3.07646616289345E-17
5514.8361445916	-9.77999089484948E-17
5517.13790567636	1.92424253443334E-17
5519.43966676111	1.11563262103348E-16
5521.74142784587	-2.99733559266867E-18
5524.04318893063	8.63437501883304E-17
5526.34495001538	-5.36094157001159E-17
5528.64671110014	-1.17317143639018E-16
5530.94847218489	1.07876642604635E-17
5533.25023326965	-5.01467751345591E-17
5535.5519943544	-5.15845465578996E-18
5537.85375543916	-2.91591719580582E-17
5540.15551652391	9.30444408076376E-17
5542.45727760867	9.41036162065362E-19
5544.75903869343	-9.6717920482858E-17
5547.06079977818	2.09226963282586E-17
5549.36256086294	1.1073711816124E-16
5551.66432194769	-1.74833157621814E-17
5553.96608303245	1.37018162071475E-16
5556.2678441172	8.11898137947668E-17
5558.56960520196	-8.50173760178806E-17
5560.87136628671	-3.86655814783741E-17
5563.17312737147	9.20755003656178E-18
5565.47488845623	1.22816613423307E-17
5567.77664954098	9.65162416920814E-17
5570.07841062574	-1.34833741170797E-16
5572.38017171049	-1.44288032251507E-16
5574.68193279525	3.06734199553101E-16
5576.98369388	7.52408365189474E-17
5579.28545496476	7.03360256104799E-17
5581.58721604951	-1.64583612437866E-17
5583.88897713427	-4.45061798239551E-17
5586.19073821902	1.32120474854459E-16
5588.49249930378	1.32031843230187E-16
5590.79426038854	-1.65049663994639E-16
5593.09602147329	4.21331852382726E-17
5595.39778255805	1.76681109771749E-16
5597.6995436428	6.06385272344405E-17
5600.00130472756	-3.23492783491076E-17
5602.30306581231	1.92140615137972E-17
5604.60482689707	-1.53721451478741E-17
5606.90658798182	2.07738430078012E-18
5609.20834906658	2.27961390556771E-16
5611.51011015134	1.60004075834328E-16
5613.81187123609	2.49135405755514E-16
5616.11363232085	1.56997556016031E-16
5618.4153934056	-4.19877729096869E-18
5620.71715449036	8.73877439502722E-17
5623.01891557511	1.26259650315775E-16
5625.32067665987	2.9793935328868E-17
5627.62243774462	1.31825000680652E-16
5629.92419882938	2.67911104935499E-16
5632.22595991414	2.38357489299162E-16
5634.52772099889	-1.06279237434195E-16
5636.82948208365	-2.04885346265239E-16
5639.1312431684	-1.8822001634085E-16
5641.43300425316	-7.86205865897218E-17
5643.73476533791	2.53850156051398E-17
5646.03652642267	2.90541554407158E-17
5648.33828750742	1.09195941063373E-16
5650.64004859218	9.47033682985858E-17
5652.94180967694	1.83720888180087E-16
5655.24357076169	1.99918335281542E-16
5657.54533184645	1.55259862835758E-16
5659.8470929312	2.70475923651206E-16
5662.14885401596	2.05080911677746E-16
5664.45061510071	6.01255040241248E-17
5666.75237618547	1.40477961245891E-16
5669.05413727022	2.8010922728606E-16
5671.35589835498	1.81397283504255E-17
5673.65765943973	2.01718044029292E-17
5675.95942052449	1.89465795099573E-16
5678.26118160925	1.60125256150548E-16
5680.562942694	1.34843089280116E-16
5682.86470377876	1.5172940513123E-16
5685.16646486351	-4.45398689989419E-17
5687.46822594827	-4.37655545920718E-17
5689.76998703302	1.48080537649989E-16
5692.07174811778	1.90102951151147E-16
5694.37350920253	3.17251492027106E-16
5696.67527028729	2.15033284353905E-16
5698.97703137205	7.55958052289767E-17
5701.2787924568	6.72365391794431E-17
5703.58055354156	2.0002873059843E-16
5705.88231462631	2.87769242059942E-16
5708.18407571107	1.1222062156943E-16
5710.48583679582	-5.50465576472127E-17
5712.78759788058	1.35366676646899E-16
5715.08935896533	2.5586724825143E-16
5717.39112005009	9.14906059731128E-17
5719.69288113485	-9.41606465745866E-17
5721.9946422196	-6.35043069398955E-18
5724.29640330436	1.07743512853435E-16
5726.59816438911	3.42653346133591E-17
5728.89992547387	6.67426773567879E-17
5731.20168655862	5.73226318707961E-17
5733.50344764338	6.22204601560447E-17
5735.80520872813	1.3880363180378E-16
5738.10696981289	8.34289964443603E-17
5740.40873089765	-3.43440509156841E-17
5742.7104919824	-1.44628931997785E-17
5745.01225306716	-2.8920209497423E-17
5747.31401415191	-4.31577521629876E-17
5749.61577523667	8.448769021689E-17
5751.91753632142	1.17542138636061E-16
5754.21929740618	-5.88354576106521E-17
5756.52105849093	1.20675351683066E-16
5758.82281957569	-1.25268372097014E-17
5761.12458066044	-4.70291875915813E-17
5763.4263417452	-8.60251785426464E-18
5765.72810282996	1.43674017673468E-16
5768.02986391471	2.44958293398044E-16
5770.33162499947	2.03379444382414E-16
5772.63338608422	1.4368737446257E-16
5774.93514716898	1.03040324127606E-16
5777.23690825373	8.92314752929582E-17
5779.53866933849	2.96925174485221E-18
5781.84043042324	2.43041533739034E-17
5784.142191508	8.32667869716169E-18
5786.44395259276	-8.20304101786413E-18
5788.74571367751	-2.7320590530185E-18
5791.04747476227	3.39799001995085E-17
5793.34923584702	-1.43549396426446E-17
5795.65099693178	2.47245384006115E-17
5797.95275801653	7.83590628810656E-17
5800.25451910129	7.57574703067367E-17
5802.55628018604	4.13843348637455E-17
5804.8580412708	6.60950150478533E-17
5807.15980235556	1.4793246356791E-17
5809.46156344031	-6.9753923050068E-17
5811.76332452507	-3.33697672280427E-17
5814.06508560982	3.73740461708937E-17
5816.36684669458	-6.3030881822437E-17
5818.66860777933	-1.17814366242319E-17
5820.97036886409	1.58441491508853E-16
5823.27212994884	1.11381150867609E-16
5825.5738910336	9.54587220104502E-17
5827.87565211836	1.12404015983192E-16
5830.17741320311	4.38018843074316E-17
5832.47917428787	-4.76225829217401E-18
5834.78093537262	-4.33666072723841E-17
5837.08269645738	5.28379243824555E-17
5839.38445754213	8.39950500573282E-17
5841.68621862689	6.06181363072103E-17
5843.98797971164	1.41969064395306E-16
