"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64021","2018-03-02 14:38:24.00","2458180.11","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458180.11_Lijiang-2.4m_YFOSC_None.dat","","Object","Medium","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2100","","","1.64","","","","","4256.96778965","8963.3798217774","2.8437534937326","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64022","2018-03-04 17:45:36.00","2458182.24","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458182.24_Lijiang-2.4m_YFOSC_None.dat","","Object","Medium","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","750","","","2.03","","","","","4257.2704315186","8963.2431640625","2.8434880559178","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64023","2018-03-05 17:45:36.00","2458183.24","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458183.24_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2100","","","2","","","","","3500.9892578125","8961.3019104004","2.8424324063446","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","","94.51325","78.366917","SN II","0.002979","58002","2018-03-05 17:45:36.00","2458183.24","","Lijiang-2.4m","YFOSC","Jujia Zhang (YNAO)","","TNS","Y","TNS","","SN2018zd_2018-03-05_17-45-36_Lijiang-2.4m_YFOSC_TNS.dat","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3500.9892578125","8961.3019104004","2.8339899502827","","","[TNS source group:  0 - None ]","TNS_Bot1","2020-09-14 02:05:04"
"8131","2018zd","","94.51325","78.366917","SN II","0.002979","24635","2018-03-06 03:41:17.00","2458183.653669","","P60","SEDM","Walters/Neill/Blagorodnova","Neill","","Y","","","2018zd_2018-03-06_03-41-17_P60_SEDM_None.txt","","Object","","","Air","Angstrom","1","Other","","2700","0","","","","","","","3800","9180.4","25.667078443174","","","[TNS Source Group: NA; Classifier/s: James Neill...] [Prev. spec info - createdby: upload-TNS; modifiedby: upload-TNS]"," Migration From WISeREP1.0","2018-03-02 12:42:43"
"8131","2018zd","","94.51325","78.366917","SN II","0.002979","24636","2018-03-06 03:41:17.00","2458183.653669","","P60","SEDM","Walters/Neill/Blagorodnova","Neill","","Y","","","2018zd_2018-03-06_03-41-17_P60_SEDM_None_0.txt","","Object","","","Air","Angstrom","1","Other","","2700","0","","","","","","","3800","9180.4","25.667078443174","","","[TNS Source Group: NA; Classifier/s: James Neill...] re-upload to change classification [Prev. spec info - createdby: upload-TNS; modifiedby: upload-TNS]"," Migration From WISeREP1.0","2018-03-02 12:42:43"
"8131","2018zd","","94.51325","78.366917","SN II","0.002979","24637","2018-03-06 08:57:00.00","2458183.8729167","","FTN","FLOYDS-N","Robotic","G. Hosseinzadeh","","Y","","","2018zd_2018-03-06_08-57-00_FTN_FLOYDS-N_None.ascii","2018zd_2018-03-06_08-57-00_FTN_FLOYDS-N_None.fits","Sky","","","Air","Angstrom","1","Other","","3600","0","","","","","","","3249.6169433594","9999.8036308289","1.735913749687","","","[TNS Source Group: NA; Classifier/s: Iair Arcavi, Griffin...] [Prev. spec info - createdby: upload-TNS; modifiedby: upload-TNS]"," Migration From WISeREP1.0","2018-03-02 12:42:43"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64024","2018-03-07 16:33:35.00","2458185.19","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458185.19_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1500","","","1.83","","","","","3498.5439453125","8963.1531677246","2.8446690382156","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64025","2018-03-09 12:28:48.00","2458187.02","","XLT","BFOSC","Jujia Zhang","","","Y","","","2018zd_2458187.02_XLT_BFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","2400","","","1.3","","","","","3961.01953","8815.46777","2.7835138990826","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
"8131","2018zd","2018zd","94.51325","78.366917","SN II","0.002979","64026","2018-03-09 17:02:24.00","2458187.21","","Lijiang-2.4m","YFOSC","Jujia Zhang","","","Y","","","2018zd_2458187.21_Lijiang-2.4m_YFOSC_None.dat","","Object","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","1200","","","1.93","","","","","3490.8376464844","8962.2135314941","2.8481915070327","Zhang et al. 2020","2020MNRAS.498…84Z","","Dr Jujia Zhang","2021-10-20 22:58:24"
