3500.5518	1.70E-17
3501.1438	2.82E-17
3501.7358	2.81E-17
3502.3279	3.05E-17
3502.9202	2.39E-17
3503.5125	1.24E-17
3504.1045	-3.95E-17
3504.697	3.82E-17
3505.2893	-6.37E-18
3505.8816	3.64E-17
3506.4739	5.40E-17
3507.0664	-5.77E-17
3507.6587	1.73E-17
3508.2512	2.28E-17
3508.844	2.12E-17
3509.4365	2.63E-17
3510.0291	-3.75E-17
3510.6218	2.86E-17
3511.2146	2.01E-17
3511.8071	1.39E-17
3512.3999	7.15E-18
3512.9929	7.91E-18
3513.5857	2.21E-17
3514.1787	-7.00E-18
3514.7715	1.05E-17
3515.3645	7.10E-17
3515.9575	3.14E-17
3516.5508	1.58E-17
3517.1438	4.05E-17
3517.7368	-3.28E-18
3518.3301	3.26E-18
3518.9233	9.30E-17
3519.5166	1.31E-17
3520.1099	-2.31E-17
3520.7034	3.64E-17
3521.2966	3.80E-18
3521.8901	2.05E-17
3522.4834	8.05E-17
3523.0769	3.79E-17
3523.6707	-1.02E-17
3524.2642	-1.56E-17
3524.8579	-2.77E-17
3525.4514	5.27E-17
3526.0452	-1.07E-17
3526.6389	7.26E-17
3527.2327	1.63E-17
3527.8264	-3.24E-17
3528.4204	3.94E-17
3529.0144	-3.85E-17
3529.6082	3.65E-17
3530.2021	1.11E-17
3530.7961	-5.78E-17
3531.3901	-1.66E-17
3531.9844	-1.35E-17
3532.5786	5.01E-18
3533.1726	5.92E-18
3533.7668	-1.05E-17
3534.3611	-2.46E-17
3534.9553	2.10E-17
3535.5498	-7.15E-17
3536.144	1.78E-17
3536.7385	-3.06E-17
3537.333	-5.17E-17
3537.9275	1.19E-17
3538.522	2.98E-17
3539.1165	-3.35E-17
3539.7112	4.35E-17
3540.3059	-9.75E-18
3540.9004	-2.56E-17
3541.4951	-7.33E-18
3542.0898	-2.89E-18
3542.6848	2.19E-17
3543.2795	5.60E-17
3543.8745	1.54E-16
3544.4695	-7.45E-18
3545.0642	9.44E-17
3545.6592	-3.15E-17
3546.2544	-6.68E-17
3546.8494	-6.85E-17
3547.4446	3.08E-17
3548.0398	2.09E-17
3548.635	2.85E-17
3549.23	1.92E-17
3549.8252	-1.87E-17
3550.4207	9.26E-17
3551.0161	-4.65E-17
3551.6113	2.92E-17
3552.2068	1.40E-17
3552.8022	3.27E-17
3553.3977	3.08E-18
3553.9934	-4.12E-17
3554.5889	6.12E-18
3555.1846	-4.44E-17
3555.78	-1.29E-17
3556.3757	-3.75E-17
3556.9714	7.63E-18
3557.5674	-2.97E-17
3558.1631	7.63E-17
3558.7588	-8.82E-19
3559.3547	1.63E-17
3559.9507	-4.83E-19
3560.5466	2.08E-18
3561.1426	8.98E-18
3561.7388	9.28E-17
3562.3347	3.00E-18
3562.9309	2.10E-17
3563.5271	5.70E-19
3564.1233	3.62E-17
3564.7195	-4.73E-17
3565.3157	9.53E-18
3565.9121	7.31E-18
3566.5083	1.94E-17
3567.1047	3.64E-18
3567.7012	3.07E-18
3568.2976	2.72E-17
3568.894	-5.84E-17
3569.4905	-1.15E-17
3570.0872	-2.20E-17
3570.6838	3.47E-17
3571.2805	-2.97E-18
3571.8772	4.92E-17
3572.4739	-3.34E-19
3573.0706	-3.28E-17
3573.6675	1.40E-17
3574.2642	-5.68E-18
3574.8611	-1.70E-17
3575.458	2.01E-17
3576.0549	3.55E-17
3576.6519	9.02E-18
3577.2488	3.74E-17
3577.8459	-2.90E-17
3578.4431	1.24E-18
3579.0403	-4.85E-17
3579.6375	1.06E-17
3580.2346	3.23E-17
3580.8318	-3.75E-18
3581.4292	3.20E-17
3582.0266	-6.93E-18
3582.6238	-2.62E-18
3583.2212	2.92E-17
3583.8186	-1.96E-17
3584.416	-1.76E-17
3585.0137	-2.35E-17
3585.6111	9.80E-18
3586.2087	-3.28E-17
3586.8064	1.95E-17
3587.4041	4.54E-17
3588.0017	-2.21E-17
3588.5996	4.21E-17
3589.1973	-1.76E-17
3589.7952	-1.97E-17
3590.3928	5.05E-17
3590.9907	3.33E-17
3591.5886	8.02E-18
3592.1868	-3.56E-17
3592.7847	-2.06E-17
3593.3828	1.06E-17
3593.9807	6.21E-18
3594.5789	3.29E-17
3595.177	6.25E-18
3595.7751	1.34E-17
3596.3735	5.41E-19
3596.9717	3.91E-18
3597.5701	-6.12E-18
3598.1682	1.94E-17
3598.7666	-5.56E-17
3599.365	4.31E-17
3599.9634	3.66E-17
3600.562	-6.80E-18
3601.1604	5.28E-17
3601.759	2.43E-17
3602.3577	-2.51E-17
3602.9563	-7.76E-18
3603.5549	-1.60E-17
3604.1538	2.12E-17
3604.7524	-4.72E-17
3605.3513	2.29E-17
3605.95	7.35E-17
3606.5488	-1.82E-17
3607.1477	-1.72E-17
3607.7466	-8.47E-18
3608.3457	2.35E-17
3608.9446	5.33E-17
3609.5437	5.24E-17
3610.1426	6.81E-18
3610.7417	-1.48E-17
3611.3408	-9.03E-18
3611.9402	-3.61E-17
3612.5393	1.68E-17
3613.1387	-4.39E-18
3613.7378	5.03E-17
3614.3372	3.49E-17
3614.9365	8.30E-17
3615.5359	-2.59E-17
3616.1355	5.41E-17
3616.7349	-1.23E-17
3617.3345	3.62E-17
3617.9338	2.95E-18
3618.5334	5.44E-18
3619.1331	-3.14E-17
3619.7327	-5.55E-17
3620.3325	2.03E-17
3620.9321	1.55E-18
3621.532	4.88E-17
3622.1316	-1.97E-17
3622.7314	3.08E-17
3623.3313	4.70E-18
3623.9314	4.60E-17
3624.5312	-6.41E-17
3625.1311	4.47E-17
3625.7312	-7.75E-17
3626.3313	-1.81E-17
3626.9314	5.24E-17
3627.5315	2.61E-17
3628.1316	-2.01E-18
3628.7319	3.23E-17
3629.332	1.80E-17
3629.9324	-3.57E-17
3630.5327	9.66E-18
3631.1331	3.30E-17
3631.7334	1.95E-17
3632.3337	3.37E-17
3632.9341	3.15E-17
3633.5347	4.20E-17
3634.1353	3.86E-18
3634.7358	4.50E-18
3635.3362	3.05E-17
3635.937	-3.09E-17
3636.5376	5.70E-17
3637.1382	5.36E-17
3637.739	2.53E-17
3638.3398	-5.66E-17
3638.9407	3.63E-18
3639.5415	-3.17E-17
3640.1423	-2.47E-17
3640.7432	-2.47E-17
3641.3442	7.16E-17
3641.9453	3.39E-17
3642.5461	-4.18E-17
3643.1472	1.40E-17
3643.7483	2.92E-17
3644.3494	-2.66E-17
3644.9507	2.58E-17
3645.5518	-2.09E-17
3646.1531	2.69E-17
3646.7544	1.59E-17
3647.3557	-2.21E-17
3647.9568	2.12E-17
3648.5583	1.62E-17
3649.1597	2.83E-17
3649.761	-1.41E-17
3650.3625	3.21E-17
3650.9641	6.77E-18
3651.5657	-3.61E-17
3652.1672	2.74E-17
3652.7688	2.20E-17
3653.3706	6.78E-18
3653.9722	3.07E-17
3654.574	-1.18E-17
3655.1758	2.45E-17
