   0.000000000E+00   0.500000000E+04  -0.284154845E+01  -0.404963745E+01  -0.477533315E+01  -0.505037245E+01  -0.517355045E+01  -0.369538845E+01  -0.372335845E+01  -0.453637445E+01  -0.556246045E+01  -0.505716045E+01   0.290551547E+00   0.562376155E+01   0.584331547E+00  -0.521978453E+00   0.106470155E+01
   0.100001784E+05   0.500000000E+04  -0.389007824E+01  -0.509816724E+01  -0.582386294E+01  -0.609890224E+01  -0.622208024E+01  -0.474391824E+01  -0.477188824E+01  -0.558490424E+01  -0.661099024E+01  -0.610569024E+01  -0.757978235E+00   0.457523176E+01  -0.464198235E+00  -0.157050824E+01   0.161717647E-01
   0.200056177E+05   0.500000000E+04  -0.397204499E+01  -0.518013399E+01  -0.590582969E+01  -0.618086899E+01  -0.630404699E+01  -0.482588499E+01  -0.485385499E+01  -0.566687099E+01  -0.669295699E+01  -0.618765699E+01  -0.839944990E+00   0.449326501E+01  -0.546164990E+00  -0.165247499E+01  -0.657949903E-01
   0.300011363E+05   0.500000000E+04  -0.395335798E+01  -0.516144698E+01  -0.588714268E+01  -0.616218198E+01  -0.628535998E+01  -0.480719798E+01  -0.483516798E+01  -0.564818398E+01  -0.667426998E+01  -0.616896998E+01  -0.821257979E+00   0.451195202E+01  -0.527477979E+00  -0.163378798E+01  -0.471079791E-01
   0.400001464E+05   0.500000000E+04  -0.393121031E+01  -0.513929931E+01  -0.586499501E+01  -0.614003431E+01  -0.626321231E+01  -0.478505031E+01  -0.481302031E+01  -0.562603631E+01  -0.665212231E+01  -0.614682231E+01  -0.799110314E+00   0.453409969E+01  -0.505330314E+00  -0.161164031E+01  -0.249603144E-01
   0.500071371E+05   0.500000000E+04  -0.391085313E+01  -0.511894213E+01  -0.584463783E+01  -0.611967713E+01  -0.624285513E+01  -0.476469313E+01  -0.479266313E+01  -0.560567913E+01  -0.663176513E+01  -0.612646513E+01  -0.778753128E+00   0.455445687E+01  -0.484973128E+00  -0.159128313E+01  -0.460312841E-02
   0.600307507E+05   0.500000000E+04  -0.389072111E+01  -0.509881011E+01  -0.582450581E+01  -0.609954511E+01  -0.622272311E+01  -0.474456111E+01  -0.477253111E+01  -0.558554711E+01  -0.661163311E+01  -0.610633311E+01  -0.758621113E+00   0.457458889E+01  -0.464841113E+00  -0.157115111E+01   0.155288873E-01
   0.700169712E+05   0.500000000E+04  -0.387144276E+01  -0.507953176E+01  -0.580522746E+01  -0.608026676E+01  -0.620344476E+01  -0.472528276E+01  -0.475325276E+01  -0.556626876E+01  -0.659235476E+01  -0.608705476E+01  -0.739342756E+00   0.459386724E+01  -0.445562756E+00  -0.155187276E+01   0.348072441E-01
   0.800413859E+05   0.500000000E+04  -0.384806608E+01  -0.505615508E+01  -0.578185078E+01  -0.605689008E+01  -0.618006808E+01  -0.470190608E+01  -0.472987608E+01  -0.554289208E+01  -0.656897808E+01  -0.606367808E+01  -0.715966085E+00   0.461724392E+01  -0.422186085E+00  -0.152849608E+01   0.581839152E-01
   0.900346004E+05   0.500000000E+04  -0.381810443E+01  -0.502619343E+01  -0.575188913E+01  -0.602692843E+01  -0.615010643E+01  -0.467194443E+01  -0.469991443E+01  -0.551293043E+01  -0.653901643E+01  -0.603371643E+01  -0.686004434E+00   0.464720557E+01  -0.392224434E+00  -0.149853443E+01   0.881455656E-01
   0.100022425E+06   0.500000000E+04  -0.360410282E+01  -0.481219182E+01  -0.553788752E+01  -0.581292682E+01  -0.593610482E+01  -0.445794282E+01  -0.448591282E+01  -0.529892882E+01  -0.632501482E+01  -0.581971482E+01  -0.472002823E+00   0.486120718E+01  -0.178222823E+00  -0.128453282E+01   0.302147177E+00
   0.110020836E+06   0.500000000E+04  -0.356531279E+01  -0.477340179E+01  -0.549909749E+01  -0.577413679E+01  -0.589731479E+01  -0.441915279E+01  -0.444712279E+01  -0.526013879E+01  -0.628622479E+01  -0.578092479E+01  -0.433212788E+00   0.489999721E+01  -0.139432788E+00  -0.124574279E+01   0.340937212E+00
