3302.460	 3.185488535273763e-16	
3305.741	2.7092903064608628e-16	
3309.021	2.3623088060682345e-16	
3312.301	2.8771941220032444e-16	
3315.581	 2.418842386594785e-16	
3318.861	3.3102050279568894e-16	
3322.141	2.9588666371556654e-16	
3325.421	 3.182370269640734e-16	
3328.701	3.5853049029267005e-16	
3331.981	2.5466085006690992e-17	
3335.261	 2.299963682890553e-16	
3338.541	  3.81515711830789e-16	
3341.821	 2.986627176135365e-16	
3345.101	 2.006762927031833e-16	
3348.381	 3.800616652727396e-16	
3351.661	 2.492998357265648e-16	
3354.942	2.8512011722509427e-16	
3358.222	 1.867397955034728e-16	
3361.502	3.1832131805515724e-16	
3364.782	3.4424047524747983e-16	
3368.062	3.3700002194450175e-16	
3371.342	 3.032575410780419e-16	
3374.622	2.3742397809846375e-16	
3377.902	2.1756206956409713e-16	
3381.182	 2.513672387749439e-16	
3384.462	2.1696284571179352e-16	
3387.742	1.7557460767325204e-16	
3391.022	 3.002896870925759e-16	
3394.302	2.1558016897577553e-16	
3397.582	2.7574725073881744e-16	
3400.863	 2.670991866884469e-16	
3404.143	2.1981703290856455e-16	
3407.423	1.7523825088823254e-16	
3410.703	 2.060752632713698e-16	
3413.983	 2.460383257124007e-16	
3417.263	2.1423565036242785e-16	
3420.543	1.8391346979309594e-16	
3423.823	2.2467300733430806e-16	
3427.103	 9.934399602439209e-17	
3430.383	1.4349362030158081e-16	
3433.663	 1.154518418251632e-16	
3436.943	1.6868010115966827e-16	
3440.223	 1.861653037677147e-16	
3443.503	1.7253265828556377e-16	
3446.784	  1.10744058203864e-16	
3450.064	1.3232510120668253e-16	
3453.344	1.1823203456712649e-16	
3456.624	1.9497972915713448e-16	
3459.904	1.3712848202948635e-16	
3463.184	1.2805825589179547e-16	
3466.464	 1.396518645490338e-16	
3469.744	1.2727641816671262e-16	
3473.024	1.0921339255823059e-16	
3476.304	 1.309081023497442e-16	
3479.584	1.0289963652010216e-16	
3482.864	1.1244926192911886e-16	
3486.144	1.0877629025356841e-16	
3489.424	 1.254217113206253e-16	
3492.705	1.2936936091095304e-16	
3495.985	1.0518427840442422e-16	
3499.265	 1.142032232555635e-16	
3502.545	1.3170195281714912e-16	
3505.825	 1.057462526607878e-16	
3509.105	 1.063996852746627e-16	
3512.385	  1.09815140095896e-16	
3515.665	1.1510498650903863e-16	
3518.945	 1.443734779661156e-16	
3522.225	 1.464572344956391e-16	
3525.505	1.0843518894006875e-16	
3528.785	 1.201519534429625e-16	
3532.065	1.1729574729790207e-16	
3535.345	 8.159066698876759e-17	
3538.625	1.1602764587730938e-16	
3541.906	1.1551251122126063e-16	
3545.186	1.0556363878800862e-16	
3548.466	1.1261471474143788e-16	
3551.746	1.1820124560571262e-16	
3555.026	1.1215035663486834e-16	
3558.306	 9.186201593754923e-17	
3561.586	1.0743883795923371e-16	
3564.866	1.0870401190480672e-16	
3568.146	 9.283120196914995e-17	
3571.426	1.0532298015190824e-16	
3574.706	 1.146428492455875e-16	
3577.986	 6.773362549898766e-17	
3581.266	 6.315787100107594e-17	
3584.546	 8.912214159292589e-17	
3587.827	 7.250551072847633e-17	
3591.107	 9.910845542220542e-17	
3594.387	  9.72956417531238e-17	
3597.667	 8.249222834741375e-17	
3600.947	1.4389357395771746e-16	
3604.227	1.1179360847212557e-16	
3607.507	 9.417092558031026e-17	
3610.787	1.1269173761867973e-16	
3614.067	 9.927426155047509e-17	
3617.347	  9.55841792881717e-17	
3620.627	1.1507187575709195e-16	
3623.907	 9.991670099091403e-17	
3627.187	 9.465854197117405e-17	
3630.467	  8.94952533315545e-17	
3633.748	 7.272460699684558e-17	
3637.028	 9.748537241862324e-17	
3640.308	  6.61022648074188e-17	
3643.588	 9.143816802840717e-17	
3646.868	 7.679415059014783e-17	
3650.148	 9.368995152931871e-17	
3653.428	  8.60362195114938e-17	
3656.708	 6.027709425533309e-17	
3659.988	 9.856250152051849e-17	
3663.268	 8.485732532106969e-17	
3666.548	 8.292105296408926e-17	
3669.828	 7.986965489840647e-17	
3673.108	  9.35915580844332e-17	
3676.388	 7.652078499175865e-17	
3679.668	 9.708784150043395e-17	
3682.949	 8.204834237649908e-17	
3686.229	 8.966191751284718e-17	
3689.509	 7.161013744633727e-17	
3692.789	 8.464895976285879e-17	
3696.069	 7.963041962085014e-17	
3699.349	  8.85507287533092e-17	
3702.629	  8.95264157984019e-17	
3705.909	 8.910989667155048e-17	
3709.189	 7.396903624874465e-17	
3712.469	 8.420963661507823e-17	
3715.749	 8.829143522449735e-17	
3719.029	 8.741204191806916e-17	
