#WAVE FLUX ERR BGFLUX
4487.4463 2.1882059E-16 6.811131E-18 1.1544062E-16
4491.526 2.2115714E-16 6.842141E-18 1.17689E-16
4495.606 2.1788828E-16 6.835057E-18 1.1924142E-16
4499.686 2.1941446E-16 6.822795E-18 1.1692518E-16
4503.766 2.2171016E-16 6.865221E-18 1.1992508E-16
4507.846 2.2297377E-16 6.943776E-18 1.2961233E-16
4511.9263 2.0600544E-16 6.770484E-18 1.2293566E-16
4516.0063 2.1861751E-16 6.8560704E-18 1.2218457E-16
4520.086 2.0636634E-16 6.751044E-18 1.1961721E-16
4524.166 2.110901E-16 6.768443E-18 1.1822887E-16
4528.246 2.1929884E-16 6.8187505E-18 1.1658342E-16
4532.326 2.0582923E-16 6.773564E-18 1.2355642E-16
4536.4062 2.0172041E-16 6.7167504E-18 1.2019695E-16
4540.4863 2.114223E-16 6.8088963E-18 1.2307414E-16
4544.566 2.2329845E-16 6.8819413E-18 1.2097658E-16
4548.646 2.093095E-16 7.091569E-18 1.2517876E-16
4552.726 2.0700642E-16 6.7656827E-18 1.2172565E-16
4556.806 2.1883101E-16 6.8077436E-18 1.1545083E-16
4560.886 2.0606453E-16 6.757718E-18 1.2090687E-16
4564.9663 2.2059528E-16 6.78173E-18 1.09149996E-16
4569.046 2.1928218E-16 6.8143623E-18 1.1549554E-16
4573.126 2.2618443E-16 6.851075E-18 1.1328211E-16
4577.206 2.2378272E-16 6.8647913E-18 1.181057E-16
4581.286 2.175285E-16 6.7910453E-18 1.1338542E-16
4585.366 2.3784635E-16 6.955624E-18 1.1580838E-16
4589.4463 2.3086365E-16 6.898373E-18 1.1555583E-16
4593.526 2.223426E-16 6.81655E-18 1.1226984E-16
4597.606 2.258087E-16 6.862247E-18 1.1518798E-16
4601.686 2.3504704E-16 6.946817E-18 1.1775084E-16
4605.766 2.3282768E-16 6.9245564E-18 1.167744E-16
4609.846 2.4515455E-16 6.994411E-18 1.1433093E-16
4613.9263 2.477705E-16 7.057433E-18 1.1794799E-16
4618.0063 2.497232E-16 7.042927E-18 1.1442213E-16
4622.086 2.619491E-16 7.117418E-18 1.1313274E-16
4626.166 2.4895545E-16 7.075553E-18 1.1933356E-16
4630.246 2.5233056E-16 7.078044E-18 1.1691331E-16
4634.326 2.4983287E-16 7.054917E-18 1.1617283E-16
4638.4062 2.4785116E-16 7.045438E-18 1.1653986E-16
4642.4863 2.675259E-16 7.161805E-18 1.1366682E-16
4646.566 2.5975014E-16 7.120522E-18 1.1576861E-16
4650.646 2.6775765E-16 7.185013E-18 1.1659722E-16
4654.726 2.6543845E-16 7.179476E-18 1.1830443E-16
4658.806 2.6111056E-16 7.145387E-18 1.1776155E-16
4662.886 2.776763E-16 7.2340816E-18 1.1443855E-16
4666.9663 2.887011E-16 7.283365E-18 1.1121246E-16
4671.046 2.8533546E-16 7.325995E-18 1.1982008E-16
4675.126 2.741107E-16 7.236823E-18 1.1784523E-16
4679.206 2.7267168E-16 7.214374E-18 1.1590708E-16
4683.286 2.8015355E-16 7.2457366E-18 1.137167E-16
4687.366 2.8856094E-16 7.319403E-18 1.1622042E-16
4691.4463 2.7846888E-16 7.2749675E-18 1.1902234E-16
4695.526 2.7368013E-16 7.201083E-18 1.1290653E-16
4699.606 2.6936098E-16 7.173767E-18 1.1339112E-16
4703.686 2.740124E-16 7.2139215E-18 1.1480671E-16
4707.766 2.7353346E-16 7.222237E-18 1.1619073E-16
4711.846 2.7848606E-16 7.210553E-18 1.0918247E-16
4715.9263 2.7448002E-16 7.1882094E-18 1.1018342E-16
4720.0063 2.6308367E-16 7.1737876E-18 1.2007998E-16
4724.086 2.5582428E-16 7.119812E-18 1.2004975E-16
4728.166 2.4626856E-16 7.11786E-18 1.279944E-16
4732.246 2.6697518E-16 7.198016E-18 1.1901562E-16
4736.326 2.579164E-16 7.161484E-18 1.231325E-16
4740.4062 2.654804E-16 7.175327E-18 1.1733348E-16
4744.4863 2.6034608E-16 7.090564E-18 1.1044877E-16
4748.566 2.638099E-16 7.111788E-18 1.0997525E-16
4752.646 2.6195802E-16 7.097096E-18 1.0922432E-16
4756.726 2.5969662E-16 7.112726E-18 1.1379717E-16
4760.806 2.6690543E-16 7.118242E-18 1.0759874E-16
4764.886 2.440308E-16 7.003855E-18 1.1371822E-16
4768.9663 2.4673278E-16 7.027165E-18 1.1435694E-16
4773.046 2.5091816E-16 7.049044E-18 1.1316072E-16
4777.126 2.35659E-16 6.96317E-18 1.1625399E-16
4781.206 2.1868171E-16 6.803752E-18 1.1109932E-16
4785.286 2.1972021E-16 6.8217147E-18 1.1280651E-16
4789.366 2.1875698E-16 6.8065715E-18 1.1147363E-16
4793.4463 2.1021586E-16 6.7923634E-18 1.1771041E-16
4797.526 2.1446E-16 6.8263055E-18 1.1781668E-16
4801.606 2.199103E-16 6.825043E-18 1.1252876E-16
4805.686 2.0371627E-16 6.720832E-18 1.1413643E-16
4809.766 2.1280367E-16 6.799193E-18 1.156195E-16
4813.846 2.0827334E-16 6.768449E-18 1.1510998E-16
4817.9263 2.071463E-16 6.758081E-18 1.1509199E-16
4822.0063 1.9032938E-16 6.685208E-18 1.2184179E-16
4826.086 1.936336E-16 6.6625647E-18 1.1547375E-16
4830.166 1.9835676E-16 6.7181322E-18 1.1808867E-16
4834.246 1.6878303E-16 6.5529753E-18 1.2632227E-16
4838.326 1.7848914E-16 6.5730497E-18 1.1858461E-16
4842.4062 2.0360533E-16 6.696178E-18 1.0986622E-16
4846.4863 1.9593935E-16 6.6927336E-18 1.166121E-16
4850.566 2.088173E-16 6.717442E-18 1.0726112E-16
4854.646 1.9986764E-16 6.680054E-18 1.1112557E-16
4858.726 2.1715327E-16 6.7799987E-18 1.0699466E-16
4862.806 2.1499947E-16 6.761141E-18 1.06445075E-16
4866.886 2.2390419E-16 6.851494E-18 1.1056864E-16
4870.9663 2.3441182E-16 6.90563E-18 1.0639407E-16
4875.046 2.3625668E-16 6.923513E-18 1.065151E-16
4879.126 2.4110203E-16 7.0018275E-18 1.1285736E-16
4883.206 2.4585012E-16 7.015985E-18 1.0959752E-16
4887.286 2.66369E-16 7.19541E-18 1.1410123E-16
4891.366 2.6360293E-16 7.184942E-18 1.1522378E-16
4895.4463 2.592394E-16 7.095452E-18 1.06921035E-16
4899.526 2.5243151E-16 7.072422E-18 1.1035341E-16
4903.606 2.4285435E-16 7.039797E-18 1.1509646E-16
4907.686 2.2390382E-16 6.910434E-18 1.1546188E-16
4911.766 2.549784E-16 7.107285E-18 1.1173696E-16
4915.846 2.813087E-16 7.3167235E-18 1.1560623E-16
4919.9263 2.7396667E-16 7.255666E-18 1.1319873E-16
4924.0063 2.702202E-16 7.234807E-18 1.1403745E-16
4928.086 2.4978186E-16 7.105024E-18 1.15513E-16
4932.166 2.4611876E-16 7.076526E-18 1.1539297E-16
4936.246 2.6497043E-16 7.187498E-18 1.1136196E-16
4940.326 2.5956602E-16 7.16037E-18 1.1252234E-16
4944.4062 2.6695914E-16 7.1577626E-18 1.0416449E-16
4948.4863 2.7868202E-16 7.3025655E-18 1.1308315E-16
4952.566 2.766392E-16 7.3190454E-18 1.174134E-16
4956.646 2.6898468E-16 7.248947E-18 1.1454288E-16
4960.726 2.7834138E-16 7.315416E-18 1.1447477E-16
4964.806 2.8077784E-16 7.3179E-18 1.1158209E-16
4968.886 2.6561966E-16 7.280905E-18 1.2082816E-16
4972.9663 2.7208485E-16 7.307143E-18 1.178649E-16
4977.046 2.6530393E-16 7.258497E-18 1.1749738E-16
4981.126 2.5826384E-16 7.196476E-18 1.1586175E-16
4985.206 2.5783844E-16 7.1896975E-18 1.1514754E-16
4989.286 2.6858086E-16 7.272322E-18 1.1599967E-16
4993.366 2.6580095E-16 7.2488765E-18 1.1406887E-16
4997.4463 2.4278455E-16 7.110589E-18 1.1755688E-16
5001.526 2.5948786E-16 7.197906E-18 1.123253E-16
5005.606 2.6309587E-16 7.165986E-18 1.0427875E-16
5009.686 2.6410286E-16 7.214315E-18 1.09298756E-16
5013.766 2.824987E-16 7.3306905E-18 1.07712475E-16
5017.846 2.7801567E-16 7.3082516E-18 1.07345796E-16
5021.9263 2.75141E-16 7.3325425E-18 1.1289238E-16
5026.0063 2.801431E-16 7.322186E-18 1.0797354E-16
5030.086 2.604357E-16 7.225225E-18 1.1218941E-16
5034.166 2.4989108E-16 7.1552935E-18 1.1274376E-16
5038.246 2.5549685E-16 7.137437E-18 1.0442112E-16
5042.326 2.507386E-16 7.147903E-18 1.1017314E-16
5046.4062 2.5814062E-16 7.193027E-18 1.0913365E-16
5050.4863 2.7266718E-16 7.2953525E-18 1.0855402E-16
5054.566 2.7665965E-16 7.7761835E-18 1.0453375E-16
5058.646 3.414582E-16 7.782177E-18 1.1106177E-16
5062.726 3.8103364E-16 8.018061E-18 1.09237055E-16
5066.806 3.7489977E-16 8.054095E-18 1.189627E-16
5070.886 3.6942826E-16 7.965423E-18 1.0977149E-16
5074.9663 2.9235395E-16 7.496794E-18 1.1576189E-16
5079.046 2.6344718E-16 7.23382E-18 1.06785444E-16
5083.126 2.842216E-16 7.361246E-18 1.03276325E-16
5087.206 2.6601755E-16 7.28888E-18 1.10802246E-16
5091.286 2.6866982E-16 7.288473E-18 1.07963217E-16
5095.366 2.695089E-16 7.35485E-18 1.1589434E-16
5099.4463 2.7141895E-16 7.304994E-18 1.0815189E-16
5103.526 2.5565058E-16 7.20313E-18 1.08233506E-16
5107.606 2.6247857E-16 7.23316E-18 1.0408434E-16
5111.686 2.5686097E-16 7.231766E-18 1.09478704E-16
5115.766 2.5443904E-16 7.169098E-18 1.0334148E-16
5119.846 2.6319278E-16 7.2724355E-18 1.0837451E-16
5123.9263 2.4593538E-16 7.178127E-18 1.126962E-16
5128.0063 2.4057687E-16 7.10894E-18 1.0748567E-16
5132.086 2.3739777E-16 7.090234E-18 1.07677634E-16
5136.166 2.260873E-16 7.0138414E-18 1.08737074E-16
5140.246 2.2806839E-16 7.072421E-18 1.1382695E-16
5144.326 2.2093671E-16 7.048982E-18 1.1714167E-16
5148.4062 2.2529708E-16 7.046587E-18 1.1239733E-16
