#WAVE FLUX ERR SKYBACK
3336.8093 7.382111E-15 1.1702196E-16 1.6648157E-16
3340.8901 7.134709E-15 1.141338E-16 3.139298E-16
3344.971 6.930919E-15 1.1098866E-16 3.4173221E-16
3349.0518 7.0302362E-15 1.09892447E-16 4.0022982E-16
3353.1326 7.135557E-15 1.0836244E-16 3.500308E-16
3357.2134 6.870831E-15 1.0462653E-16 3.086106E-16
3361.2942 7.214912E-15 1.04773416E-16 2.75068E-16
3365.375 7.155604E-15 1.03189465E-16 3.6387561E-16
3369.4558 7.182848E-15 1.0124255E-16 2.7303673E-16
3373.5366 7.178242E-15 9.970738E-17 2.8994539E-16
3377.6174 7.1381194E-15 9.815727E-17 3.300103E-16
3381.6982 7.0416805E-15 9.595756E-17 2.9220286E-16
3385.779 7.098386E-15 9.484295E-17 2.865686E-16
3389.8599 7.0991843E-15 9.335718E-17 2.617986E-16
3393.9407 7.147446E-15 9.209244E-17 2.3111643E-16
3398.0215 7.262063E-15 9.190037E-17 3.137964E-16
3402.1023 7.194164E-15 8.996248E-17 2.5661665E-16
3406.1833 7.106611E-15 8.8555376E-17 3.0305108E-16
3410.2642 7.053938E-15 8.687743E-17 2.433437E-16
3414.345 7.150409E-15 8.659552E-17 3.156339E-16
3418.4258 6.990747E-15 8.443854E-17 2.5637093E-16
3422.5066 6.975438E-15 8.31494E-17 2.246038E-16
3426.5874 6.9129535E-15 8.179962E-17 2.1684417E-16
3430.6682 6.938713E-15 8.1206074E-17 2.7261054E-16
3434.749 7.0518644E-15 8.0983225E-17 3.0574795E-16
3438.8298 6.910445E-15 7.929819E-17 2.8068237E-16
3442.9106 6.878234E-15 7.8306945E-17 2.9136943E-16
3446.9915 6.728891E-15 7.648778E-17 2.42701E-16
3451.0723 7.0607595E-15 7.7291115E-17 2.5057559E-16
3455.153 6.8374414E-15 7.5584284E-17 2.8603194E-16
3459.234 7.061787E-15 7.574395E-17 2.6234895E-16
3463.3147 7.0764266E-15 7.552034E-17 2.7586643E-16
3467.3955 6.993166E-15 7.4467934E-17 2.9702465E-16
3471.4763 6.880704E-15 7.319133E-17 2.885305E-16
3475.5571 6.863098E-15 7.2579983E-17 3.2351915E-16
3479.638 6.7374534E-15 7.110989E-17 2.762636E-16
3483.7188 6.763188E-15 7.060462E-17 2.8872725E-16
3487.7996 6.7418063E-15 6.9734806E-17 2.5712267E-16
3491.8806 6.80951E-15 6.9764446E-17 3.3661073E-16
3495.9614 6.627287E-15 6.765584E-17 2.5703564E-16
3500.0422 6.6540685E-15 6.7112055E-17 2.4392826E-16
3504.123 6.651409E-15 6.6405894E-17 2.1788464E-16
3508.2039 6.7298644E-15 6.614967E-17 2.0936054E-16
3512.2847 6.6136324E-15 6.521504E-17 2.4002746E-16
3516.3655 6.6497135E-15 6.471384E-17 2.1178988E-16
3520.4463 6.5333146E-15 6.3851044E-17 2.4913497E-16
3524.527 6.555176E-15 6.35653E-17 2.847714E-16
3528.608 6.6264074E-15 6.346152E-17 3.096383E-16
3532.6887 6.4272653E-15 6.226775E-17 3.445349E-16
3536.7695 6.5758213E-15 6.246277E-17 3.5315493E-16
3540.8503 6.4439624E-15 6.123069E-17 3.0158013E-16
3544.9312 6.329295E-15 6.030299E-17 3.0184705E-16
3549.012 6.3595255E-15 5.9992544E-17 3.0964097E-16
3553.0928 6.5082145E-15 5.9779575E-17 2.1162843E-16
3557.1736 6.1961222E-15 5.8111655E-17 2.29682E-16
3561.2544 6.2512594E-15 5.781968E-17 2.0152891E-16
3565.3352 6.288689E-15 5.755302E-17 1.9897148E-16
3569.416 6.2015682E-15 5.6787206E-17 1.9878991E-16
3573.4968 6.4364712E-15 5.706397E-17 1.3369487E-16
3577.578 6.1987273E-15 5.5951397E-17 1.9201362E-16
3581.6587 6.2300256E-15 5.5697135E-17 1.9546877E-16
3585.7395 6.2790984E-15 5.5743556E-17 2.5300999E-16
3589.8203 6.3193257E-15 5.544601E-17 2.3458503E-16
3593.9011 6.208588E-15 5.4682836E-17 2.4959986E-16
3597.982 6.204095E-15 5.3961928E-17 1.6519011E-16
3602.0627 6.193853E-15 5.3759523E-17 2.151222E-16
