#WAVE FLUX ERR BGFLUX
7829.5425 2.1040662E-16 4.87354E-18 1.3057598E-16
7833.7563 2.0465849E-16 4.9212908E-18 1.4401788E-16
7837.9707 2.1369725E-16 5.059518E-18 1.5871357E-16
7842.185 2.1594749E-16 5.4163365E-18 2.22288E-16
7846.3994 2.1640004E-16 5.6294616E-18 2.6243466E-16
7850.6133 2.1480523E-16 5.7509898E-18 2.8780298E-16
7854.8276 2.115709E-16 5.6674846E-18 2.7312988E-16
7859.042 2.0488373E-16 5.4170867E-18 2.3073048E-16
7863.256 1.9557326E-16 5.2963593E-18 2.1698238E-16
7867.47 2.1062616E-16 5.3077996E-18 2.0230384E-16
7871.6846 2.1638288E-16 5.3348708E-18 2.005929E-16
7875.899 2.0599277E-16 5.2287013E-18 1.9061546E-16
7880.113 2.0143596E-16 5.297174E-18 2.0804986E-16
7884.327 1.9873976E-16 5.276736E-18 2.0586994E-16
7888.5415 2.0324508E-16 5.199958E-18 1.8681296E-16
7892.7554 2.0913389E-16 5.0782206E-18 1.5866454E-16
7896.9697 1.945404E-16 4.8178725E-18 1.2787867E-16
7901.184 2.0438507E-16 5.166629E-18 1.7744759E-16
7905.398 2.1477715E-16 5.6929415E-18 2.650273E-16
7909.6123 1.8663018E-16 5.856415E-18 3.2535533E-16
7913.8267 1.946435E-16 5.9545833E-18 3.3574017E-16
7918.041 1.9000587E-16 5.5686978E-18 2.625698E-16
7922.255 2.00139E-16 5.3691946E-18 2.133085E-16
7926.469 1.8256379E-16 5.0696965E-18 1.7609754E-16
7930.6836 1.7445129E-16 4.934122E-18 1.6034553E-16
7934.8975 1.7764218E-16 4.8484182E-18 1.4120506E-16
7939.112 1.854851E-16 4.8584838E-18 1.3461277E-16
7943.326 1.8243139E-16 4.8722808E-18 1.390087E-16
7947.5405 1.8294089E-16 4.8850963E-18 1.3930599E-16
7951.7544 1.8510584E-16 5.0494533E-18 1.6455367E-16
7955.9688 1.7766548E-16 5.2811367E-18 2.1219151E-16
7960.183 1.6827644E-16 5.3447225E-18 2.3288374E-16
7964.397 1.6295826E-16 5.3432236E-18 2.3708375E-16
7968.6113 1.7194188E-16 5.222511E-18 2.0475738E-16
7972.8257 1.7260738E-16 5.0407737E-18 1.7113672E-16
7977.04 1.8080115E-16 5.0334705E-18 1.6057291E-16
7981.254 1.7444838E-16 5.2649277E-18 2.0614375E-16
7985.4683 1.7717617E-16 5.459405E-18 2.373487E-16
7989.6826 1.7886823E-16 5.4627934E-18 2.3484976E-16
7993.8965 1.7810167E-16 5.3861684E-18 2.208075E-16
7998.111 1.7509791E-16 4.9897954E-18 1.5447945E-16
8002.325 1.6975149E-16 4.7758675E-18 1.2466227E-16
8006.539 1.6832305E-16 4.852962E-18 1.3774799E-16
8010.7534 1.6865305E-16 4.9583696E-18 1.5324397E-16
8014.968 1.7531687E-16 5.229788E-18 1.9115728E-16
8019.182 1.6588387E-16 5.2976695E-18 2.1114457E-16
8023.396 1.6620608E-16 5.2704342E-18 2.0501882E-16
8027.6104 1.7235211E-16 5.1622303E-18 1.7882701E-16
8031.8247 1.6671007E-16 4.8194103E-18 1.2757018E-16
8036.0386 1.689707E-16 4.664584E-18 1.006646E-16
8040.253 1.7298414E-16 4.784873E-18 1.136471E-16
8044.4673 1.6971615E-16 4.8136618E-18 1.2028969E-16
8048.6816 1.7279309E-16 4.897264E-18 1.2889537E-16
8052.8955 1.7340312E-16 5.0558698E-18 1.5256548E-16
8057.11 1.718723E-16 5.035847E-18 1.4954795E-16
8061.324 1.7597442E-16 5.010693E-18 1.398631E-16
8065.538 1.7593854E-16 4.92375E-18 1.2526057E-16
8069.7524 1.6515143E-16 4.750316E-18 1.0824056E-16
8073.967 1.7430482E-16 4.7873066E-18 1.03672836E-16
8078.181 1.7232044E-16 4.8028336E-18 1.0747271E-16
8082.395 1.7078212E-16 4.792848E-18 1.07233365E-16
8086.6094 1.8593063E-16 4.90333E-18 1.0755741E-16
8090.8237 1.748052E-16 4.9190065E-18 1.2065684E-16
8095.0376 1.7354077E-16 4.925834E-18 1.2200862E-16
8099.252 1.6852779E-16 4.8989524E-18 1.2209143E-16
8103.4663 1.720065E-16 4.882205E-18 1.1570617E-16
8107.6807 1.7515264E-16 4.821234E-18 1.019763E-16
8111.8945 1.6773285E-16 4.744326E-18 9.786472E-17
8116.109 1.6931164E-16 4.7555834E-18 9.759283E-17
8120.323 1.6778817E-16 4.7423083E-18 9.7274845E-17
8124.537 1.7202192E-16 4.7808955E-18 9.911122E-17
8128.7515 1.6856505E-16 4.7789103E-18 1.027269E-16
8132.966 1.6685973E-16 4.7678178E-18 1.034893E-16
8137.1797 1.6560818E-16 4.7522233E-18 1.03253025E-16
8141.394 1.6889677E-16 4.7854806E-18 1.05451115E-16
8145.6084 1.6957286E-16 4.7691297E-18 1.031291E-16
8149.8228 1.6513163E-16 4.6959494E-18 9.7368164E-17
8154.0366 1.8466828E-16 4.7365495E-18 8.593502E-17
8158.251 1.6338438E-16 4.6291165E-18 9.0781874E-17
8162.4653 1.7549355E-16 4.6852995E-18 8.797243E-17
8166.679 1.5922896E-16 4.619173E-18 9.2370756E-17
8170.8936 1.7111885E-16 4.6812992E-18 8.9057157E-17
8175.108 1.654301E-16 4.6771534E-18 9.217896E-17
8179.3223 1.7373131E-16 4.727667E-18 8.966197E-17
8183.536 1.6138457E-16 4.723484E-18 9.844602E-17
8187.7505 1.5550253E-16 4.752084E-18 1.0644831E-16
8191.965 1.5648435E-16 4.7174317E-18 9.8030015E-17
8196.179 1.5862475E-16 4.7579007E-18 9.9907635E-17
8200.394 1.7129959E-16 4.844731E-18 9.704539E-17
8204.607 1.6304611E-16 4.7939625E-18 9.521081E-17
8208.821 1.5623721E-16 4.7959403E-18 9.951594E-17
8213.036 1.5871533E-16 4.7957744E-18 9.7116245E-17
8217.25 1.5275591E-16 4.7044772E-18 9.204523E-17
8221.464 1.4779196E-16 4.6145726E-18 8.7406726E-17
8225.679 1.5001042E-16 4.63838E-18 9.169087E-17
8229.893 1.5887217E-16 4.651521E-18 8.625577E-17
8234.106 1.5624592E-16 4.7188276E-18 9.4280796E-17
8238.321 1.6412822E-16 4.85973E-18 1.0209414E-16
8242.535 1.5501265E-16 4.820405E-18 1.00636395E-16
8246.749 1.6334649E-16 4.906733E-18 1.0117417E-16
8250.964 1.6002911E-16 4.895638E-18 1.01034904E-16
8255.178 1.677338E-16 4.9167806E-18 9.566988E-17
8259.393 1.6379635E-16 4.879593E-18 9.3140874E-17
8263.606 1.5345472E-16 4.8808346E-18 1.0308291E-16
8267.82 1.5907197E-16 5.0999155E-18 1.2956637E-16
8272.035 1.6631771E-16 5.388987E-18 1.664837E-16
8276.249 1.5956182E-16 5.720423E-18 2.272034E-16
8280.463 1.600103E-16 6.03912E-18 2.8081628E-16
8284.678 1.7184968E-16 6.1623934E-18 2.905963E-16
8288.892 1.6831462E-16 6.2748623E-18 3.1243978E-16
8293.105 1.5838984E-16 6.097462E-18 2.8910659E-16
8297.32 1.5627497E-16 5.912973E-18 2.574399E-16
8301.534 1.537696E-16 5.726111E-18 2.2596166E-16
8305.748 1.6016095E-16 5.3385153E-18 1.5693179E-16
8309.963 1.6302494E-16 5.1932347E-18 1.3075691E-16
8314.177 1.5709278E-16 5.092939E-18 1.2075012E-16
8318.391 1.5967356E-16 4.9580887E-18 9.8373526E-17
8322.605 1.6088482E-16 4.956474E-18 9.561824E-17
8326.819 1.6265469E-16 4.9513236E-18 9.134248E-17
8331.034 1.628448E-16 5.461554E-18 1.6486565E-16
8335.248 1.745464E-16 6.485473E-18 3.2588433E-16
8339.462 1.7702052E-16 7.034876E-18 4.273223E-16
8343.677 1.705208E-16 7.24203E-18 4.739018E-16
8347.891 1.7263454E-16 6.838198E-18 3.8866922E-16
8352.1045 1.6072291E-16 5.9410113E-18 2.3745513E-16
8356.319 1.5297894E-16 5.698577E-18 2.0400258E-16
8360.533 1.5456418E-16 5.360055E-18 1.4879533E-16
8364.747 1.5961249E-16 5.4227144E-18 1.3905966E-16
8368.962 1.6621874E-16 5.3308374E-18 1.3046782E-16
8373.176 1.6981317E-16 5.5025212E-18 1.5156174E-16
8377.39 1.4786918E-16 5.5066733E-18 1.7424714E-16
8381.6045 1.7162687E-16 5.623182E-18 1.6679311E-16
8385.818 1.7085835E-16 5.7712714E-18 1.8942951E-16
8390.033 1.6447747E-16 6.3694115E-18 2.9677287E-16
8394.247 1.6846984E-16 6.5777886E-18 3.2906746E-16
8398.461 1.7056869E-16 6.477534E-18 3.0744016E-16
8402.676 1.7087812E-16 6.190799E-18 2.5552313E-16
8406.89 1.7011337E-16 5.74436E-18 1.8094948E-16
8411.104 1.6263996E-16 5.6936484E-18 1.8005415E-16
8415.318 1.6977938E-16 5.7901832E-18 1.8758826E-16
8419.532 1.6674841E-16 6.3808878E-18 2.8908168E-16
8423.746 1.4320414E-16 6.5397656E-18 3.4213657E-16
8427.961 1.5871865E-16 6.661406E-18 3.466801E-16
8432.175 1.557074E-16 6.3983558E-18 3.0101547E-16
8436.389 1.5348274E-16 5.537845E-18 1.6031496E-16
8440.604 1.5932952E-16 5.4041864E-18 1.3334947E-16
8444.817 1.4686355E-16 5.547469E-18 1.6773948E-16
8449.031 1.6010961E-16 5.6345025E-18 1.6561238E-16
8453.246 1.7714168E-16 6.033046E-18 2.1067983E-16
8457.46 1.5421934E-16 6.2014434E-18 2.6260036E-16
8461.675 1.5958008E-16 6.2827643E-18 2.6846347E-16
8465.889 1.5739729E-16 6.2816613E-18 2.7056567E-16
8470.103 1.6281682E-16 5.8141905E-18 1.8559478E-16
8474.317 1.7259912E-16 5.4004827E-18 1.1113211E-16
8478.531 1.6778422E-16 5.2922693E-18 1.00013634E-16
8482.745 1.7506593E-16 5.466318E-18 1.168175E-16
8486.96 1.6359576E-16 5.5177877E-18 1.363019E-16
8491.174 1.708696E-16 5.721639E-18 1.5829242E-16
8495.388 1.690271E-16 5.9690424E-18 1.9912039E-16
8499.603 1.7266445E-16 6.0086726E-18 2.0060081E-16
8503.816 1.9312584E-16 6.039869E-18 1.8247676E-16
8508.03 1.8855876E-16 5.8600643E-18 1.5793684E-16
8512.245 1.8926417E-16 5.568019E-18 1.1137978E-16
8516.459 1.9214355E-16 5.4863577E-18 9.556717E-17
8520.673 2.0563253E-16 5.553992E-18 9.031757E-17
8524.888 2.0529788E-16 5.5935843E-18 9.618292E-17
8529.102 2.0375536E-16 5.655734E-18 1.05600246E-16
8533.316 2.1963756E-16 5.786563E-18 1.0790697E-16
8537.53 2.278724E-16 5.9520786E-18 1.2402132E-16
8541.744 2.2885385E-16 6.064967E-18 1.3994107E-16
8545.959 2.4360871E-16 6.119082E-18 1.3213158E-16
8550.173 2.5859228E-16 6.1802014E-18 1.2572448E-16
8554.387 2.6909578E-16 6.1086316E-18 1.0124106E-16
8558.602 2.8103844E-16 6.1148446E-18 8.9470264E-17
8562.815 2.891364E-16 6.196416E-18 9.253414E-17
8567.029 2.9201741E-16 6.2727132E-18 1.0193487E-16
8571.244 2.9979739E-16 6.3061235E-18 9.7550144E-17
8575.458 3.134141E-16 6.385378E-18 9.498051E-17
8579.672 3.2536762E-16 6.4966087E-18 1.003857E-16
8583.887 3.2804964E-16 6.5440496E-18 1.045863E-16
8588.101 3.1780224E-16 6.551359E-18 1.1464166E-16
8592.315 3.2796438E-16 6.6058764E-18 1.1279161E-16
8596.529 3.298963E-16 6.636261E-18 1.1408198E-16
8600.743 3.2894178E-16 6.5869906E-18 1.05562E-16
8604.958 3.382631E-16 6.651882E-18 1.0547455E-16
8609.172 3.2892672E-16 6.79328E-18 1.3891011E-16
8613.386 3.280097E-16 7.0064365E-18 1.7726102E-16
8617.601 3.2281916E-16 7.242801E-18 2.2521275E-16
8621.814 3.280936E-16 7.5438334E-18 2.761311E-16
8626.028 3.2521399E-16 7.59767E-18 2.8948788E-16
8630.243 2.9488052E-16 7.3685175E-18 2.7608295E-16
8634.457 3.1180005E-16 7.215814E-18 2.2766088E-16
8638.671 3.0514245E-16 7.059147E-18 2.0386852E-16
8642.886 2.8929362E-16 6.9970215E-18 2.0861347E-16
8647.1 2.9757977E-16 7.225703E-18 2.407942E-16
8651.313 3.037097E-16 7.442011E-18 2.7381E-16
8655.528 3.0812253E-16 7.56284E-18 2.9052807E-16
8659.742 3.0967225E-16 7.560283E-18 2.8669355E-16
8663.957 3.121848E-16 7.437964E-18 2.588368E-16
8668.171 3.0785873E-16 7.244567E-18 2.251823E-16
8672.385 3.2994832E-16 7.215149E-18 1.9369867E-16
8676.6 3.373671E-16 7.143121E-18 1.7144394E-16
8680.813 3.378441E-16 7.006413E-18 1.4446539E-16
8685.027 3.5160195E-16 6.984977E-18 1.2391305E-16
8689.242 3.3393702E-16 6.8485765E-18 1.185714E-16
8693.456 3.5102123E-16 6.939671E-18 1.1441945E-16
8697.67 3.6892388E-16 7.056432E-18 1.1461867E-16
8701.885 3.686686E-16 7.032976E-18 1.08671674E-16
8706.099 3.6990347E-16 7.027665E-18 1.05440805E-16
8710.3125 3.6845383E-16 6.988811E-18 9.828725E-17
8714.527 3.9236803E-16 7.094481E-18 8.9746754E-17
8718.741 3.807876E-16 7.0771414E-18 9.8024436E-17
8722.956 3.7221137E-16 7.038197E-18 9.860224E-17
8727.17 3.9987663E-16 7.174523E-18 9.124873E-17
8731.384 3.91571E-16 7.176531E-18 1.00187176E-16
8735.599 3.8653753E-16 7.235252E-18 1.1367397E-16
8739.8125 3.896992E-16 7.172439E-18 9.718461E-17
8744.026 3.9667408E-16 7.233617E-18 9.9223484E-17
8748.241 4.177E-16 7.591268E-18 1.3979335E-16
8752.455 3.9956328E-16 8.038701E-18 2.4364537E-16
8756.669 4.1902664E-16 8.693304E-18 3.5556238E-16
8760.884 3.9598134E-16 9.009042E-18 4.4927496E-16
8765.098 3.9020992E-16 9.03148E-18 4.5835033E-16
8769.312 4.1545248E-16 9.354872E-18 5.010367E-16
8773.526 4.0216905E-16 8.849839E-18 3.9939403E-16
8777.74 4.016027E-16 8.652022E-18 3.5566291E-16
8781.954 4.1878164E-16 8.471114E-18 2.9529845E-16
8786.169 4.1405308E-16 7.927884E-18 1.9159707E-16
8790.383 4.147475E-16 7.8111046E-18 1.6539157E-16
8794.598 4.132795E-16 7.718605E-18 1.4833036E-16
8798.812 4.2072558E-16 7.551885E-18 1.0881877E-16
8803.025 4.27377E-16 7.548538E-18 9.851053E-17
8807.24 4.1681782E-16 7.539263E-18 1.06343094E-16
8811.454 4.0633767E-16 7.468526E-18 1.0355508E-16
8815.668 4.2058108E-16 8.576923E-18 2.9716512E-16
8819.883 4.167597E-16 9.586938E-18 5.195126E-16
8824.097 4.0084495E-16 9.938674E-18 6.1727706E-16
8828.311 3.5639523E-16 9.9978814E-18 6.7924006E-16
8832.525 3.45241E-16 9.1127775E-18 4.852477E-16
8836.739 3.6921293E-16 8.279593E-18 2.833079E-16
8840.953 3.6407885E-16 8.0224864E-18 2.3659825E-16
8845.168 3.585504E-16 7.5578475E-18 1.5592327E-16
8849.382 3.6457232E-16 7.571535E-18 1.4985354E-16
8853.597 3.5031742E-16 7.482074E-18 1.4794015E-16
8857.811 3.380736E-16 7.5454555E-18 1.7117707E-16
8862.024 3.2920693E-16 7.7366335E-18 2.1252598E-16
8866.239 3.1920405E-16 7.663134E-18 2.0820432E-16
8870.453 3.0422467E-16 7.495319E-18 1.9340688E-16
8874.667 3.2315924E-16 7.93261E-18 2.4835686E-16
8878.882 3.1687767E-16 8.805895E-18 4.2160898E-16
8883.096 3.1667476E-16 8.765611E-18 4.105068E-16
8887.31 2.9775807E-16 8.602777E-18 3.96591E-16
8891.524 2.8434872E-16 7.8858825E-18 2.734863E-16
8895.738 2.7424547E-16 7.584023E-18 2.2837353E-16
8899.952 2.74994E-16 7.653991E-18 2.3789942E-16
8904.167 2.7900109E-16 7.65835E-18 2.3228335E-16
8908.381 2.7134123E-16 8.06515E-18 3.1124313E-16
8912.595 2.7523992E-16 8.726802E-18 4.2944004E-16
8916.81 2.4182764E-16 8.76362E-18 4.7150174E-16
8921.023 2.286208E-16 8.666336E-18 4.65827E-16
8925.238 2.48428E-16 7.69861E-18 2.6347606E-16
8929.452 2.6019595E-16 6.944382E-18 1.274085E-16
8933.666 2.441165E-16 7.1335824E-18 1.7302605E-16
8937.881 2.553359E-16 7.392051E-18 2.0132385E-16
8942.095 2.4274908E-16 7.261965E-18 1.9370127E-16
8946.309 2.3371288E-16 7.647759E-18 2.6621994E-16
8950.523 2.2241952E-16 7.968191E-18 3.3381656E-16
8954.737 2.0920475E-16 7.9689075E-18 3.4894721E-16
8958.951 2.223963E-16 8.052347E-18 3.512719E-16
8963.166 2.2757989E-16 7.339869E-18 2.2805025E-16
8967.38 2.1964422E-16 6.5142988E-18 1.129957E-16
8971.594 2.0916902E-16 6.391323E-18 1.0560547E-16
8975.809 2.1542682E-16 6.5160826E-18 1.1691794E-16
8980.022 2.24021E-16 6.7613276E-18 1.4547612E-16
8984.236 2.0186694E-16 6.6820907E-18 1.5668007E-16
8988.451 1.8730244E-16 6.7599474E-18 1.8222203E-16
8992.665 1.9988125E-16 7.148327E-18 2.2740196E-16
8996.88 2.1208531E-16 7.2231115E-18 2.2383552E-16
9001.094 2.0139074E-16 7.146923E-18 2.1760797E-16
9005.308 2.1235087E-16 6.9129395E-18 1.6986273E-16
9009.522 1.919292E-16 6.2526533E-18 9.5745196E-17
9013.736 1.8465819E-16 6.177649E-18 9.0757046E-17
9017.95 1.9773933E-16 6.2241983E-18 8.205742E-17
9022.165 1.9373623E-16 6.268983E-18 8.8356654E-17
9026.379 1.9383157E-16 6.3673167E-18 9.455254E-17
9030.593 1.8150156E-16 6.474315E-18 1.1525201E-16
9034.808 1.8234303E-16 6.6341072E-18 1.2942583E-16
9039.021 1.5492785E-16 6.7504448E-18 1.6777392E-16
9043.235 1.7255882E-16 6.98617E-18 1.7881403E-16
9047.45 1.7439822E-16 6.9031456E-18 1.6317112E-16
9051.664 1.7148365E-16 6.824885E-18 1.5478069E-16
9055.879 1.8449999E-16 6.6244073E-18 1.1391448E-16
9060.093 1.742083E-16 6.419259E-18 9.9214716E-17
9064.307 1.6698541E-16 6.3613907E-18 1.004268E-16
9068.521 1.8440296E-16 6.377861E-18 8.7333636E-17
9072.735 1.8940786E-16 6.4218564E-18 8.9745516E-17
9076.949 1.7660751E-16 6.309336E-18 8.717953E-17
9081.164 1.5103177E-16 6.230487E-18 9.860325E-17
9085.378 1.7294027E-16 6.382335E-18 9.525283E-17
9089.592 1.7567103E-16 6.4513454E-18 9.889236E-17
9093.807 1.7290993E-16 6.6261204E-18 1.2079285E-16
9098.0205 1.5143227E-16 6.5154606E-18 1.2366435E-16
9102.234 1.5341313E-16 6.486393E-18 1.1671878E-16
9106.449 1.5843614E-16 6.4700574E-18 1.0594755E-16
9110.663 1.5820626E-16 6.348002E-18 8.880302E-17
9114.877 1.5852142E-16 6.332085E-18 8.358617E-17
9119.092 1.5791725E-16 6.332615E-18 8.266471E-17
9123.306 1.6898727E-16 6.4374822E-18 8.4552384E-17
9127.5205 1.60112E-16 6.3700306E-18 8.4691026E-17
9131.734 1.5258033E-16 6.3455593E-18 9.023118E-17
9135.948 1.6701997E-16 6.448746E-18 8.602771E-17
9140.163 1.7472172E-16 6.5889547E-18 9.284684E-17
9144.377 1.6836724E-16 6.622025E-18 9.876154E-17
9148.591 1.8018601E-16 6.715373E-18 9.7879256E-17
9152.806 1.7286811E-16 6.7938937E-18 1.1322432E-16
9157.02 1.6056897E-16 6.7663622E-18 1.1797963E-16
9161.233 1.7878523E-16 6.824536E-18 1.05449137E-16
9165.448 1.7608698E-16 6.8024554E-18 1.0127245E-16
9169.662 1.7382798E-16 6.7072904E-18 9.018084E-17
9173.876 1.6386203E-16 6.6700395E-18 9.292472E-17
9178.091 1.6736663E-16 6.664378E-18 8.648437E-17
9182.305 1.8479228E-16 6.798115E-18 8.2890684E-17
9186.52 1.5894646E-16 6.653093E-18 8.457846E-17
9190.733 1.677205E-16 6.788033E-18 8.668391E-17
9194.947 1.5922284E-16 6.777714E-18 9.03256E-17
9199.162 1.7223233E-16 6.9167834E-18 8.9003105E-17
9203.376 1.7028858E-16 6.958117E-18 9.176907E-17
9207.59 1.4471613E-16 6.8687697E-18 1.03770794E-16
9211.805 1.4420915E-16 6.9144276E-18 1.0753231E-16
9216.019 1.5420462E-16 7.092402E-18 1.1660181E-16
9220.232 1.5490667E-16 7.123343E-18 1.1716285E-16
9224.447 1.577458E-16 7.125866E-18 1.1156458E-16
9228.661 1.5663406E-16 7.097397E-18 1.0642081E-16
9232.875 1.5512376E-16 7.000046E-18 9.493622E-17
9237.09 1.4844507E-16 7.019959E-18 1.01844006E-16
9241.304 1.4908852E-16 7.009748E-18 9.7374696E-17
9245.518 1.6309711E-16 7.045714E-18 8.562987E-17
9249.732 1.5515713E-16 7.085348E-18 9.5603874E-17
9253.946 1.428792E-16 7.0628295E-18 1.01107636E-16
9258.161 1.4864829E-16 7.129805E-18 1.0020405E-16
9262.375 1.5650894E-16 7.119509E-18 8.808719E-17
9266.589 1.5861788E-16 7.075441E-18 7.881643E-17
9270.804 1.5194782E-16 7.013744E-18 7.8982117E-17
9275.018 1.5029745E-16 7.083631E-18 8.811482E-17
9279.231 1.4684855E-16 7.06774E-18 8.978058E-17
9283.446 1.5201945E-16 7.202788E-18 1.0284115E-16
9287.66 1.5939818E-16 7.2961276E-18 1.0642387E-16
9291.874 1.4936834E-16 7.300999E-18 1.1661766E-16
9296.089 1.4904124E-16 7.797306E-18 1.7641413E-16
9300.303 1.6464141E-16 9.082667E-18 3.3457735E-16
9304.517 1.7597925E-16 1.0563076E-17 5.5345075E-16
9308.731 1.6144947E-16 1.0881869E-17 6.2038895E-16
9312.945 1.5485816E-16 1.0863842E-17 6.24552E-16
9317.159 1.6731173E-16 1.0503086E-17 5.596131E-16
9321.374 1.635805E-16 9.24664E-18 3.7607297E-16
9325.588 2.0151834E-16 9.065358E-18 3.3030627E-16
9329.803 2.0493912E-16 8.2767725E-18 2.2756403E-16
9334.017 2.2024008E-16 7.654774E-18 1.4946121E-16
9338.23 1.7001349E-16 7.412377E-18 1.491164E-16
9342.445 1.9904845E-16 7.4340095E-18 1.3887415E-16
9346.659 1.850523E-16 7.154521E-18 1.11271E-16
9350.873 1.9891777E-16 7.175886E-18 1.0269114E-16
9355.088 1.9388727E-16 7.230807E-18 1.03952555E-16
9359.302 2.0573315E-16 7.1502485E-18 8.346283E-17
9363.516 2.320233E-16 8.78859E-18 2.564439E-16
9367.73 1.6763224E-16 1.10503314E-17 6.066288E-16
9371.944 1.8176845E-16 1.202723E-17 7.5557843E-16
9376.158 2.4554127E-16 1.2304503E-17 7.632088E-16
9380.373 2.1878829E-16 1.0922524E-17 5.347514E-16
9384.587 2.0050861E-16 8.358694E-18 1.7849715E-16
9388.802 1.987546E-16 8.1894495E-18 1.4157352E-16
9393.016 2.0015292E-16 8.45604E-18 1.5586613E-16
9397.2295 1.9576813E-16 8.697117E-18 1.7615613E-16
9401.444 1.8454677E-16 8.568414E-18 1.6525638E-16
9405.658 1.7122985E-16 8.453923E-18 1.5972556E-16
9409.872 1.8910083E-16 8.753463E-18 1.8062242E-16
9414.087 1.8013749E-16 9.102277E-18 2.2775887E-16
9418.301 2.0303674E-16 9.3544466E-18 2.4503607E-16
9422.515 1.2660437E-16 9.020573E-18 2.567322E-16
9426.7295 1.7419631E-16 8.621775E-18 1.809805E-16
9430.943 1.7589263E-16 1.0247661E-17 3.848978E-16
9435.157 2.0947417E-16 1.08543666E-17 4.483306E-16
9439.372 2.2298928E-16 1.10792935E-17 4.6967225E-16
9443.586 1.9913914E-16 1.0575287E-17 4.0553224E-16
9447.8 2.1965044E-16 9.535015E-18 2.4731017E-16
9452.015 1.789828E-16 9.776143E-18 2.9694236E-16
9456.229 1.6014631E-16 9.604133E-18 2.8391065E-16
9460.443 1.7377107E-16 9.547154E-18 2.6268718E-16
9464.657 1.8957381E-16 9.433011E-18 2.343625E-16
9468.871 1.6329942E-16 1.0557299E-17 3.8586615E-16
9473.086 1.8988103E-16 1.11503285E-17 4.434088E-16
9477.3 1.972325E-16 1.1235409E-17 4.450227E-16
9481.514 1.6966028E-16 1.0378577E-17 3.4135669E-16
9485.729 1.7679268E-16 9.0096595E-18 1.6537221E-16
9489.942 1.6785522E-16 8.7169716E-18 1.3692444E-16
9494.156 1.7365007E-16 9.313518E-18 1.9672792E-16
9498.371 1.7378228E-16 9.600725E-18 2.2773296E-16
9502.585 1.5698932E-16 9.673849E-18 2.3971747E-16
9506.799 1.7131785E-16 9.76909E-18 2.312648E-16
9511.014 1.8561814E-16 9.702314E-18 2.0484064E-16
9515.228 1.8146885E-16 9.725097E-18 2.0766921E-16
9519.442 1.7707225E-16 9.755232E-18 2.1592991E-16
9523.656 1.6974719E-16 9.49756E-18 1.8989035E-16
9527.87 1.5832192E-16 8.902699E-18 1.2686722E-16
9532.085 1.4598001E-16 8.9107535E-18 1.3018882E-16
9536.299 1.6044088E-16 9.031606E-18 1.2376811E-16
9540.513 1.5630587E-16 9.16232E-18 1.3647151E-16
9544.728 1.4782481E-16 9.636944E-18 1.9156971E-16
9548.941 1.6025364E-16 9.745921E-18 1.923873E-16
9553.155 1.4728769E-16 9.845466E-18 2.1061474E-16
9557.37 1.548332E-16 1.0603733E-17 2.904525E-16
9561.584 1.1647006E-16 1.0845671E-17 3.4156503E-16
9565.798 1.4003767E-16 1.0892474E-17 3.2315464E-16
9570.013 1.5773575E-16 1.0810252E-17 2.9120273E-16
9574.227 1.6688675E-16 9.989964E-18 1.8092379E-16
9578.44 1.5968682E-16 9.494743E-18 1.2690467E-16
9582.655 1.5643386E-16 9.257112E-18 1.0225968E-16
9586.869 1.4445488E-16 9.1668255E-18 1.0059145E-16
9591.084 1.383471E-16 9.217054E-18 1.0798342E-16
9595.298 1.468183E-16 9.355122E-18 1.1122877E-16
9599.512 1.4705037E-16 9.8283855E-18 1.5324106E-16
9603.727 1.8347133E-16 1.0115171E-17 1.4653494E-16
9607.94 1.6534973E-16 1.0239314E-17 1.6764452E-16
9612.154 1.4402369E-16 1.0413006E-17 1.9767608E-16
9616.369 1.4394412E-16 1.0303931E-17 1.817378E-16
9620.583 1.22665E-16 1.0230489E-17 1.8620124E-16
9624.797 1.3917322E-16 1.0255726E-17 1.6990322E-16
9629.012 1.4909572E-16 9.971178E-18 1.2576519E-16
9633.226 1.3721427E-16 9.790162E-18 1.1373714E-16
9637.439 1.4752606E-16 9.997402E-18 1.1983426E-16
9641.654 1.5391874E-16 1.0065571E-17 1.1614211E-16
9645.868 1.4409233E-16 1.0123554E-17 1.2514787E-16
9650.083 1.3158351E-16 1.0157513E-17 1.334232E-16
9654.297 1.161332E-16 1.0209791E-17 1.465689E-16
9658.511 1.5121241E-16 1.0686157E-17 1.5983918E-16
9662.726 1.4032722E-16 1.0800069E-17 1.7473302E-16
9666.939 1.4250916E-16 1.1127694E-17 2.0115759E-16
9671.153 1.2585789E-16 1.153636E-17 2.5328043E-16
9675.368 1.4142206E-16 1.1861763E-17 2.6489261E-16
9679.582 1.1563257E-16 1.17483685E-17 2.6849984E-16
9683.796 9.1274954E-17 1.1747064E-17 2.8422543E-16
9688.011 1.2052216E-16 1.1816671E-17 2.5586835E-16
9692.225 1.4329886E-16 1.22962E-17 2.810884E-16
9696.438 1.3586043E-16 1.2332115E-17 2.8482401E-16
9700.653 1.2190645E-16 1.2340663E-17 2.9363374E-16
9704.867 1.2391253E-16 1.1902798E-17 2.3625877E-16
9709.081 1.1678002E-16 1.2362152E-17 2.851895E-16
9713.296 1.1243939E-16 1.3124684E-17 3.7130142E-16
