# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# DATA_QUALITY_ID: None
# RA: 16.5609499
# DEC: 3.5739402
# OBS_DATE: 2021-02-06 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# TRANSIENT_ID: 65782
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

 
3505.529 -7.47845e-03 6.37135e-02
3508.057 -5.59351e-03 6.15134e-02
3510.586 1.14823e-01 6.39249e-02
3513.115 5.41770e-02 6.95449e-02
3515.643 1.42077e-02 6.63663e-02
3518.172 1.31935e-01 6.25153e-02
3520.701 1.18373e-01 5.66321e-02
3523.229 1.12743e-01 5.43719e-02
3525.758 8.17593e-02 5.81568e-02
3528.287 9.30174e-02 6.25473e-02
3530.815 8.36013e-04 6.48856e-02
3533.344 1.22155e-02 5.65359e-02
3535.873 7.87371e-03 5.73924e-02
3538.401 -7.60049e-02 6.20025e-02
3540.930 1.71410e-01 6.54166e-02
3543.459 8.97999e-02 7.24524e-02
3545.987 2.75607e-02 7.02338e-02
3548.516 -3.94140e-03 6.48356e-02
3551.044 2.42562e-02 6.79019e-02
3553.573 2.71340e-02 7.04966e-02
3556.102 2.12471e-01 7.30040e-02
3558.630 2.36276e-01 6.74984e-02
3561.159 1.35748e-01 6.18131e-02
3563.688 2.37091e-02 6.07478e-02
3566.216 1.46988e-01 6.46853e-02
3568.745 1.68943e-01 6.51801e-02
3571.274 5.69258e-02 6.71819e-02
3573.802 4.76647e-02 6.20792e-02
3576.331 7.17078e-03 6.18595e-02
3578.860 -3.70949e-02 6.16979e-02
3581.388 -5.00377e-02 6.43278e-02
3583.917 1.26450e-02 6.39525e-02
3586.446 -1.57896e-02 5.10677e-02
3588.974 1.42505e-02 5.14398e-02
3591.503 4.46929e-02 5.69902e-02
3594.032 2.34105e-02 5.41920e-02
3596.560 -4.96034e-02 5.77857e-02
3599.089 1.91235e-01 5.51487e-02
3601.618 1.48791e-01 5.32064e-02
3604.146 8.58371e-02 4.88281e-02
3606.675 -6.98442e-03 4.93791e-02
3609.204 2.47342e-02 5.11064e-02
3611.732 2.88512e-02 5.53373e-02
3614.261 2.45901e-02 5.73054e-02
3616.790 1.03020e-01 5.32783e-02
3619.318 -3.07047e-02 5.40081e-02
3621.847 4.67358e-02 5.38511e-02
3624.376 8.68247e-02 5.77859e-02
3626.904 8.59628e-02 5.47328e-02
3629.433 2.57574e-02 5.52642e-02
3631.962 1.00292e-03 5.67845e-02
3634.490 7.32844e-03 5.65060e-02
3637.019 7.27393e-02 5.92640e-02
3639.548 -8.12345e-03 5.79591e-02
3642.076 1.59398e-01 5.92242e-02
3644.605 -2.48670e-02 6.22337e-02
3647.133 7.83019e-02 8.28051e-02
3649.662 1.22675e-01 1.11452e-01
3652.191 1.43923e-01 1.15413e-01
3654.719 -3.58250e-03 9.11452e-02
3657.248 -1.14120e-01 7.81253e-02
3659.777 8.14655e-02 6.91201e-02
3662.305 -4.39449e-02 8.17133e-02
3664.834 1.07799e-01 7.89642e-02
3667.363 1.39553e-01 5.83609e-02
3669.891 -1.72751e-02 5.03714e-02
3672.420 1.70468e-02 4.82770e-02
3674.949 1.87528e-02 4.89564e-02
3677.477 1.24728e-01 4.77320e-02
3680.006 1.09957e-01 4.57447e-02
3682.535 4.25401e-02 4.19027e-02
3685.063 -5.22664e-02 4.12321e-02
3687.592 7.93695e-02 4.39076e-02
3690.121 1.92238e-01 4.82109e-02
3692.649 -9.42751e-03 4.80406e-02
3695.178 2.52068e-02 4.30557e-02
3697.707 3.41485e-02 4.27482e-02
3700.235 -3.45613e-02 4.53156e-02
3702.764 2.39443e-02 4.78176e-02
3705.293 1.54964e-01 4.75915e-02
3707.821 6.38668e-02 4.21119e-02
3710.350 9.39987e-02 3.99528e-02
3712.879 6.15508e-02 3.99841e-02
3715.407 5.46909e-02 4.11498e-02
3717.936 1.07453e-01 4.44244e-02
3720.465 3.34838e-02 3.96958e-02
3722.993 3.27360e-02 3.83204e-02
3725.522 3.87049e-02 3.95466e-02
3728.051 4.93638e-02 4.50885e-02
3730.579 5.54427e-02 4.38172e-02
3733.108 5.83216e-02 3.92385e-02
3735.637 2.18126e-03 3.77936e-02
3738.165 4.51460e-02 3.58076e-02
3740.694 6.22650e-02 4.00127e-02
3743.222 2.63190e-02 4.27368e-02
3745.751 -7.52840e-03 3.92937e-02
