1579.8044881624592  2.2888401243759127e-12  1.5973188483703327e-12
1581.3481471504313  -5.3774140766323433e-14  5.663707485859329e-14
1582.89181520965  4.418635799591751e-14  3.5855273963639536e-14
1584.4354923402761  5.607110353686396e-15  2.1411202278938217e-14
1585.9791785424688  -1.4871347290548384e-14  1.3401131875208361e-14
1587.5228738163883  1.3189027201919359e-14  1.3512569223815031e-14
1589.0665781621942  3.2234696428621494e-15  1.058144389709352e-14
1590.6102915800473  -9.816357152321337e-15  7.409612982586019e-15
1592.1540140701063  -2.6138716774262542e-15  7.342672815797459e-15
1593.6977456325321  -5.021462456592353e-15  6.076254798116241e-15
1595.2414862674843  -1.5503479085238322e-15  5.687077463687254e-15
1596.7852359751234  7.336386984295885e-15  6.162993936530397e-15
1598.3289947556086  -3.1672122556043606e-15  4.1364231409947525e-15
1599.8727626091002  -2.2970307449345475e-15  3.8866183017728824e-15
1601.4165395357584  1.5945819807327015e-15  3.879010251840644e-15
1602.9603255357429  1.3020767283320844e-15  3.4546130757065864e-15
1604.5041206092133  1.5978853033478749e-15  3.1641260910610395e-15
1606.0479247563303  5.027529753593536e-15  3.2500230669673877e-15
1607.5917379772536  -2.6954284565108714e-15  2.109659433705371e-15
1609.1355602721435  3.902848300075222e-15  2.723132151358481e-15
1610.679391641159  -1.2338539419031445e-15  1.93769565178675e-15
1612.2232320844614  -6.227279290304025e-16  1.8793285172155876e-15
1613.76708160221  -7.298743146054009e-16  1.6676979706188111e-15
1615.310940194565  -1.598814816128368e-15  1.4261697020827996e-15
1616.8548078616861  -6.799169466510527e-16  1.470261684514767e-15
1618.3986846037337  -3.3509171317817877e-16  1.4106940924991083e-15
1619.942570420868  -1.0274721408431477e-15  1.2012377735988152e-15
1621.4864653132483  -2.639232902658232e-16  1.2411205316785207e-15
1623.030369281035  1.2751020112147056e-15  1.326393667819216e-15
1624.5742823243888  7.316967059914185e-16  1.2014394733193801e-15
1626.1182044434688  4.461166890884342e-16  1.0813533889256514e-15
1627.6621356384355  6.039631846334044e-16  1.0882828595880204e-15
1629.206075909449  -1.2167680168076044e-15  7.859120556320549e-16
1630.7500252566692  -4.6435143570591246e-17  8.866361315218528e-16
1632.2939836802566  -1.083457418766631e-15  7.187200553603642e-16
1633.8379511803703  -1.3712463917169362e-15  6.402116949133561e-16
1635.3819277571713  -1.0404289920790599e-15  6.401364677997281e-16
1636.9259134108192  8.329542008797498e-16  8.407142932260201e-16
1638.4699081414747  7.424547126358178e-16  8.030925837198915e-16
1640.013911949297  9.440301840552977e-16  7.950703876160052e-16
1641.5579248344466  4.426931142645303e-16  7.233165855277581e-16
1643.1019467970839  -2.6311148859521876e-16  6.109115017788498e-16
1644.6459778373687  -4.966105465357496e-16  5.522438822696488e-16
1646.1900179554607  5.790543808743788e-16  6.559395614966516e-16
1647.7340671515212  7.288283083248807e-17  5.993627369386295e-16
1649.2781254257093  -4.3051529511207564e-16  5.1135590783978925e-16
1650.822192778185  -1.0137931940197012e-15  4.1677914709490986e-16
1652.3662692091095  -8.15611929203657e-17  5.280343042085816e-16
1653.9103547186417  -2.4686360003059082e-17  5.156532765581247e-16
1655.4544493069427  -3.348896958202586e-16  4.651987532032975e-16
1656.9985529741723  -5.79007362274e-18  4.859379314003454e-16
1658.5426657204903  -2.2540526108282195e-16  4.467917743473959e-16
1660.0867875460572  6.515995764331574e-16  5.422277176683667e-16
1661.6309184510333  1.1355982788403233e-16  4.783182877046417e-16
1663.1750584355789  -5.0878362759765555e-16  3.8333611581538275e-16
1664.719207499853  6.17549950449388e-17  4.4001537842046346e-16
1666.263365644017  -2.8149657694338977e-16  3.9780388854073943e-16
1667.8075328682307  1.0774858629582679e-16  4.3639169206277076e-16
1669.3517091726544  -1.0167909230293729e-16  3.9633362463276317e-16
1670.8958945574484  3.570539804812823e-16  4.436226799845827e-16
1672.440089022772  1.3780524602668022e-16  4.1360317058940026e-16
1673.9842925687867  6.262137740108194e-17  3.915563588102489e-16
1675.5285051956519  -3.189907021118382e-16  3.4134035463941254e-16
1677.0727269035274  -4.021490087414764e-16  3.2314918389660357e-16
