
3632.9177 2.958167E-17 4.6779177E-18 6.16803E-17
3638.4368 3.8621754E-17 4.713832E-18 6.053763E-17
3643.956 3.7891566E-17 4.633855E-18 6.088771E-17
3649.4753 3.511872E-17 4.5699893E-18 6.6876666E-17
3654.9944 2.713707E-17 4.310027E-18 5.57774E-17
3660.5137 3.1416277E-17 4.341759E-18 5.98217E-17
3666.0327 3.7844426E-17 4.264485E-18 4.8342357E-17
3671.552 4.1804232E-17 4.219452E-18 4.427482E-17
3677.071 4.1012905E-17 4.1182246E-18 4.1875638E-17
3682.5903 2.7455142E-17 4.0173855E-18 5.85053E-17
3688.1094 2.3495043E-17 3.91958E-18 6.001247E-17
3693.6287 3.3399472E-17 3.9733468E-18 5.790085E-17
3699.1477 3.3474322E-17 3.931008E-18 5.8552734E-17
3704.667 2.7395049E-17 3.7980076E-18 5.8636564E-17
3710.1863 2.4928775E-17 3.6896883E-18 5.567891E-17
3715.7053 2.4717459E-17 3.712108E-18 6.492861E-17
3721.2246 2.5696538E-17 3.6575193E-18 6.315083E-17
3726.7437 2.8904503E-17 3.6341713E-18 6.110272E-17
3732.263 2.136637E-17 3.5228725E-18 6.5034554E-17
3737.782 2.4742665E-17 3.4311714E-18 5.431708E-17
3743.3013 2.1904644E-17 3.38534E-18 5.9113404E-17
3748.8203 2.7643188E-17 3.3559315E-18 5.1195932E-17
3754.3396 2.686159E-17 3.2365236E-18 4.366759E-17
3759.8586 3.4690148E-17 3.3617733E-18 5.038848E-17
3765.378 3.233977E-17 3.3406922E-18 5.643177E-17
3770.8972 4.7996268E-17 3.4928003E-18 5.7006595E-17
3776.4163 5.3953246E-17 3.512913E-18 5.591973E-17
3781.9355 6.684169E-17 3.57976E-18 5.0973506E-17
3787.4546 7.498137E-17 3.6158823E-18 4.8600623E-17
3792.9739 7.4117474E-17 3.5688348E-18 4.7947005E-17
3798.493 7.2905826E-17 3.5096984E-18 4.710577E-17
3804.0122 6.473576E-17 3.4211903E-18 5.1134684E-17
3809.5312 6.1006615E-17 3.3399278E-18 4.9346376E-17
3815.0505 5.3380883E-17 3.2554506E-18 5.3611104E-17
3820.5696 4.677556E-17 3.1251851E-18 5.138498E-17
3826.0889 5.1148657E-17 3.1133292E-18 4.7487602E-17
3831.6082 4.981254E-17 3.1072667E-18 5.1376343E-17
3837.1272 5.2613048E-17 3.0852786E-18 4.7353254E-17
3842.6465 5.1492913E-17 3.068243E-18 5.0976835E-17
3848.1655 5.853589E-17 3.073142E-18 4.4686408E-17
3853.6848 5.9927475E-17 3.0547848E-18 4.344856E-17
3859.2039 5.472428E-17 2.9920686E-18 4.617853E-17
3864.7231 5.918757E-17 3.0189882E-18 4.6577908E-17
3870.2422 5.3266186E-17 2.911978E-18 4.3220584E-17
3875.7615 5.456773E-17 2.9147895E-18 4.521716E-17
3881.2808 5.213194E-17 2.8485695E-18 4.2209855E-17
3886.7998 4.0505648E-17 2.6994928E-18 4.2858332E-17
3892.319 3.2028006E-17 2.601577E-18 4.5766E-17
3897.8381 3.098135E-17 2.615073E-18 5.2531537E-17
3903.3574 3.0888482E-17 2.625469E-18 5.6861494E-17
3908.8765 2.972099E-17 2.5692331E-18 5.350804E-17
3914.3958 2.3341917E-17 2.4467117E-18 4.956983E-17
3919.9148 2.2953142E-17 2.3635944E-18 4.178951E-17
3925.434 2.3210723E-17 2.3274708E-18 3.8299508E-17
3930.9531 2.1592099E-17 2.2996291E-18 3.9689876E-17
3936.4724 1.4645939E-17 2.268136E-18 5.0983694E-17
3941.9917 2.5790252E-17 2.3571527E-18 4.4631992E-17
3947.5107 3.2988237E-17 2.4422427E-18 4.773472E-17
3953.03 3.4833588E-17 2.4255074E-18 4.3759012E-17
3958.549 3.442761E-17 2.3886823E-18 4.112933E-17
3964.0684 4.674119E-17 2.476161E-18 3.579358E-17
3969.5874 5.6842E-17 2.5912099E-18 3.944786E-17
3975.1067 5.522409E-17 2.6307754E-18 5.090733E-17
3980.6257 7.0169116E-17 2.751927E-18 4.8961052E-17
3986.145 8.3765973E-17 2.8691647E-18 5.0074354E-17
3991.664 9.306472E-17 2.9450473E-18 5.1953404E-17
3997.1833 1.1187119E-16 3.0950762E-18 5.2996353E-17
4002.7026 1.3201861E-16 3.2377764E-18 5.2670186E-17
4008.2217 1.5666282E-16 3.414115E-18 5.449346E-17
4013.741 1.6837788E-16 3.4838945E-18 5.5078456E-17
4019.26 1.7870164E-16 3.5377973E-18 5.447193E-17
4024.7793 1.794721E-16 3.519802E-18 5.3186704E-17
4030.2983 1.8031052E-16 3.5026467E-18 5.1487143E-17
4035.8176 1.6661011E-16 3.4125162E-18 5.4538953E-17
4041.3367 1.6824629E-16 3.4076868E-18 5.419821E-17
4046.856 1.7293721E-16 3.439612E-18 5.7387964E-17
4052.375 1.6590538E-16 3.383413E-18 5.8033556E-17
4057.8943 1.7262493E-16 3.3965428E-18 5.3874535E-17
4063.4136 1.6982579E-16 3.3910362E-18 5.911765E-17
4068.9326 1.6792317E-16 3.3687441E-18 6.0269935E-17
4074.452 1.5683055E-16 3.2647981E-18 5.628325E-17
4079.971 1.4346687E-16 3.172679E-18 5.8830925E-17
4085.4902 1.3349996E-16 3.0865726E-18 5.8166983E-17
4091.0093 1.3255463E-16 3.0484228E-18 5.3807646E-17
4096.5283 1.3275919E-16 3.0315828E-18 5.2081525E-17
4102.048 1.4225128E-16 3.0891352E-18 5.1737385E-17
4107.567 1.484504E-16 3.1213675E-18 5.1378312E-17
4113.086 1.666833E-16 3.23386E-18 5.055854E-17
4118.6055 1.6291825E-16 3.2315308E-18 5.775615E-17
4124.1245 1.6714042E-16 3.2401841E-18 5.5735496E-17
4129.6436 1.7753199E-16 3.2958157E-18 5.4911693E-17
4135.1626 2.0725906E-16 3.4722743E-18 5.4559258E-17
4140.682 2.3426822E-16 3.615171E-18 5.311992E-17
4146.201 2.5719404E-16 3.7272126E-18 5.0679973E-17
4151.72 2.645865E-16 3.7613714E-18 5.1082932E-17
4157.2393 2.6108663E-16 3.7502334E-18 5.570361E-17
4162.759 2.622793E-16 3.7466856E-18 5.565117E-17
4168.278 2.4951214E-16 3.6834936E-18 5.9319246E-17
4173.797 2.4236352E-16 3.6160267E-18 5.4216948E-17
4179.3164 2.185949E-16 3.46943E-18 5.35284E-17
4184.8354 1.9371242E-16 3.3077832E-18 5.2311425E-17
4190.3545 1.7361041E-16 3.1724695E-18 5.171737E-17
4195.8735 1.6656518E-16 3.1115702E-18 4.990883E-17
4201.393 1.5982134E-16 3.0570629E-18 4.8997577E-17
4206.912 1.5238668E-16 3.0197854E-18 5.325522E-17
