#WAVE FLUX ERR SKYBACK
5984.605 3.767355E-15 2.1406567E-17 4.5667632E-17
5988.818 3.762543E-15 2.1410455E-17 5.5414695E-17
5993.031 3.7198883E-15 2.125428E-17 4.9909044E-17
5997.2437 3.7220483E-15 2.1247529E-17 5.1245305E-17
6001.4565 3.67189E-15 2.110104E-17 5.480641E-17
6005.6694 3.6521443E-15 2.1014791E-17 5.1070985E-17
6009.882 3.6201964E-15 2.0900826E-17 4.8248896E-17
6014.0947 3.581882E-15 2.077769E-17 4.9695532E-17
6018.3076 3.4863931E-15 2.0482827E-17 4.5998783E-17
6022.5205 3.5092802E-15 2.0543249E-17 5.1278624E-17
6026.7334 3.468295E-15 2.0404268E-17 4.9064827E-17
6030.9463 3.426697E-15 2.0261627E-17 4.7045355E-17
6035.159 3.4018298E-15 2.01847E-17 5.0422118E-17
6039.372 3.4009919E-15 2.0146885E-17 4.4924345E-17
6043.585 3.3253925E-15 1.9912371E-17 4.4081702E-17
6047.798 3.2819615E-15 1.9803169E-17 5.474807E-17
6052.0107 3.3100953E-15 1.983356E-17 4.4555237E-17
6056.2236 3.286292E-15 1.9762682E-17 4.842687E-17
6060.4365 3.2370639E-15 1.9599265E-17 4.6574252E-17
6064.6494 3.2606912E-15 1.9645968E-17 4.523149E-17
6068.8623 3.2127557E-15 1.9474738E-17 3.9538532E-17
6073.075 3.1568147E-15 1.9292856E-17 3.843098E-17
6077.288 3.1328894E-15 1.9211407E-17 4.0431725E-17
6081.501 3.096823E-15 1.9093833E-17 4.1453842E-17
6085.714 3.0414827E-15 1.8923884E-17 4.4498558E-17
6089.927 3.0032773E-15 1.8790943E-17 4.326411E-17
6094.1396 2.9255133E-15 1.8557235E-17 4.6981513E-17
6098.3525 2.8654847E-15 1.8354145E-17 4.5203756E-17
6102.5654 2.8654273E-15 1.8349774E-17 4.7596356E-17
6106.7783 2.8522744E-15 1.8286124E-17 4.39119E-17
6110.991 2.886521E-15 1.8366732E-17 4.1349978E-17
6115.204 2.9686942E-15 1.8599791E-17 4.132757E-17
6119.417 3.0171127E-15 1.8732944E-17 4.188505E-17
6123.63 3.0999953E-15 1.88475E-17 3.7730742E-17
6127.843 3.176926E-15 1.9089259E-17 4.9268737E-17
6132.0557 3.2428608E-15 1.9248776E-17 4.5056333E-17
6136.2686 3.3234746E-15 1.9484512E-17 5.2301035E-17
6140.4814 3.3897668E-15 1.9642823E-17 4.833058E-17
6144.6943 3.4943328E-15 1.9894031E-17 4.1260656E-17
6148.907 3.5484802E-15 2.0034751E-17 4.3839712E-17
6153.12 3.5681767E-15 2.00714E-17 4.3131996E-17
6157.333 3.5824547E-15 2.008965E-17 4.1766864E-17
6161.546 3.5755438E-15 2.0078186E-17 4.7348798E-17
6165.759 3.5768643E-15 2.0070916E-17 4.8026282E-17
6169.9717 3.4818727E-15 1.9803164E-17 4.8629015E-17
6174.1846 3.3933095E-15 1.9531223E-17 4.3853883E-17
6178.3975 3.318248E-15 1.9296114E-17 3.8406552E-17
6182.6104 3.2411421E-15 1.9101893E-17 4.9080815E-17
6186.823 3.1757722E-15 1.8984396E-17 4.0600298E-17
6191.036 3.0922693E-15 1.87395E-17 4.3354366E-17
6195.249 3.024718E-15 1.8521514E-17 4.0382074E-17
6199.462 2.9262898E-15 1.8221255E-17 4.1300953E-17
6203.675 2.859695E-15 1.8014629E-17 4.2143472E-17
6207.8877 2.8763428E-15 1.8051478E-17 4.17201E-17
6212.1006 2.917451E-15 1.8173332E-17 4.6210574E-17
6216.3135 3.0194802E-15 1.8450669E-17 4.4256115E-17
6220.5264 3.0500305E-15 1.8542577E-17 4.963039E-17
6224.7393 3.1245739E-15 1.8758627E-17 5.49958E-17
6228.952 3.1709422E-15 1.888766E-17 5.88085E-17
6233.165 3.1984316E-15 1.8948355E-17 5.842295E-17
6237.378 3.2288818E-15 1.9010576E-17 5.5283653E-17
6241.591 3.2065633E-15 1.8909154E-17 4.761029E-17
6245.8037 3.261895E-15 1.9063838E-17 5.3821936E-17
6250.0166 3.2418562E-15 1.9008665E-17 5.698227E-17
6254.2295 3.3052898E-15 1.9157862E-17 5.413966E-17
6258.4424 3.2539302E-15 1.9008864E-17 5.834568E-17
6262.6553 3.1648804E-15 1.8715256E-17 5.3881893E-17
6266.868 3.1503379E-15 1.8619824E-17 4.9740144E-17
6271.081 3.0779803E-15 1.8348247E-17 4.432477E-17
6275.294 3.0058309E-15 1.8115844E-17 5.1662323E-17
6279.507 3.04333E-15 1.8195522E-17 5.252414E-17
6283.7197 3.1262438E-15 1.8461103E-17 6.7297496E-17
6287.9326 3.1242046E-15 1.8585752E-17 1.1435168E-16
6292.1455 3.1485508E-15 1.8706422E-17 1.3415389E-16
6296.3584 3.1518045E-15 1.875628E-17 1.4903758E-16
6300.5713 3.1391566E-15 1.8636316E-17 1.1827238E-16
6304.784 3.0958135E-15 1.8362245E-17 6.424038E-17
6308.997 3.0393164E-15 1.8152207E-17 4.530526E-17
6313.21 3.046271E-15 1.8179756E-17 4.6756103E-17
6317.423 2.9711648E-15 1.7996846E-17 5.7648765E-17
6321.6357 2.9778007E-15 1.8006258E-17 5.588573E-17
6325.8486 2.9698985E-15 1.7970975E-17 5.4078428E-17
6330.0615 2.959152E-15 1.7910168E-17 4.7170898E-17
6334.2744 2.9491635E-15 1.7851855E-17 4.079844E-17
6338.4873 2.9295818E-15 1.779474E-17 4.500289E-17
6342.7 2.8971417E-15 1.76842E-17 4.4180253E-17
6346.913 2.911095E-15 1.7741815E-17 5.3929155E-17
6351.126 2.8934842E-15 1.7713047E-17 6.5653656E-17
6355.339 2.8543081E-15 1.7631366E-17 8.0505016E-17
6359.552 2.8641727E-15 1.7615413E-17 7.03572E-17
6363.7646 2.8030177E-15 1.7404064E-17 6.34422E-17
6367.9775 2.7845793E-15 1.7282015E-17 4.5880373E-17
6372.1904 2.7586065E-15 1.7178644E-17 4.2211126E-17
6376.4033 2.7091667E-15 1.7031872E-17 4.6040575E-17
6380.616 2.6881006E-15 1.6956567E-17 4.6004315E-17
6384.829 2.5894983E-15 1.663996E-17 4.3863363E-17
6389.042 2.5397194E-15 1.6468651E-17 4.1775943E-17
6393.255 2.4617416E-15 1.6174652E-17 2.9154533E-17
6397.468 2.3495201E-15 1.5846342E-17 4.0008645E-17
6401.6807 2.2788953E-15 1.5595452E-17 3.5877877E-17
6405.8936 2.1613265E-15 1.5196611E-17 3.4764413E-17
6410.1064 2.0455486E-15 1.4831654E-17 4.4471195E-17
6414.3193 1.9362752E-15 1.443631E-17 4.1506864E-17
